complexity,accuracy
0.13679695,0.13679743
0.13679695,0.136796
0.13679695,0.13679695
0.13679743,0.13679695
0.13679695,0.13679743
0.13679743,0.13679647
0.13679743,0.13679743
0.13679743,0.13679695
0.13679743,0.13679743
0.13679695,0.13679647
0.13679695,0.13679647
0.13679695,0.1367979
0.13679695,0.13679743
0.13679647,0.13679743
0.13679647,0.13679695
0.13679695,0.13679695
0.136796,0.13679695
0.13679647,0.13679695
0.13679647,0.13679647
0.13679647,0.13679695
0.13679743,0.13679743
0.13679647,0.13679647
0.13679647,0.13679647
0.13679695,0.13679695
0.13679695,0.13679647
0.13679695,0.13679647
0.13679695,0.136796
0.13679695,0.13679695
0.13679743,0.13679743
0.13679647,0.136796
0.13679695,0.13679695
0.13679743,0.13679743
0.13679743,0.13679695
0.13679743,0.13679743
0.13679695,0.1367979
0.13679695,0.13679695
0.136796,0.136796
0.136796,0.136796
0.13679647,0.136796
0.13679647,0.13679695
0.136796,0.136796
0.13679695,0.1367979
0.13679647,0.13679695
0.136796,0.13679695
0.13679647,0.136796
0.13679647,0.13679695
0.13679743,0.13679695
0.136796,0.13679552
0.13679695,0.1367979
0.13679695,0.1367979
0.13679743,0.13679743
0.13679695,0.13679695
0.13679695,0.13679743
0.13679695,0.13679695
0.13679695,0.136796
0.13679695,0.1367979
0.13679695,0.13679695
0.13679743,0.13679838
0.1367979,0.13679743
0.13679695,0.1367979
0.13679695,0.13679552
0.13679647,0.136796
0.13679695,0.13679647
0.13679695,0.136796
0.13679647,0.13679695
0.13679695,0.136796
0.13679695,0.13679743
0.13679647,0.13679647
0.13679647,0.1367979
0.13679695,0.13679647
0.13679695,0.13679647
0.13679647,0.13679743
0.13679743,0.13679743
0.13679695,0.13679743
0.13679695,0.13679743
0.13679743,0.136796
0.13679743,0.13679695
0.13679647,0.13679743
0.13679743,0.13679647
0.13679743,0.13679695
0.13679743,0.1367979
0.13679743,0.13679695
0.13679743,0.1367979
0.13679695,0.1367979
0.13679695,0.1367979
0.13679647,0.13679647
0.13679695,0.13679695
0.13679743,0.136796
0.13679647,0.136796
0.13679695,0.13679695
0.136796,0.13679647
0.13679647,0.1367979
0.13679695,0.1367979
0.13679647,0.136796
0.13679647,0.13679647
0.13679695,0.13679886
