complexity,accuracy
1.2001061,1.0538874
1.2000661,1.0538568
1.199934,1.0537543
1.1999788,1.0537896
1.2000518,1.0538454
1.1996951,1.0535727
1.200109,1.0538888
1.2000942,1.0538788
1.2000284,1.0538273
1.2000871,1.0538726
1.2001119,1.0538912
1.200058,1.0538507
1.2000828,1.0538702
1.2001095,1.0538902
1.199996,1.053803
1.200109,1.0538888
1.2001076,1.0538878
1.200038,1.0538349
1.2001019,1.0538845
1.1997051,1.0535779
1.2000327,1.0538301
1.2001123,1.0538912
1.200108,1.0538883
1.2001,1.0538821
1.1999698,1.0537829
1.2000442,1.0538402
1.2001042,1.0538859
1.2000523,1.0538468
1.2000947,1.0538788
1.2000895,1.0538735
1.2000675,1.0538578
1.2001147,1.053894
1.1997542,1.053616
1.2001133,1.0538921
1.2001066,1.0538878
1.2000713,1.0538611
1.2001133,1.0538926
1.200108,1.0538893
1.2001104,1.0538907
1.2000914,1.0538764
1.1995726,1.0534763
1.2001143,1.0538931
1.2001128,1.0538926
1.2000785,1.0538654
1.2001042,1.0538855
1.2001061,1.0538864
1.1999278,1.05375
1.200016,1.0538187
1.2001133,1.0538931
1.2000818,1.0538683
1.2001128,1.0538936
1.2001138,1.0538921
1.2001133,1.0538931
1.2001076,1.0538888
1.1999412,1.0537596
1.2000194,1.0538206
1.200109,1.0538893
1.1999965,1.053803
1.2000957,1.0538793
1.2001143,1.053894
1.2000403,1.0538378
1.2001071,1.0538883
1.2001109,1.0538902
1.19981,1.0536585
1.2000799,1.0538673
1.2001076,1.0538883
1.200109,1.0538888
1.2001138,1.0538931
1.2001123,1.0538912
1.2001095,1.0538898
1.2001052,1.0538859
1.2001147,1.0538931
1.2001133,1.0538921
1.2000403,1.0538363
1.2000957,1.0538797
1.2001133,1.0538931
1.2000651,1.053855
1.20011,1.0538902
1.2000837,1.0538697
1.2001119,1.0538921
1.1998057,1.0536556
1.1996994,1.0535755
1.200079,1.0538654
1.1996841,1.0535631
1.1997957,1.0536518
1.2001028,1.053884
1.2001133,1.0538926
1.2001147,1.0538931
1.2001143,1.0538936
1.1998539,1.0536923
1.2001123,1.0538936
1.2001109,1.0538907
1.2001143,1.0538931
1.2001138,1.0538931
1.2000031,1.0538092
1.2001143,1.0538936
1.1994452,1.0533795
1.2001004,1.0538831
1.200079,1.0538673
1.200109,1.0538898
