complexity,accuracy,distortion,mse,trial
2.1841836,1.1308498,0.781178,6.4416666,0
2.6464396,1.3056569,0.6063709,8.933333,1
2.6464396,1.2748032,0.6372247,4.4999995,2
2.3689697,1.2605014,0.65152645,8.622887,3
2.1521723,1.050024,0.8620038,7.3290815,4
2.8921278,1.7330308,0.17899704,0.4722408,5
2.9219284,1.5687723,0.34325552,2.9,6
2.7219286,1.3836794,0.52834845,2.9,7
