complexity,accuracy
2.9219286,1.7955265
3.1219282,1.8537779
2.9219284,1.808085
2.7219286,1.7505217
2.921928,1.8080797
2.9219284,1.808085
3.1219282,1.8537774
2.9219282,1.8087668
2.7219286,1.7505174
2.9219275,1.7962132
3.121928,1.8663311
2.8464394,1.7479572
2.9219284,1.7229524
3.1219282,1.8537822
3.1219282,1.854465
2.921928,1.7955313
2.9219284,1.795536
3.1219287,1.8544645
2.9219284,1.7962141
3.1219285,1.8663311
3.1219287,1.8537822
3.1219287,1.8663306
3.1219287,1.8544645
2.7219286,1.7623835
2.7219284,1.7505174
2.9219282,1.7955365
2.9219284,1.8080802
3.121929,1.8663306
2.921928,1.8206339
2.9219284,1.8087678
2.9219286,1.8080812
2.9219282,1.7962193
3.1219282,1.8663311
3.3219285,1.9120278
3.1219282,1.8663306
3.1219285,1.8537827
2.646439,1.6864228
2.84644,1.7479577
3.1219285,1.8663311
3.1219282,1.8544636
3.1219282,1.8663311
3.1219282,1.8537769
3.1219287,1.8537822
3.1219282,1.8537774
3.1219287,1.8544645
2.8464396,1.7321196
2.9219284,1.8080807
2.8464396,1.7329111
2.9219284,1.8080802
2.9219284,1.8206348
3.1219282,1.8663311
3.1219282,1.8537822
2.9219284,1.7955322
2.4464393,1.6440115
3.1219282,1.8663311
3.1219287,1.8544645
2.6464396,1.6897082
3.1219287,1.8537769
3.1219287,1.8663311
2.9219286,1.7962132
2.9219284,1.7969012
2.9219284,1.7955313
3.1219282,1.8663311
2.921929,1.8080797
3.121928,1.854464
3.1219282,1.8537774
3.1219282,1.8537774
2.9219284,1.8080812
2.4464397,1.632144
3.121928,1.8537779
2.921928,1.8080854
2.721928,1.7386503
3.1219287,1.8537769
3.121929,1.8663306
2.9219284,1.7955317
3.1219282,1.8537769
3.1219285,1.8663306
3.1219282,1.8663311
3.1219285,1.8537827
3.1219282,1.8537827
2.7219286,1.7505174
2.921928,1.808085
2.9219284,1.7962141
2.7219284,1.6772575
2.9219284,1.7955313
2.6464403,1.6872144
3.3219285,1.9120269
2.9219282,1.7955313
3.121928,1.8544645
2.921928,1.8080854
2.9219284,1.7962141
3.121929,1.8537827
2.7219281,1.7505169
2.921929,1.8080859
2.921928,1.7969007
3.1219282,1.8537779
2.921928,1.7962136
3.1219282,1.8537769
2.7219281,1.7379627
3.1219282,1.8663311
3.1219282,1.8537779
2.9219286,1.7962189
3.1219282,1.8537774
2.921928,1.7955265
2.921928,1.7962136
3.1219285,1.8537769
3.1219282,1.8537769
2.9219286,1.8206339
2.7219281,1.7623882
3.1219287,1.8537765
2.921929,1.7955313
3.1219282,1.8537774
2.9219284,1.7955317
3.1219282,1.8663311
3.1219287,1.854464
3.3219285,1.9120274
3.1219287,1.8663311
2.9219284,1.7962136
2.921928,1.7955317
2.921928,1.7955265
3.121928,1.854464
3.3219285,1.9120283
3.3219283,1.9120288
3.1219285,1.8537827
3.121928,1.8663316
3.1219285,1.8537774
3.1219282,1.866332
3.1219285,1.8537817
3.1219282,1.8537779
3.3219285,1.9120283
3.1219285,1.8663311
3.121928,1.8663311
3.1219285,1.8663306
2.921928,1.7104006
2.646439,1.6903939
3.1219282,1.8663311
3.1219285,1.8544645
2.9219282,1.8080802
2.9219286,1.7955365
3.1219282,1.8663311
2.9219284,1.8080854
3.3219285,1.9120283
2.9219284,1.8080807
2.921929,1.8080802
2.9219286,1.8080802
3.121927,1.7689462
3.1219282,1.8663311
3.1219292,1.8663311
3.1219282,1.8537822
2.9219275,1.8080845
3.1219287,1.8537774
2.921928,1.7969007
2.4464393,1.6321445
3.121928,1.8537769
2.9219286,1.8087673
3.121928,1.8663311
3.1219287,1.8544645
2.64644,1.7022614
3.1219282,1.8537769
2.7219281,1.7379675
2.9219284,1.7962136
2.921928,1.8080812
2.9219284,1.8087673
2.92184,1.6538978
2.921929,1.8080802
2.846439,1.7479577
3.121928,1.8537769
3.1219282,1.8663316
3.1219282,1.8663311
2.921929,1.8080807
3.1219282,1.8537822
2.8464394,1.7321138
2.6464396,1.7022605
2.921928,1.8087678
2.8464394,1.7321129
2.9219284,1.7962132
3.1219282,1.866332
2.9219284,1.8080807
2.9219284,1.8206334
3.1219277,1.8663311
3.3219275,1.9120274
2.921928,1.7955313
3.1219282,1.8537769
3.1219275,1.8537779
2.8464382,1.7321191
3.1219275,1.8663301
2.9219284,1.8080854
3.1219049,1.7686505
3.1219277,1.854465
3.1219273,1.8544636
3.1218598,1.7242255
3.1219268,1.8537817
2.6464388,1.6897073
3.1219265,1.8537822
2.9219272,1.7962184
2.6464376,1.6864166
2.9219272,1.8080807
2.921926,1.7955275
3.1219265,1.8663306
3.1219256,1.8537822
3.1219249,1.8537774
2.9219265,1.7962184
3.1219265,1.8663311
3.1219258,1.8663311
3.121926,1.866332
3.1218507,1.7686486
2.9219253,1.7962179
3.1219227,1.853776
3.121925,1.8663316
3.321922,1.9120278
2.921924,1.8080802
2.9219244,1.7962132
2.9219284,1.8087668
2.9219239,1.8080802
2.9219284,1.8206344
3.1219227,1.8663311
3.1219165,1.8537817
3.1219223,1.8663311
3.1219213,1.8663301
2.9219284,1.8206339
2.9219208,1.8080854
3.1219203,1.8663311
2.9219198,1.8080797
2.9219186,1.808085
2.721918,1.7379632
3.1219068,1.8537817
3.1219049,1.853776
3.3219028,1.9120269
3.1219146,1.8663297
2.921914,1.8080797
3.1218982,1.8537807
3.1219118,1.8663306
2.9219108,1.8080845
3.1218905,1.8537755
2.9219081,1.8080792
3.1219072,1.8663292
3.1219063,1.8544626
2.7219286,1.7623839
3.1219025,1.8544631
2.7219284,1.7623887
3.3218699,1.9120245
3.1218665,1.8537741
2.4464304,1.6440153
2.9218583,1.7955232
2.721891,1.7498317
3.121889,1.8663287
3.1218863,1.8663292
3.3218393,1.9120226
2.9218802,1.8080773
3.1218283,1.8537769
3.321823,1.9120216
3.121872,1.8663278
3.1218686,1.8544607
2.7218652,1.7379642
2.846244,1.7321033
3.1218576,1.8663273
2.9218535,1.8080812
2.9218488,1.8080759
2.9218447,1.8080807
3.3217525,1.9120178
2.9217422,1.7955208
2.921732,1.7955198
3.1217208,1.8537645
3.1217098,1.8537679
2.9219282,1.8206339
3.1216848,1.8537674
2.8462775,1.7479482
3.1216583,1.8537602
3.121786,1.8663225
3.121629,1.8537636
3.1216133,1.8537574
2.645938,1.6746387
3.121755,1.8663197
2.9219275,1.8087673
2.9193397,1.7102709
2.9219263,1.8087673
2.9217155,1.8080659
2.9214816,1.7955022
3.1214604,1.8537502
2.9216821,1.8080683
2.7219243,1.7505159
3.1216567,1.8544455
3.121362,1.8537426
2.9213352,1.7954903
3.1213057,1.8537393
2.9216013,1.8080621
3.1212468,1.853735
2.9219275,1.8206348
3.1215553,1.8663039
3.32115,1.911972
3.121112,1.8537188
3.1210742,1.8537207
2.921474,1.7961864
3.0095186,1.8349853
2.9214385,1.8080492
3.12142,1.8662939
2.9219189,1.8087673
3.1213672,1.8544226
2.9213464,1.8080373
3.1207201,1.8536916
3.1212907,1.8544159
2.9206169,1.7954316
3.1212451,1.8662782
2.921209,1.8080301
3.1211865,1.8662739
2.9219098,1.8087664
2.9211166,1.8080168
2.921083,1.8080139
3.1210556,1.8662629
2.9209974,1.7961402
2.9219027,1.8087659
3.119962,1.8536243
2.9364967,1.8117943
2.7822342,1.7650218
3.1208239,1.866241
3.119632,1.8535943
2.9206972,1.7961178
3.1206894,1.8662281
2.920625,1.8079767
2.9219084,1.8206329
2.9205265,1.8079624
2.9218404,1.796896
3.3189647,1.9117761
2.9203215,1.796083
3.1187196,1.8535066
3.318623,1.9117422
2.9201367,1.7960596
2.918366,1.7952209
3.1200705,1.866168
3.1200037,1.8661618
2.919904,1.8079062
3.116035,1.8532133
2.919756,1.8078918
3.3175468,1.9116316
3.1173708,1.853365
2.919524,1.8078628
3.317079,1.9115844
3.1193812,1.8660975
2.916728,1.7950501
2.919084,1.7959523
3.11635,1.8532567
3.1190119,1.8660579
3.1189125,1.8660474
2.9157994,1.794949
3.1185918,1.8541512
2.718457,1.7376404
2.5217931,1.7041321
3.1182384,1.8541121
2.9180741,1.7958455
2.9380255,1.8245835
3.1180053,1.8659468
2.914025,1.7947502
2.9215493,1.8087397
3.1134672,1.8529329
3.117466,1.8658853
2.921671,1.8206143
2.9125495,1.7945881
3.11236,1.8528028
3.1217487,1.8554211
2.9166582,1.8075418
2.9165697,1.8075333
3.1110303,1.8526487
3.1161885,1.865735
2.910349,1.7943244
3.0399761,1.8374205
3.115634,1.8656683
2.7214828,1.7623506
3.1152358,1.8656201
3.1086476,1.8523488
3.1082575,1.8522987
3.1145961,1.865541
3.107448,1.8521967
2.907257,1.7939119
2.9138792,1.8072014
3.1060405,1.8520231
2.913392,1.8071399
3.1051853,1.8519092
3.1122146,1.8533974
2.9125967,1.8070378
2.9123316,1.8070021
2.9246159,1.8100233
3.1026614,1.8515735
3.1108305,1.8532171
3.0759945,1.8569875
2.8181171,1.7290344
3.1071746,1.8645124
2.9181962,1.8086576
2.9098506,1.8066716
3.108663,1.8529329
3.0980506,1.8509293
3.2764232,1.9054246
2.9075267,1.794527
2.9080281,1.8064218
2.9076333,1.8063669
3.0947459,1.8504696
2.6088061,1.731039
2.9051418,1.7941961
2.9193041,1.8203697
3.0956616,1.8626671
3.0905473,1.8498526
3.0898342,1.8497477
2.6964579,1.7454929
2.903609,1.80579
3.102716,1.8639221
3.1007907,1.8518395
2.841373,1.7927294
2.744915,1.7495756
2.8994431,1.7933793
3.0824819,1.848628
2.8183594,1.7445006
2.8991842,1.80513
3.0958474,1.8629098
3.0971904,1.8631015
3.0771368,1.8477869
2.896416,1.8047175
2.89392,1.792481
2.8951068,1.8045144
3.0726092,1.8470616
2.8937936,1.8042917
3.0922513,1.8623486
3.0910327,1.8621483
3.0901666,1.8620124
2.8686101,1.7880068
2.8897264,1.8036418
2.889462,1.803566
2.888102,1.8033733
3.0826726,1.8490715
2.9122186,1.8194885
2.7434316,1.7575617
2.88409,1.8027258
2.8838506,1.80263
3.0617447,1.8452024
2.6867018,1.7447457
2.879977,1.8020029
3.0312278,1.8394494
2.9926832,1.8304477
3.042878,1.8419247
2.8782442,1.8017159
2.7100987,1.7609096
2.8733046,1.8008461
2.8887856,1.8046465
3.067128,1.8581548
2.77633,1.737833
2.705111,1.7483559
2.9629414,1.8177094
2.834269,1.782176
3.0216744,1.8380017
2.7023969,1.7481527
2.8623166,1.7973423
2.7047374,1.760108
2.8544905,1.7857165
3.0456288,1.8426995
2.5581374,1.6763802
2.903027,1.8095608
2.999848,1.8337879
2.8487482,1.7899628
2.8411572,1.7947545
2.8452759,1.7956586
3.015454,1.836524
3.0364203,1.8526006
2.9273295,1.816915
3.017462,1.837184
2.7118242,1.7625866
3.0201113,1.8494005
2.7710583,1.7782798
2.8790936,1.8050866
3.0199764,1.8495522
2.6907892,1.7466998
2.6198776,1.7347531
2.7088223,1.7517557
2.9432254,1.8220091
2.6424594,1.73666
2.6844308,1.7455072
2.7556596,1.7660737
2.6849933,1.7563767
2.7929018,1.7847548
3.0131059,1.8502388
2.7807095,1.7820511
2.9813013,1.8414841
2.8897405,1.8098812
2.779095,1.7815795
2.8549905,1.8097281
2.8098867,1.7895069
2.6766639,1.756238
2.7862813,1.7836885
2.7530785,1.7754488
2.7777498,1.7819147
2.7176654,1.7666063
2.7625277,1.7689981
2.5106447,1.7042699
2.8157125,1.7898388
2.812503,1.7970953
2.826952,1.7954116
2.891232,1.8204298
2.7723093,1.7816954
2.7993538,1.7877412
2.6643183,1.7430115
2.803566,1.7879977
2.846522,1.8013754
2.8024225,1.7908783
2.7026784,1.7637997
2.6705656,1.7508821
2.678882,1.7580676
2.3915684,1.6325297
2.792587,1.7922449
2.6662707,1.7463241
2.6351373,1.7394204
2.5777996,1.7238827
2.5452437,1.7194343
2.5153084,1.7069249
2.489871,1.7010322
2.5722332,1.7222085
2.6209595,1.7440114
2.7290387,1.7705932
2.682841,1.7606559
2.7334979,1.7750912
2.572891,1.7302356
2.4649794,1.6944699
2.5662353,1.7230382
2.6077778,1.740056
2.7697961,1.7926517
2.5834668,1.7225304
2.6353834,1.7509556
2.5668037,1.7222371
2.5803936,1.7337179
2.4659362,1.696423
2.4789567,1.7002864
2.528599,1.7189741
2.6760244,1.7682486
2.626824,1.7495108
2.5329692,1.7191887
2.4612248,1.6947594
2.654957,1.7602296
2.6246831,1.7464051
2.5366132,1.72297
2.4284248,1.6869378
2.4287508,1.6861224
2.3223343,1.6503005
2.4129195,1.6825271
2.5300007,1.7175145
2.503983,1.7139802
2.472488,1.7024951
2.5696347,1.7374458
2.3225324,1.6488476
2.4799485,1.7072473
2.4915693,1.7115355
2.5274901,1.72399
2.4757419,1.7067432
2.3962252,1.6760406
2.5270393,1.7250619
2.3168206,1.6495676
2.4034293,1.6822329
2.392964,1.6797934
2.3506727,1.6628213
2.4598112,1.702066
2.4338455,1.6925488
2.3755975,1.671927
2.461946,1.7051206
2.4132915,1.6864905
2.3686383,1.6720829
2.4033237,1.6858048
2.3989444,1.6775589
2.2855105,1.6419511
2.2675915,1.6305194
2.3052835,1.6491356
2.3162045,1.6533089
2.2974927,1.645289
2.276047,1.6402354
2.3034043,1.6499867
2.304779,1.650042
