x,y,z,name
0.1760538145656314,-0.3727787230179246,-0.9110933414267048,88
-0.8128063660959132,-0.2318315667237066,0.5344622855304669,89
0.1033551287673938,-0.055760229045204,0.9931054893435864,90
0.3023344956894574,-0.2620609281032293,-0.9164976385282932,91
-0.7922506360978357,-0.096159314283272,-0.6026129061256553,92
-0.8857986207251598,-0.1965399774983618,-0.420455514313239,93
-0.0655092296198946,-0.3375924379111695,-0.9390366795018518,94
-0.4217099178883051,-0.0614400915333697,-0.9046744492120204,95
0.1171314984946231,-0.1886738216868893,0.97505507527551,96
-0.0849585927817306,-0.5154636110038301,0.8527187707524109,97
0.5958219494283632,0.348184331692828,-0.7237498701160963,98
0.3348925722430963,-0.8746833278983152,0.3504654614982672,99
0.1923938052883024,0.0104421491863835,-0.9812877172150472,100
-0.5763550264344023,-0.6939578119412594,0.4316102842838217,101
0.4889507276105457,-0.6734532756533191,-0.5544708019643548,102
-0.5616989879581088,0.247574692203399,-0.7894624864154667,103
0.7838072555922192,-0.5743340611160976,-0.2362976323896338,104
-0.03978655144738,0.7611416988099289,0.647402767530942,105
0.0732322490465411,0.6195222528455959,0.7815876244406416,106
0.4169345289957634,0.0292896277545035,0.908492000508065,107
0.0214559113089786,-0.4954414318147554,0.868405107228941,108
0.7966876881689805,0.1295666058238743,0.590382266777474,109
0.2463709543654948,0.3359480079466083,0.9091151123767568,110
-0.5295368602415076,0.3347516788457942,0.7794754812728562,111
0.3011379896416398,-0.8355366149228101,0.4596133973982763,112
0.3741832073110372,-0.0306998572643459,0.92687347835637,113
0.8827335793436367,-0.2744650678120667,0.3814450854319026,114
0.8429057693551844,-0.2007746539840552,0.499248836809251,115
0.7568054175120408,0.3327372006706434,0.5626557687115205,116
0.4058556418620794,-0.0724943819154656,0.9110849363859972,117
0.605693810176817,0.1151838798886632,0.7873485129708103,118
-0.928142628997173,0.0287257748704465,0.3711820157905967,119
0.1613714328429838,-0.5119147036950139,-0.8437728340928683,120
-0.4908176305972245,-0.826019737324359,-0.2771992889521652,121
-0.3196025495312782,-0.8013759723517863,0.505668626691827,122
0.1890635669601045,-0.7506885428543242,0.6330653031288604,123
-0.9395474267950772,-0.1309885212403991,0.3164532174841405,124
0.042905900695182,0.5731621069400182,-0.8183485086463326,125
0.5765841388711647,-0.3316928934902932,0.7467131671266397,126
-0.2192296396654988,-0.3294787575510174,0.9183856010221608,127
-0.818109687881864,0.4375188807862533,-0.3732609895226739,128
0.0359102149270611,0.9764302612741876,0.2129422458836574,129
0.3465427866608281,-0.5893252309852215,-0.7298313968908335,130
0.3174615907607462,-0.0471803754399164,-0.9471230908995236,131
-0.4624498164649409,-0.6201592386792455,-0.6337134089494899,132
-0.4041059102501921,0.3043174885937791,0.8626350782265356,133
-0.3034148829196199,-0.6514143207774232,-0.6954486251758818,134
-0.0792270891621153,-0.4634072246625867,-0.8826249550196729,135
-0.2685773524719839,-0.350390486781824,0.8972974485988459,136
0.9104353329530572,-0.3187042744508108,0.2637898570974635,137
0.1645761468257959,0.037837607562457,0.9856637388582304,138
-0.3057178070001477,0.2096616957485799,-0.9287780114585577,139
-0.4450579662049916,-0.751470730000082,0.4870987039817317,140
0.4534285141259959,-0.7113931900816554,-0.5370030823310046,141
0.4371616282388103,-0.273238474467169,0.8569016545768299,142
-0.1001781147064348,0.623260214549901,-0.7756036675023772,143
-0.4855028602219365,0.2033551905340238,-0.8502844453177136,144
-0.4781432365653422,0.1282992491082352,-0.8688891452625845,145
0.734414963292063,0.1311908142934252,-0.6659381583058656,146
0.8518762971540145,0.2295270662987106,-0.4708227893098792,147
0.1110454183445065,-0.2949089635266834,-0.9490772450366584,148
0.2073714394689297,-0.4179579861024768,-0.8845101507025277,149
-0.4416711972486871,0.8399244611298743,-0.3154416774407974,150
-0.3414089136350406,0.0783284971205996,0.0761518466884522,151
-0.0090282690815239,-0.665293795719967,-0.2049471995043174,152
-0.1115839511053173,0.546116655567251,-0.7423216800713096,153
-0.2229052793711,-0.0358951408767829,0.0787579134979427,154
-0.6439578446921779,-0.6976103275207683,-0.0377346372910186,155
-0.4109782309101221,0.3528688911972307,0.8304502564379347,156
0.4188970206847529,-0.5471652995769771,0.025135197149689,157
-0.382856997255222,0.5174027835939943,0.5938391554837981,158
-0.2986284685804716,-0.2340101889782601,-0.8167854780146646,159
0.0791406540049302,0.5248812457295337,-0.0585696245981801,160
0.3797873374473479,0.5281117129830433,0.6816013768683711,161
0.4336990760760167,0.4201976749255082,-0.1642790947680801,162
0.1539626183795002,0.0251723591115662,-0.7896748507910266,163
0.0214559113089786,-0.4954414318147554,0.868405107228941,164
0.18123034505524,0.5109364185836123,0.5660131543015776,165
-0.170897124020332,-0.2169940194054193,-0.8600499065251143,166
-0.2928404874641857,0.4133077025419624,-0.8129440564100454,167
0.213655776585529,-0.2839679068651105,0.8897450218074692,168
0.5473222688936814,-0.279134697882328,0.1164388555032277,169
-0.4682133678448571,0.3501269188054668,-0.0070068288953691,170
0.8629039180103089,-0.3060549874290186,0.1363358562839646,171
0.5833983914430579,-0.0807268323553334,0.0911132011033984,172
0.0654049150374313,-0.3733776424786601,-0.1367499213983152,173
0.2834169064444879,0.2651235916429282,-0.5448288136713707,174
0.2045063220201911,0.564836887115787,-0.3510660345318241,175
0.2683637246239183,0.5837272291984488,-0.5659442038451429,176
-0.0117917961909644,0.4249346145696592,-0.4095348871209293,177
-0.519941670205335,0.5133535274194952,0.1343976602714746,178
0.0391495885776154,0.0287048637750858,-0.009554544476684,179
0.2720964329774066,0.0854121359671479,0.3951890434311175,180
-0.438187277989116,0.3854227640195937,0.5975975069232473,181
0.1819075191300405,0.2684518822420328,-0.6438736853653553,182
-0.0528729189767895,0.5453385470378165,-0.8042176522715514,183
0.8061843669954711,-0.0813401290277822,-0.1466150834690651,184
-0.1725051740141934,0.1685584551901872,0.8980082064868397,185
0.1685241022843505,0.0704468231756888,0.3362778216409668,186
0.0004036402135446,-0.1596655843904336,0.0844227499578313,187
0.0458297260883796,0.0160028146901231,0.347571628565306,188
0.1885407990236624,-0.4539089914221803,-0.4660280618367496,189
-0.6493988296441732,-0.4329892631821176,-0.594973880029163,190
-0.2511181839561605,0.0704912300653416,0.006844679290726,191
-0.0334791700930395,-0.0586452929832552,-0.766684717870658,192
-0.0226202811658698,-0.1913047730017676,0.0723024457746374,193
-0.0610399618577139,-0.2471255095855244,0.6055470669283078,194
-0.2810996371045645,0.3855476927008193,-0.0805148909971268,195
-0.4085486053263332,-0.1330915943281184,-0.2889476146230308,196
0.3788713992810498,-0.2287872375432445,0.8101527600049796,197
0.6550743498691937,0.1928941929072536,-0.6921168405020613,198
-0.0739473016584155,0.2239112474570097,-0.9457232263138482,199
0.253204963328499,0.0050949055385517,0.2992099925421255,200
-0.2255346166251042,-0.2319896823550614,0.1831679841393332,201
0.280293792064953,0.15266406414457,-0.8136166526098638,202
-0.4008177812592656,0.5729787064370431,-0.6910680868449826,203
0.6051229665144289,0.6557218738530779,0.2495214032808369,204
-0.5080834743936355,0.0977363570114088,-0.6080795800810421,205
0.1929712832710963,-0.631199057470647,0.6799865078556435,206
0.0854421591906935,0.1554726129326422,-0.9346231345193996,207
0.0550091971428187,0.5238187705649381,-0.8385501537053704,208
-0.0177968568176852,0.4816215760792592,0.0588349011118942,209
0.1762944146810131,0.6274366444856947,-0.1895360372418757,210
0.1285992605911687,-0.2445305875587817,-0.4754975222162506,211
-0.162243369143043,-0.1816370320212,0.1309669156871738,212
0.3860271002409533,-0.573960901182742,0.6036835580375486,213
-0.0162959759744288,-0.6751584681052518,0.071043809475546,214
-0.3817832410856885,0.0332816912164518,0.6784228773244135,215
-0.0123811425781737,0.3263828836928167,0.8208582468368084,216
-0.404734568969456,-0.0419378143631705,0.0007183463894314,217
0.2134208026838742,0.2284175539326198,-0.7592931568274719,218
0.109399249272887,0.5721025077860054,-0.1250974091655107,219
-0.1133359932065007,-0.02802396046649,-0.0313748413217681,220
0.0729937792150841,-0.7671989793982439,-0.4155979809902201,221
-0.0180502094360742,-0.3398142237425203,-0.4930158910611361,222
-0.2979172422491783,-0.140214108614378,0.0929882032135657,223
0.3061360882472076,-0.2663150410721424,-0.1467059225324299,224
0.4136936502797981,-0.1668705902349477,-0.0391560466514094,225
-0.1775671497063315,0.400851032664383,-0.3466061295415987,226
0.0615769304546933,-0.3220376385107144,0.0369732556207729,227
-0.0526449213460567,-0.135147865309999,-0.6122910550061251,228
-0.0394643419919873,0.0763800566153523,-0.1457198031913545,229
-0.0339795356251129,-0.8404398256271364,-0.4233671178929197,230
-0.4705178855441535,0.1841363965720584,0.1659040053495452,231
-0.0792270891621153,-0.4634072246625867,-0.8826249550196729,232
-0.0655240843678764,-0.0704643000731733,0.0188260987550724,233
-0.1678845334906124,0.6364999445937642,-0.6528196393492589,234
-0.0192629952916385,0.2584321064515433,0.6694402863651238,235
-0.6438126380778733,-0.1351069176624538,0.1242399569920935,236
0.2930821555708598,0.5299806938351959,-0.0969942691031382,237
-0.0612714591745836,0.3818212161300215,0.5046052844174593,238
-0.6869299398095466,0.0554183603434966,-0.6186900478670352,239
-0.1729162403807056,0.0860200714850655,-0.8762564330381717,240
-0.4486683885219897,-0.0129441719381667,-0.6279429722711733,241
0.3643103839091218,-0.2741194524154081,0.0816474900742444,242
0.6463539653006474,-0.1556878603405269,0.0179204417520804,243
-0.0364402809702664,-0.1498216804518213,0.090563228744641,244
0.0452414716229004,-0.1853121910476693,-0.1105839103468763,245
0.3838720324621206,0.0428162152726931,-0.0801586684084411,246
-0.0304720194096871,-0.0955141310129341,-0.3232137487672326,247
0.1144136753889542,-0.4566997089586161,-0.0080525217367933,248
-0.571416782510435,-0.1496034277564117,0.5502034555883121,249
-0.0113016644623562,0.1177848345144243,-0.8786925940740922,250
-0.4285086205182949,0.6479984732019167,-0.1236665394891598,251
0.8059610257730949,0.3613340667940894,0.4521928957699098,252
-0.2551731721348101,0.2811911452861772,0.0791645999755119,253
0.2100977740802726,0.2755458688874799,0.7076896880515233,254
0.3901043756094468,-0.5635366488775917,0.6242407432097126,255
-0.1900817648956839,-0.2699556449813371,0.5551110074390965,256
0.2333599489949517,-0.5110727931984109,0.0158461200158282,257
-0.5304139942849098,-0.223274900532548,0.1473422712365952,258
0.0690384425646492,-0.3014456262556884,-0.3175179152872366,259
0.2206154347083731,0.2142945701279461,-0.2710094008410596,260
-0.3088366114549491,0.2424425994555301,-0.6987860120471332,261
0.3710060281363766,-0.230462813303909,-0.5929218582024312,262
0.1154243163187129,-0.0308494156429694,0.822695031966568,263
-0.3609972241951018,0.6747785210055874,-0.5644589320076445,264
-0.5037814672360306,-0.1912756353339312,0.7518452801641013,265
0.022904638068059,0.3487092193458926,0.8890984789497807,266
-0.4257779874259237,-0.1132442998830121,0.0965989486871594,267
0.655324284670286,0.0061722532491469,-0.1029429457379655,268
0.1465926565301272,-0.2807262723524069,0.0319808669244026,269
0.1682606768288475,0.4110692046122713,0.032652855701691,270
-0.2327368702516019,-0.4733892894722354,0.837751234782496,271
-0.6503255439691042,-0.3038706446961594,-0.2425105066835448,272
0.5614177075900315,-0.4911123590133236,0.6631838006984897,273
0.3498997342457454,-0.1877225910675235,0.1860560150228761,274
-0.3774347090218388,-0.1245865675652891,0.1238558113267616,275
0.2366615384173732,-0.3471965865022515,-0.4892431989502314,276
-0.1174301001920607,-0.1903834190878193,0.5034911324538399,277
0.5631152118005283,-0.1493727272166269,-0.5755477248337828,278
-0.6405192247820857,-0.0310595831042508,-0.6506966710234898,279
-0.4065976606538574,0.0664974706837749,0.5372904133082596,280
0.0015689171495789,0.6213184826125848,0.6268964540045507,281
0.2013896132041884,0.0547996557648385,0.5851171326792897,282
0.6211133583114732,0.4729407376288471,0.5386675321980074,283
-0.5433507533017823,-0.0010012179740315,-0.0395349382230425,284
0.295123521008759,-0.7580162199313581,0.5494976043381358,285
-0.4024660540122229,0.5771318247409802,-0.2223923453915609,286
-0.5646757234518505,0.135658706950646,0.1716115880183662,287
0.2840696680887891,-0.0139877226197229,-0.1629670086587956,288
0.0249642893424733,-0.285135259188956,0.0073900380915512,289
-0.9338450278961252,-0.0511313731849762,0.3438176166373686,290
0.5159846681576444,-0.4757315984191897,0.5661570699690557,291
0.1207126426856017,0.1879436571028132,0.7960011617022196,292
0.5908180890443662,0.4841504453466118,0.1448981284242654,293
0.3092446542511,-0.6610599259190186,0.3074999292178917,294
0.0948461366409052,0.8095881073267803,-0.0021818031413025,295
0.3376605984763385,-0.433118236093578,0.6932434378773232,296
0.1024390515252777,0.2329712465696097,0.0567686614834953,297
0.0751605175154768,0.2703821727789143,0.1144540739993452,298
0.3736782671346681,-0.5966275389144017,0.6674221724694434,299
0.2511226918222159,-0.0551393522541415,0.110538660534579,300
