,x,y,z,name
34,0.09964094406197166,0.9563986190692675,0.1377259333416636,35
35,0.7904313570111748,0.21133168170284156,0.22669352327452097,36
36,0.2952159715745203,0.8980052170552595,0.1269013070332552,37
37,0.6843170103573957,0.8201377541644692,0.26684411319844914,38
38,0.7917963446759259,0.0984846774962368,0.3633210072331132,39
39,0.2809646925788142,0.7270368387291342,0.7996723331391099,40
40,0.49922571260408577,0.24603938353455823,0.7870932174845039,41
41,0.8378953517883941,0.8453674409655335,0.5997684110907044,42
42,0.858163898288523,0.4664803282410491,0.703220326399667,43
43,0.9404828311770306,0.5070493033028706,0.67733869309563,44
44,0.30671849832822706,0.605884609369946,0.21320714798488782,45
45,0.7313575036370196,0.8139072050567789,0.5628014509207439,46
46,0.6311316934622447,0.899293867278886,0.6469693995268916,47
47,0.11073373225287819,0.29694533632932363,0.3448448546681053,48
48,0.610113000128306,0.15441143419495995,0.4729589694964298,49
49,0.9537586971270057,0.6040154220534293,0.8443578062670614,50
50,0.9301876197016604,0.9296385493560192,0.07488820617617709,51
51,0.324741407479475,0.4040185952831098,0.9218340301874407,52
52,0.6165043569070546,0.698217874317617,0.7920116010910702,53
53,0.9754446566780953,0.6476871989931433,0.6554958984434243,54
54,0.06503572450573203,0.18495045204266347,0.5495907942001699,55
55,0.4426925475360113,0.7372153258114509,0.7344016845849524,56
56,0.6009281583386042,0.0575152692372376,0.7427067343645524,57
57,0.2996542025752553,0.08965872715457113,0.01251660587777681,58
58,0.4327007316351168,0.29394138895120203,0.9472790543338102,59
59,0.012850813387635274,0.6051056918436426,0.03555609342644184,60
60,0.021664131285741295,0.3977622888969904,0.4056574088331064,61
61,0.804688056406221,0.24781834605673558,0.9966035888502307,62
62,0.327787934525951,0.5411651748742484,0.7045078572992758,63
63,0.8495476685162493,0.4956261935048638,0.3488850949446558,64
64,0.7183326452258953,0.5216238368255758,0.359706932781395,65
65,0.4143294880881061,0.8401439074561587,0.7768139359673789,66
66,0.07700141227336355,0.35601908830050744,0.4223463922357008,67
67,0.6735124674794226,0.33134036580555926,0.5567896893147285,68
68,0.46909552314993896,0.40248761159820634,0.09823844283370442,69
69,0.7084076326271037,0.856383014444686,0.42427455924625146,70
70,0.01949062961636039,0.7675068343826613,0.7506395056083593,71
71,0.2586995743415379,0.7848771568526931,0.9030878908655068,72
72,0.4954535808671878,0.12766017659043116,0.6021865469873404,73
73,0.7059804014372322,0.506328142290428,0.7530885720769993,74
74,0.9876793503966989,0.6497170887692241,0.6840964784146746,75
75,0.6704000555908147,0.7584824616545027,0.3990724519205118,76
76,0.0733534181366472,0.43543234254512664,0.3471999745705654,77
77,0.1899937834934512,0.05176084458698127,0.24047937262205776,78
78,0.46969254085111445,0.3194658872684618,0.2535862053143143,79
79,0.019013094953356235,0.7124723807816606,0.5348811433024195,80
80,0.61482085975356,0.8854381139605405,0.12060248320900713,81
81,0.575587328187362,0.6876910602429888,0.0994829424221364,82
82,0.405408849212458,0.8549944816067669,0.2317430671456261,83
83,0.05866909502854878,0.10270071498678335,0.9646284596819327,84
84,0.23954942761271925,0.6736900206245434,0.20028036174299457,85
85,0.4727466020706428,0.06205374131890651,0.870168054805517,86
86,0.6425085384554597,0.6949845477117989,0.23789870112257527,87
87,0.9949757065999252,0.9258675793272095,0.045203279697333065,88
88,0.511896994046016,0.31045056745130384,0.25062830077134435,89
89,0.40653408096142496,0.0982119084154629,0.5738556829048257,90
90,0.23571143314881415,0.38515720950974763,0.7355501071055314,91
91,0.4270813254319642,0.2922064826084887,0.7457302337739596,92
92,0.961140925177175,0.8844823071137465,0.3200277655786201,93
93,0.1498152449870609,0.5624213685386364,0.3189669925750379,94
94,0.5570519282537343,0.2788087662224923,0.5942803805191275,95
95,0.8135252919870762,0.5152724174722348,0.24915378072848804,96
96,0.751004499466666,0.7992490704649585,0.7168299438349495,97
97,0.9261262664279966,0.12921111527373463,0.12756330118599135,98
98,0.3706181046470717,0.8534808436939,0.7052217999334262,99
99,0.11318331042914842,0.618005464339148,0.8958727474682253,100
100,0.2560524862332014,0.5580791879606343,0.6315403798466329,101
101,0.15365514028338778,0.8242894669269784,0.5277383253369834,102
102,0.050695903288793365,0.8459810083096208,0.08129265392075768,103
103,0.570634738383955,0.4648139479508706,0.2325764658019983,104
104,0.02616494047007445,0.8257245596943861,0.41092855539859396,105
105,0.6774205573950457,0.23398437755377977,0.05276606951875351,106
106,0.5974278797127006,0.8741944621217397,0.23526410601735648,107
107,0.6735992957806749,0.8825696740065042,0.6134009331439644,108
108,0.9476993529397613,0.32070612549420685,0.37831283858424625,109
109,0.011242851830930989,0.968473229747864,0.04722888834797323,110
110,0.4891639188900504,0.4798654774390587,0.28514402530659233,111
111,0.9889342783544846,0.6137891787930106,0.19179996247271325,112
112,0.020470272196240535,0.8950442224405529,0.7721470974059894,113
113,0.8176107090446298,0.9147011379613497,0.37714365088939183,114
114,0.005969486251857337,0.38965239998530743,0.011670365698541851,115
115,0.8648780827138363,0.4413900518267636,0.4884828767825441,116
116,0.032693111329736846,0.5054820740709173,0.06897258875841272,117
117,0.2766953342770554,0.5174249170736714,0.10881536360255284,118
118,0.8374411513090048,0.3460436611114249,0.8325564445306035,119
119,0.6199649881731254,0.7393958844590384,0.631673078734909,120
120,0.6244190783746447,0.8440965507569419,0.29305653726815273,121
121,0.08161652712726941,0.33271240932191304,0.9473098047722152,122
122,0.7841779314582887,0.46405655609111884,0.694709087670603,123
123,0.33209230428703373,0.7317332457012058,0.1343438935846445,124
124,0.5209283613117796,0.2051111594863293,0.6050859320046899,125
125,0.10664909245267773,0.1238981472857622,0.16819638156008565,126
126,0.9990447623145989,0.9361932819649603,0.25887286694427114,127
127,0.1384319472304737,0.6439216048171165,0.29966342622422626,128
128,0.6507328505994672,0.3790593584558307,0.5820133982444501,129
129,0.6248757073333816,0.4380723592747692,0.7212887248362065,130
130,0.4023132036285332,0.7824118767059366,0.6089696905914088,131
131,0.590767617437937,0.32966068392788495,0.8002049360354727,132
132,0.14765848979576068,0.12811524914298278,0.8385356774833432,133
133,0.17808358855192608,0.4595397004138593,0.47874821301897175,134
134,0.7834668096033247,0.03588147490370752,0.7063384401403281,135
135,0.8187731940514948,0.1822566009057106,0.24908003961728686,136
136,0.7656189157634989,0.7457007886949002,0.4013929338111003,137
137,0.6526223161452842,0.917795523272895,0.9594363326663435,138
138,0.05089528039856539,0.1714250694820879,0.24661743200209807,139
139,0.015598488132492427,0.0658752145878857,0.0929031530353035,140
140,0.4219118630017409,0.6802573765221281,0.5654925022097481,141
141,0.6764131996828685,0.8288204521847203,0.08307001418186455,142
142,0.7047040385010734,0.18829955311562485,0.6553356557711589,143
143,0.9655771447912272,0.6481501859909498,0.7068091181655866,144
144,0.22088725480894233,0.9338037944519265,0.9387980978884477,145
145,0.1455720929765273,0.3740026264866324,0.9368183171881601,146
146,0.6014660953812511,0.2522006254266017,0.011653800520437407,147
147,0.2133814100189778,0.6085350247092536,0.9006148764182123,148
148,0.38615320989810675,0.3898560724806234,0.7473801580153261,149
149,0.6514672210294823,0.7608844726539788,0.6202689197831913,150
150,0.5098526618271744,0.7840306521435608,0.41828925519424076,151
151,0.7722092022248833,0.7993911476917152,0.4304461070722393,152
152,0.8425216255914618,0.2817818827632954,0.76151196871561,153
153,0.507270365378955,0.48269661707776346,0.03471199255397395,154
154,0.18984810736396396,0.14398459236786743,0.9453345444431754,155
155,0.6004702372548159,0.053117197253764514,0.018757917981500727,156
156,0.9483873263675265,0.7432573711099228,0.11049450878818678,157
157,0.5827609624697936,0.45273232365952387,0.495459890531911,158
158,0.9046717210090456,0.5938863496670029,0.3356487542872625,159
159,0.774226126186919,0.26154800348591434,0.8808359715492997,160
160,0.7046903719632763,0.6872173064982072,0.8942165056798614,161
161,0.9762414941872118,0.6225636596951174,0.23765210003996562,162
162,0.4836383901089739,0.6115909568389662,0.4895209785284249,163
163,0.9376694330081877,0.33498685809314255,0.16971417944125533,164
164,0.6415138815986677,0.3592257973308579,0.6245560598632535,165
165,0.6450325875552467,0.22657891284162257,0.2930066507426776,166
166,0.5737008677781406,0.4070323189355384,0.8150324199420689,167
167,0.47049316534481367,0.5405432768381665,0.355739980286241,168
168,0.8206893562927151,0.2303895788206295,0.9226558870120424,169
169,0.8666782198872113,0.5067672547901666,0.49541119175910786,170
170,0.7318706783562587,0.22131040224729726,0.4366637216109396,171
171,0.5442678657061463,0.2999006697282759,0.7360488492798037,172
172,0.056738456548376726,0.062088857177237,0.1627625959632324,173
173,0.5745381767563471,0.9599140151045799,0.5575875305923178,174
174,0.038037707465888526,0.7273822732045825,0.3049732763350925,175
175,0.3383949027189883,0.9265885541591918,0.26062810419902704,176
176,0.9908946092887969,0.4592529386072871,0.7743595056787976,177
177,0.4474272356338348,0.3205445886416495,0.028871810777576723,178
178,0.3725575547683363,0.2760222860086924,0.5704639229969191,179
179,0.42744343518279004,0.07199723425586468,0.956568403715527,180
180,0.48722724995184363,0.9084825161547644,0.15243907187664285,181
181,0.5119810886590779,0.586049905561635,0.2479153491743904,182
182,0.45866395149665995,0.04937229603833748,0.9138115446744227,183
183,0.027372526050191248,0.5363193823528317,0.38729814372222693,184
184,0.6124556831099166,0.9622965759453339,0.09890297036996598,185
185,0.35473912045732836,0.29748814255241673,0.7360267331710637,186
186,0.08957340611552123,0.9736578618463199,0.07127250935143259,187
187,0.025675544978610687,0.6426144816256298,0.9882598597000709,188
188,0.4805177936998979,0.5837218782310143,0.7115986714674682,189
189,0.7923886479650765,0.47172832208640403,0.030915572384799916,190
190,0.868285778139925,0.08217543164084407,0.5792537439722977,191
191,0.7914833860928889,0.8098164278572668,0.6790630256796916,192
192,0.7878890517931811,0.8560290766633057,0.046311049385211245,193
193,0.22991076068763538,0.7815630630958789,0.4356322084587606,194
194,0.09695797628766223,0.589475292289869,0.6784078104924905,195
195,0.5653053018492378,0.2703503809578707,0.9568475643024056,196
196,0.8703849287857277,0.3099013465153684,0.2590008910292162,197
197,0.7080955609204019,0.3749682147461738,0.7780289884624019,198
198,0.9224679178293593,0.38959844250203024,0.15236211360430185,199
199,0.9761068595300004,0.9509055430522988,0.06016079270660235,200
200,0.8170129510222746,0.770721318857553,0.7987416299597138,201
201,0.20909994312134061,0.9124459221425403,0.41669647863067216,202
202,0.19569307507469202,0.44908606897016967,0.9329023102463861,203
203,0.542559445180153,0.011806856002963162,0.35061977152266566,204
204,0.032519512612493195,0.47424055270025023,0.7433561075462755,205
205,0.2354802860898696,0.3174645635201919,0.6699534183136153,206
206,0.5013620814186089,0.8118764592074561,0.8204863574335087,207
207,0.6409096200798264,0.21166419615986276,0.22925884003020902,208
208,0.5731506599229588,0.7203091624310649,0.9437435787409745,209
209,0.11262341708773582,0.48317888351015326,0.20232788518784905,210
210,0.29200227189310557,0.43183482206240287,0.9629845214778937,211
211,0.9658087627715067,0.1069480813311452,0.8624586908573284,212
212,0.4318814927763003,0.7268117419489765,0.15038695460155227,213
213,0.5681573403664613,0.6402310095581676,0.5575697698549774,214
214,0.8300707433324644,0.08171687802274119,0.3800030411083769,215
215,0.5786269782014786,0.8621221699145762,0.5918089069762513,216
216,0.18037299674665264,0.5996866316993472,0.3563448799859359,217
217,0.9264704149246425,0.17449632011022165,0.8313683478785077,218
218,0.6672874143117594,0.7841206260873401,0.6891763779197061,219
219,0.22581166620906834,0.6365056539645887,0.48362652788861127,220
220,0.3843851327042255,0.08501796546606621,0.48616907145688415,221
221,0.2882955962153123,0.8327180640030629,0.2710659918404643,222
222,0.9642620982282037,0.38380135809278015,0.9592558906851093,223
223,0.1224185728676761,0.3402906006680976,0.26790411456609875,224
224,0.29907561872336375,0.19231661321816473,0.6329517265535842,225
225,0.12079993059651473,0.24658460329852905,0.5604358738634215,226
226,0.3717731107485619,0.3676350874630545,0.3646904014141513,227
227,0.33029375473719913,0.5060085397171024,0.7398734071171599,228
228,0.265047477376801,0.7945299177786438,0.5353841441228119,229
229,0.360908305997402,0.5321861835236271,0.9926484854509705,230
230,0.5315747270297964,0.5137717925666594,0.33815511581524693,231
231,0.8444056235848512,0.12960156325530303,0.8344591498687082,232
232,0.32986755666965806,0.68970675102938,0.36095006729813084,233
233,0.017352607667004194,0.6907862898019067,0.6231053405471693,234
234,0.30827606180570644,0.2479455395190966,0.23403545343181464,235
235,0.5636793913283482,0.6422018450200305,0.24549126260329968,236
236,0.40266013091910424,0.1079634145949172,0.5435312757787631,237
237,0.7487227976513665,0.3728266275059734,0.9797135107101418,238
238,0.13201136909737132,0.030436015959132257,0.7710177854713816,239
239,0.5783251411304059,0.678882093521416,0.2653971076822106,240
240,0.6509221034838988,0.3303604985447357,0.7128966578759367,241
241,0.2556385000870828,0.014042642041808051,0.41959268642489733,242
242,0.5623503867227291,0.14271380398468336,0.7323454380751682,243
243,0.849504384454667,0.569927770859519,0.6316372329682362,244
244,0.04753758003862174,0.7706622921140595,0.5085884929610021,245
245,0.3140673704186031,0.3079635811544644,0.8413769226417792,246
246,0.33594914483505756,0.9861967272153322,0.7235670286877053,247
247,0.9332941979435649,0.38590665122340995,0.5177090462038586,248
248,0.9333649086017873,0.5661804997670472,0.11624858617300515,249
249,0.19640504801365422,0.8629324901571891,0.785480952162075,250
250,0.31014020217120997,0.6060359735216896,0.30962875426007996,251
251,0.5236663878652095,0.7904157994291438,0.006520905408593847,252
252,0.22323017632609277,0.7605250116645077,0.38715342121300345,253
253,0.3317707361850676,0.32814469546602487,0.822760807703709,254
254,0.12802611017561272,0.6902223081993766,0.45202463639134527,255
255,0.09646429061987005,0.3808306552500236,0.3703172151229115,256
256,0.7410589693766272,0.935080443057409,0.968543478779094,257
257,0.3172345276745544,0.9347287493311018,0.13676645306493918,258
258,0.7223117421772802,0.6426013064025172,0.44412994501638936,259
259,0.31768927273488545,0.3859481144722813,0.5166544016752639,260
260,0.503825750612074,0.44133662409403307,0.9905700190510519,261
261,0.7173366244789648,0.5828125786445952,0.11153967190218339,262
262,0.46762289077062225,0.35340683179325405,0.4077278884458849,263
263,0.1481492571972618,0.16857578061693024,0.5986029265937712,264
264,0.14083305147587166,0.5694985902346781,0.29290785079484116,265
265,0.6626796829172997,0.8738913177433784,0.6051555934354026,266
266,0.3613437656839038,0.8381243155740732,0.6142515995892562,267
267,0.09060033641368404,0.06017487372472241,0.3795103623846513,268
268,0.38736231155305456,0.8072886876339105,0.8176853660213664,269
269,0.6739908812216152,0.297253147604043,0.38399362917322044,270
270,0.7845033220500366,0.6890763729234268,0.8046840779847128,271
271,0.26432478880593147,0.002512921771423482,0.9763273012280534,272
272,0.43560266477367404,0.648453855278559,0.8165583436721455,273
273,0.996744418443296,0.452904676277863,0.07070064350805083,274
274,0.7969198775522612,0.4467619325807096,0.5038245419372982,275
275,0.7712759993249734,0.29303306678056007,0.9184889082533176,276
276,0.01740274588162638,0.7627255049989267,0.3555202393646274,277
277,0.2589466040303203,0.8682535261818691,0.8736073930253789,278
278,0.8897968125357668,0.5417714051757418,0.6940791291291536,279
279,0.184027297601137,0.4256589536751354,0.7599800155512081,280
280,0.7032800193842021,0.8185562300396036,0.8134935853953466,281
281,0.7353657187632232,0.030209247092323976,0.6479138182775241,282
282,0.5152291853028224,0.5521454816389448,0.8747503846921691,283
283,0.5569078011588288,0.036985998780310614,0.2565973945819281,284
284,0.29313834497583857,0.5290189610038248,0.17419929637650355,285
285,0.7742448271353584,0.583848146662937,0.8584776958380259,286
286,0.23242181322822664,0.7593509110476205,0.17796151452325748,287
287,0.33325869355781756,8.196211470357095e-05,0.011853768382777963,288
288,0.5838775193961802,0.8689086327571274,0.5035157200876438,289
289,0.9154698632753242,0.2587350875164679,0.6100611977241099,290
290,0.22132386215852673,0.38179681141095645,0.6126489890084067,291
291,0.15925249733787405,0.26028871452639624,0.21939597497343155,292
292,0.2354044144043933,0.6395598287500451,0.05690021458538086,293
293,0.9730667704004274,0.27627856673803497,0.5940476428212424,294
294,0.9590918644696964,0.11101047227579186,0.909201104418157,295
295,0.6303571519002996,0.7963335244016464,0.984840237005953,296
296,0.39002994093815146,0.6971707504634307,0.0008913515713315778,297
297,0.7803608199636903,0.33687634684779055,0.5015796640695708,298
298,0.42343168725203295,0.6642266109500868,0.035816107335674086,299
299,0.8004746084653764,0.872916929751684,0.8381705506023706,300
