complexity,accuracy,distortion
-2.873754567644937e-10,-6.170595057142236e-08,6.687406968918566
-2.8204993895997177e-10,-6.170103716840458e-08,6.687406968913653
-2.6350477355663315e-10,-6.168390953575908e-08,6.687406968896525
-2.135180920959101e-10,-6.163775623235779e-08,6.687406968850372
-9.955414270734764e-11,-6.153254972218747e-08,6.687406968745165
1.2747847222271957e-10,-6.132312790896322e-08,6.687406968535743
5.608704611859139e-10,-6.092300353088831e-08,6.687406968135619
1.3224941142198077e-09,-6.021908305342549e-08,6.6874069674316985
2.566267198744754e-09,-5.9070654145898516e-08,6.68740696628327
4.517534790693389e-09,-5.726887053469909e-08,6.687406964481486
7.542585223063725e-09,-5.447631679089682e-08,6.687406961688932
1.1930957555250643e-08,-5.0422762853941094e-08,6.687406957635378
1.803420346391249e-08,-4.478715709410608e-08,6.6874069519997725
2.6966976207631888e-08,-3.651641122814908e-08,6.687406943729027
3.876397514090968e-08,-2.561927203714731e-08,6.6874069328318875
5.535245506393949e-08,-1.0305925002285221e-08,6.68740691751854
7.631776810512747e-08,9.08455888293247e-09,6.6874068981280566
1.0393692306820412e-07,3.453824248822457e-08,6.687406872674373
1.4101544110189934e-07,6.889383641350832e-08,6.687406838318779
1.8653357614084598e-07,1.1097322882847038e-07,6.687406796239387
2.4376799245828806e-07,1.639049855839403e-07,6.68740674330763
3.133095951568521e-07,2.2812617928025247e-07,6.687406679086436
4.010910643614807e-07,3.0936415384985594e-07,6.687406597848462
5.113138819012875e-07,4.1132220118811347e-07,6.687406495890414
6.397747931430331e-07,5.300142902342486e-07,6.687406377198325
7.992594248662499e-07,6.772209530936379e-07,6.687406229991662
9.855333189534576e-07,8.499122898797395e-07,6.687406057300326
1.2107519253845567e-06,1.0582713123596932e-06,6.687405848941303
1.487621236861969e-06,1.3143417625371967e-06,6.687405592870853
1.7958385711835945e-06,1.6002786793478663e-06,6.687405306933936
2.1683934861016496e-06,1.9445018644148604e-06,6.687404962710751
2.58722742074724e-06,2.332631833468213e-06,6.687404574580782
3.0802757926551294e-06,2.7880370510047214e-06,6.687404119175564
3.713291555129672e-06,3.375078215128724e-06,6.6874035321344
4.3922817489772115e-06,4.004648175737202e-06,6.68740290256444
5.112650054428514e-06,4.669666235912473e-06,6.6874022375463795
5.365627604447809e-06,4.967362158936339e-06,6.6874019398504565
6.160809075339557e-06,5.713566697096439e-06,6.687401193645918
7.053283589186776e-06,6.552182977515031e-06,6.687400355029638
8.053477074554394e-06,7.492259385344369e-06,6.68739941495323
9.269700168346162e-06,8.634465203272157e-06,6.687398272747412
1.0414768663480345e-05,9.703690682982824e-06,6.6873972035219325
1.1938861966598324e-05,1.1137815629780334e-05,6.687395769396986
1.3591769391751995e-05,1.2689919770991764e-05,6.6873942172928444
1.53691651156862e-05,1.4361259083273126e-05,6.687392545953532
1.7338340079220416e-05,1.621276047458764e-05,6.687390694452141
1.933879462256982e-05,1.807727297276074e-05,6.687388829939643
2.1875235052704056e-05,2.047473201827188e-05,6.687386432480597
2.4432589924572312e-05,2.2882088941855727e-05,6.687384025123674
2.7798123522160267e-05,2.6029826894813368e-05,6.687380877385721
3.123847180575012e-05,2.9277117540971176e-05,6.6873776300950745
3.4586876452635806e-05,3.2409592577664625e-05,6.687374497620038
3.8877768787415334e-05,3.644692317905651e-05,6.687370460289436
4.397207109718693e-05,4.124993553844547e-05,6.687365657277077
4.817613601559856e-05,4.5182810005428564e-05,6.68736172440261
5.4082356957252387e-05,5.0741950484933795e-05,6.6873561652621305
5.9921857332057016e-05,5.6241587593319764e-05,6.687350665625022
6.691862095209444e-05,6.281952271436353e-05,6.687344087689901
7.407700280381846e-05,6.957229464177317e-05,6.687337334917974
8.15969676217776e-05,7.659679226890148e-05,6.6873303104203465
9.119132748480752e-05,8.563364782077088e-05,6.687321273564795
9.935278013273319e-05,9.331088086383943e-05,6.687313596331752
0.00011061414502222533,0.00010393341473857731,6.687302973797877
0.0001226432458700799,0.00011524474646051885,6.687291662466155
0.0001342052474804234,0.0001261681330717579,6.687280739079544
0.0001476249715750555,0.0001387265720360631,6.687268180640579
0.00016335186801086365,0.00015360104482553538,6.68725330616779
0.00017919097756546876,0.00016858290506860385,6.687238324307547
0.0001976356952404501,0.00018589933305079853,6.687221007879565
0.00021809348016788022,0.0002052354459820549,6.687201671766633
0.0002380537935096072,0.00022404821213584114,6.68718285900048
0.00026190240172141444,0.0002465478142035238,6.687160359398412
0.00028499340701415576,0.000268303934877423,6.687138603277738
0.0003135981609361238,0.00029542568833562655,6.68711148152428
0.0003381912602016257,0.0003183818376228942,6.6870885253749925
0.00036896377657669177,0.00034740040000968975,6.687059506812606
0.000403375967461983,0.0003798450039127488,6.687027062208703
0.00044376567621640106,0.000418193547901069,6.686988713664714
0.00048328547228493335,0.0004552637033334861,6.686951643509282
0.000519956985151282,0.0004899463436274232,6.686916960868988
0.0005263026833830509,0.0005002735870185404,6.686906633625597
0.0005795032262874145,0.000551174198946569,6.686855733013669
0.0006237887271751674,0.000592909161184707,6.686813998051431
0.0006872593357591938,0.0006535389394564106,6.686753368273159
0.0007599375627762583,0.0007228797520895114,6.686684027460526
0.0008249558254824763,0.0007848674739499018,6.6866220397386655
0.0009067662548254418,0.0008629328857381324,6.686543974326877
