complexity,accuracy,distortion,mse,round,trial
0.015148163,0.01514864,3.3067799,16.466497,0.0,1.0
0.036193848,0.036194324,3.2857342,16.43173,1.0,1.0
0.059521675,0.059522152,3.2624063,16.397144,2.0,1.0
0.07286692,0.07286692,3.2490616,16.417484,3.0,1.0
0.10049057,0.10049009,3.2214384,16.307165,4.0,1.0
0.11626434,0.11626387,3.2056646,16.252804,5.0,1.0
0.16519213,0.16519213,3.1567364,16.265455,6.0,1.0
0.24927711,0.24927711,3.0726514,16.020588,7.0,1.0
0.31871033,0.31870985,3.0032187,15.881512,8.0,1.0
0.38850355,0.38850498,2.9334235,15.890681,9.0,1.0
0.4784851,0.4784851,2.8434434,16.010736,10.0,1.0
0.47407913,0.47408056,2.847848,15.838956,11.0,1.0
0.36236668,0.36236572,2.9595628,15.665512,12.0,1.0
0.386312,0.38631105,2.9356174,15.224238,13.0,1.0
0.4761362,0.47613573,2.8457928,14.805747,14.0,1.0
0.46602964,0.46602964,2.8558989,14.4914,15.0,1.0
0.5099144,0.5099149,2.8120136,14.353953,16.0,1.0
0.56095695,0.56095695,2.7609715,14.666336,17.0,1.0
0.6630659,0.66306496,2.6588635,14.214801,18.0,1.0
0.63539934,0.63539934,2.6865292,14.384578,19.0,1.0
0.58645916,0.5864587,2.7354698,14.761961,20.0,1.0
0.7591405,0.75913954,2.562789,14.837618,21.0,1.0
0.7721467,0.7721472,2.5497813,14.5990305,22.0,1.0
0.82379913,0.8237977,2.4981308,14.415855,23.0,1.0
0.8762169,0.8762164,2.445712,14.781908,24.0,1.0
0.9828763,0.98287725,2.3390512,14.326007,25.0,1.0
1.0365219,1.0365214,2.285407,14.025216,26.0,1.0
1.1476641,1.1476645,2.174264,13.357418,27.0,1.0
1.2847595,1.28476,2.0371685,12.799629,28.0,1.0
1.3106332,1.3106327,2.0112958,12.625964,29.0,1.0
1.54458,1.54458,1.7773485,11.614208,30.0,1.0
1.5922399,1.5922389,1.7296896,11.567894,31.0,1.0
1.8229532,1.8229537,1.4989748,10.936947,32.0,1.0
2.017847,2.0178466,1.3040819,9.652969,33.0,1.0
2.215467,2.215467,1.1064615,8.877422,34.0,1.0
2.389193,2.389193,0.93273544,8.540936,35.0,1.0
2.46708,2.4670799,0.8548486,8.046792,36.0,1.0
2.3914154,2.3914156,0.9305129,8.094782,37.0,1.0
2.5013368,2.5013366,0.8205919,7.2818074,38.0,1.0
2.5170786,2.5170784,0.8048501,7.076271,39.0,1.0
2.4645345,2.4645345,0.857394,7.606333,40.0,1.0
2.5222845,2.5222845,0.799644,7.3454585,41.0,1.0
2.4932868,2.4932868,0.82864165,7.8868723,42.0,1.0
2.5579848,2.5579855,0.76394296,7.6956964,43.0,1.0
2.5677996,2.5677996,0.75412893,7.6082087,44.0,1.0
2.5778327,2.577833,0.74409556,7.29706,45.0,1.0
2.5743802,2.5743804,0.7475481,7.4218984,46.0,1.0
2.60144,2.60144,0.72048855,7.028525,47.0,1.0
2.6070175,2.607018,0.7149105,7.152141,48.0,1.0
2.6081986,2.608199,0.7137296,7.302429,49.0,1.0
2.6184237,2.6184235,0.70350504,7.015869,50.0,1.0
2.6527486,2.6527486,0.6691799,6.356925,51.0,1.0
2.669035,2.669035,0.65289354,6.248763,52.0,1.0
2.6613832,2.6613832,0.66054535,6.365094,53.0,1.0
2.6815078,2.6815078,0.6404207,6.176577,54.0,1.0
2.6691608,2.6691608,0.65276766,6.303794,55.0,1.0
2.6958597,2.6958597,0.62606883,6.027091,56.0,1.0
2.706232,2.7062323,0.6156962,5.7947745,57.0,1.0
2.7245963,2.7245963,0.59733224,5.669629,58.0,1.0
2.7596612,2.759661,0.56226754,5.5711575,59.0,1.0
2.797233,2.797233,0.5246954,5.4485803,60.0,1.0
2.832294,2.832294,0.4896345,5.3321104,61.0,1.0
2.832294,2.832294,0.4896345,5.3321104,62.0,1.0
2.877799,2.877799,0.44412947,5.2541065,63.0,1.0
2.877799,2.877799,0.44412947,5.2541065,64.0,1.0
2.88279,2.8827906,0.43913794,5.246602,65.0,1.0
2.9057407,2.905741,0.41618752,5.215842,66.0,1.0
2.8993917,2.8993914,0.4225371,5.223645,67.0,1.0
2.8993917,2.8993914,0.4225371,5.223645,68.0,1.0
2.88279,2.8827906,0.43913794,5.246602,69.0,1.0
2.88279,2.8827906,0.43913794,5.246602,70.0,1.0
2.9057407,2.905741,0.41618752,5.215842,71.0,1.0
