complexity,accuracy,distortion,mse,trial
2.9219282,2.9219284,0.4000001,5.2000003,0
2.613214,2.6132138,0.7087147,8.791667,1
2.5232773,2.5232775,0.798651,4.9989915,2
2.2633648,2.263365,1.0585635,12.149546,3
2.179243,2.1792426,1.1426859,8.299545,4
2.4393497,2.4393497,0.88257885,3.534811,5
2.5153117,2.515312,0.80661654,4.4376297,6
2.186767,2.1867676,1.1351609,12.413825,7
