complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
7.205290702394507e-05,2.913621888822604e-05,5.111642191721124,1666.3817663612176,0.0,1.0,3.3971270669276235e-05
2.8526593840894066e-05,2.420775159528432e-05,5.111647120188417,1640.1230311228978,1.0,1.0,5.648776287335231e-06
6.30543740633982e-05,5.9758197538783975e-05,5.1116115697424735,1620.1161104117257,2.0,1.0,7.95345841696519e-06
0.0001929770355211,0.0001872436837473,5.111484084256265,1604.2921322319576,3.0,1.0,1.0891130714476836e-05
0.0006458164824429,0.0006321368392327,5.1110391911007795,1591.3430109642873,4.0,1.0,7.944679925078434e-05
0.0022495473428936,0.0022122130938218,5.1094591148461905,1580.2336489590691,5.0,1.0,3.7328061460527943e-05
0.0080172242200191,0.0079075273408673,5.103763800599145,1569.5248897078382,6.0,1.0,0.00011346202726387255
0.0289584762987047,0.028620813798323,5.083050514141689,1555.228477116483,7.0,1.0,0.0063925359525487824
0.1050143502952867,0.103944266696935,5.007727061243077,1521.9343771496615,8.0,1.0,0.007295307506455457
0.3727571762258694,0.3693331733275329,4.742338154612479,1402.9926425429164,9.0,1.0,0.018257115660149148
1.1326683134359516,1.1223531215253022,3.98931820641471,1020.661872699352,10.0,1.0,0.009917822636214178
2.224532776101979,2.2001417689851515,2.911529558954861,495.78371371345384,11.0,1.0,0.010273474083829217
2.969011734471298,2.9262896317086806,2.1853816962313317,170.1774463765762,12.0,1.0,0.008494727411666512
3.3417798297845014,3.2807463423044307,1.8309249856355816,58.98093599404192,13.0,1.0,0.005405353947798568
3.5473708961409116,3.4701355576575637,1.641535770282449,24.1034674445426,14.0,1.0,0.0041808545774138055
3.677970862339985,3.58758428556259,1.5240870423774222,11.847437811335302,15.0,1.0,0.009204860179600944
3.7641404310535407,3.663766497036004,1.447904830904008,8.003293820306496,16.0,1.0,0.0036435156979488805
3.82115837085723,3.713554379017955,1.3981169489220573,6.944879627426105,17.0,1.0,0.0025376289072471976
3.859263595688356,3.746580729799952,1.3650905981400605,6.516086844929389,18.0,1.0,0.007065926631181545
3.884932126799359,3.768734026223882,1.3429373017161303,6.312811610507682,19.0,1.0,0.0019819800201433804
3.902509617896792,3.7838843614004087,1.3277869665396036,6.186419837870605,20.0,1.0,0.004041753143240108
3.914792330711004,3.7944775457230566,1.3171937822169557,6.10134413260583,21.0,1.0,0.0016457932840373143
3.923583588676429,3.802072806974603,1.3095985209654089,6.04224242276996,22.0,1.0,0.0021725358455325743
3.930049227447844,3.807671870629335,1.3039994573106777,5.999849077786509,23.0,1.0,0.005845473865263698
3.934942014787577,3.811919392231776,1.2997519357082368,5.968448653757205,24.0,1.0,0.0014430789972160161
3.9387505364582793,3.815233320398576,1.296438007541436,5.944456008450588,25.0,1.0,0.005938361976341515
3.9417954336861687,3.8178880691077737,1.2937832588322389,5.925581468906726,26.0,1.0,0.0027865322733441203
3.9442904944244415,3.8200668877456554,1.291604440194357,5.910333469863758,27.0,1.0,0.0012141313762696218
3.946381056685004,3.8218946305585906,1.2897766973814218,5.8977190487854205,28.0,1.0,0.0036203462399232115
3.948168081651705,3.8234582526821175,1.2882130752578949,5.887061687446056,29.0,1.0,0.00594007077877338
3.949723287380941,3.824819687449787,1.2868516404902248,5.877889362631384,30.0,1.0,0.0043983540045528435
3.951098736779732,3.826024009315386,1.2856473186246262,5.869864923879515,31.0,1.0,0.002611268015608448
3.9523329861719816,3.827104675850048,1.284566652089964,5.862742185135075,32.0,1.0,0.001126209787910454
3.9534550916152984,3.828086950266115,1.2835843776738969,5.8563377747091385,33.0,1.0,0.0009452012905036653
3.954487269276539,3.828990179772372,1.28268114816764,5.8505127457976975,34.0,1.0,0.00211555139621469
3.9554466992210138,3.829829344661445,1.281841983278568,5.845160312372038,35.0,1.0,0.003343343057261086
3.956346775055641,3.830616134695552,1.2810551932444607,5.840197489739707,36.0,1.0,0.0045185808213235035
3.9571979883616297,3.831359713250926,1.2803116146890865,5.8355592686488835,37.0,1.0,0.005637577186866011
