complexity,accuracy,distortion,mse,round,trial
7.343292e-05,2.861023e-06,1.9178629,1650.6095,0.0,1.0
5.722046e-06,3.8146973e-06,1.9178619,1650.6077,1.0,1.0
1.8119812e-05,1.6212463e-05,1.9178495,1650.5911,2.0,1.0
9.6321106e-05,8.4877014e-05,1.9177809,1650.4841,3.0,1.0
0.0005350113,0.0004825592,1.9173832,1649.8104,4.0,1.0
0.0030536652,0.0027980804,1.9150677,1645.596,5.0,1.0
0.017612457,0.016289711,1.901576,1620.013,6.0,1.0
0.09496689,0.08819866,1.8296671,1485.553,7.0,1.0
0.37690163,0.3477459,1.5701199,1060.8153,8.0,1.0
0.8259363,0.7456503,1.1722155,572.94403,9.0,1.0
1.142086,1.0052376,0.9126282,358.58585,10.0,1.0
1.2987919,1.1226501,0.7952156,291.66833,11.0,1.0
1.3778181,1.1781311,0.73973465,266.46606,12.0,1.0
1.4199209,1.2064915,0.7113743,255.46434,13.0,1.0
1.4432287,1.2218685,0.69599724,249.93658,14.0,1.0
1.4563065,1.2303963,0.6874695,247.02565,15.0,1.0
1.4637871,1.2352457,0.68262005,245.42659,16.0,1.0
1.4681511,1.2380657,0.67980003,244.52701,17.0,1.0
1.4707355,1.2397356,0.67813015,244.00949,18.0,1.0
1.4722748,1.2407398,0.67712593,243.70601,19.0,1.0
1.4731874,1.2413397,0.67652607,243.52571,20.0,1.0
1.4737129,1.2416954,0.67617035,243.41823,21.0,1.0
1.4739933,1.2418966,0.6759691,243.355,22.0,1.0
1.4741192,1.2419987,0.6758671,243.3192,23.0,1.0
1.4741449,1.2420387,0.675827,243.3008,24.0,1.0
1.4741068,1.2420378,0.675828,243.29356,25.0,1.0
1.4740276,1.2420092,0.6758566,243.29355,26.0,1.0
1.4739265,1.2419662,0.6758995,243.29813,27.0,1.0
1.4738102,1.2419109,0.6759548,243.30562,28.0,1.0
1.4736872,1.2418518,0.67601395,243.31477,29.0,1.0
1.4735632,1.2417908,0.676075,243.32475,30.0,1.0
1.473443,1.2417307,0.67613506,243.33492,31.0,1.0
1.4733276,1.2416716,0.6761942,243.34492,32.0,1.0
1.4732199,1.2416172,0.67624855,243.3545,33.0,1.0
1.4731178,1.2415648,0.676301,243.36359,34.0,1.0
1.4730244,1.2415161,0.67634964,243.37202,35.0,1.0
1.4729357,1.2414694,0.67639637,243.37979,36.0,1.0
1.4728556,1.2414293,0.6764364,243.38683,37.0,1.0
1.472784,1.2413931,0.67647266,243.3931,38.0,1.0
1.4727192,1.2413607,0.6765051,243.39854,39.0,1.0
1.472662,1.2413311,0.67653465,243.4032,40.0,1.0
1.4726114,1.2413063,0.67655945,243.40701,41.0,1.0
1.4725685,1.2412834,0.67658234,243.41,42.0,1.0
1.4725323,1.2412672,0.67659855,243.41223,43.0,1.0
1.4725018,1.2412529,0.67661285,243.41376,44.0,1.0
1.472477,1.2412415,0.6766243,243.4146,45.0,1.0
1.472456,1.2412329,0.6766329,243.41481,46.0,1.0
1.4724398,1.2412271,0.6766386,243.41449,47.0,1.0
1.4724302,1.2412224,0.6766434,243.41368,48.0,1.0
1.4724207,1.2412195,0.67664623,243.41243,49.0,1.0
1.4724169,1.2412195,0.67664623,243.41084,50.0,1.0
1.4724121,1.2412224,0.6766434,243.40897,51.0,1.0
1.4724131,1.2412233,0.6766424,243.40683,52.0,1.0
1.472415,1.2412262,0.67663956,243.40446,53.0,1.0
1.4724197,1.2412319,0.67663383,243.40195,54.0,1.0
1.4724245,1.2412348,0.676631,243.39932,55.0,1.0
1.4724312,1.2412415,0.6766243,243.3966,56.0,1.0
1.4724369,1.2412472,0.6766186,243.39383,57.0,1.0
1.4724445,1.2412529,0.67661285,243.39099,58.0,1.0
1.4724512,1.2412586,0.67660713,243.38817,59.0,1.0
