complexity,accuracy,distortion,mse,trial
0.3468399,0.18685818,0.3792963,1217.4639892578125,0
0.34684086,0.18685818,0.3792963,1217.4639892578125,1
0.3468399,0.18685818,0.3792963,1217.4638671875,2
0.3468399,0.18685818,0.3792963,1217.4639892578125,3
1.4305115e-06,-4.7683716e-07,0.56615496,1579.7734375,4
1.4305115e-06,0.0,0.5661545,1579.7734375,5
9.536743e-07,0.0,0.5661545,1579.7734375,6
0.0,0.0,0.5661545,1666.499879428651,7
