complexity,accuracy,distortion,mse,trial
2.8657198,0.5553589,0.010795593,31.984465,0
2.8657856,0.5553608,0.010793686,31.982056,1
2.865924,0.55536175,0.010792732,31.97895,2
2.8658514,0.5553608,0.010793686,31.981575,3
2.8653994,0.55535126,0.010803223,31.997005,4
2.842091,0.5550041,0.01115036,32.75205,5
2.8614588,0.55529785,0.010856628,32.115387,6
2.8587933,0.5552635,0.010890961,32.19425,7
