complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.219726707601735,3.174592199373363,1.9370791285719344,14.75000491984164,0.0477879492094522,0.0340693499645101,4.798470864873588e-05,1.0678949395750656,0
