complexity,accuracy,distortion,mse,trial
2.3750715,2.3750713,0.9468572,15.491831,0
2.099382,2.099382,1.2225466,5.935211,1
1.9525466,1.9525464,1.3693821,9.407803,2
1.9920235,1.9920235,1.329905,6.0194645,3
2.6449227,2.6449232,0.6770053,1.7791873,4
2.6717925,2.671793,0.6501355,3.4263868,5
1.8365202,1.8365202,1.4854083,9.324414,6
2.2374249,2.2374253,1.0845032,11.058609,7
