complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.624072346674454,4.335647737431785,0.7760235907997757,2.9148059481753537,0.0624438776990268,0.0356649184654573,0.0002895765846046414,1.5089633048492863,0
