complexity,accuracy,distortion,beta
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.0
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.0009036144578313252
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.0018072289156626504
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.0027108433734939754
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.003614457831325301
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.004518072289156626
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.005421686746987951
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.006325301204819276
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.007228915662650602
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.008132530120481927
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.009036144578313253
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.009939759036144578
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.010843373493975902
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.011746987951807227
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.012650602409638553
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.013554216867469878
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.014457831325301203
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.015361445783132529
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.016265060240963854
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.01716867469879518
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.018072289156626505
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.01897590361445783
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.019879518072289156
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.02078313253012048
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.021686746987951804
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.02259036144578313
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.023493975903614454
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.02439759036144578
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.025301204819277105
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.02620481927710843
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.027108433734939756
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.02801204819277108
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.028915662650602407
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.029819277108433732
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.030722891566265058
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.03162650602409638
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.03253012048192771
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.033433734939759034
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.03433734939759036
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.035240963855421685
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.03614457831325301
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.037048192771084336
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.03795180722891566
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.03885542168674699
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.03975903614457831
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.04066265060240964
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.04156626506024096
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.04246987951807229
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.04337349397590361
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.04427710843373493
-1.509903313490213e-14,-1.4210854715202004e-14,1.9120276242143013,0.04518072289156626
