complexity,accuracy,distortion,beta,mse
0.9255148603767652,0.9236292766406038,3.692781556499593,1.004090909090909,390.6386195823943
0.9322229459997756,0.930309716109841,3.686101117030356,1.004141414141414,386.6096194494503
0.9387479069334717,0.9368074647557254,3.679603368384472,1.004191919191919,382.7310162660332
0.9450977323761371,0.943130493988928,3.673280339151269,1.0042424242424242,378.9951114126105
0.9512817103753032,0.9492880666504816,3.6671227664897152,1.0042929292929292,375.3939268314643
0.9573110498068508,0.9552913557526193,3.6611194773875777,1.0043434343434343,371.9189258668539
0.963199771512409,0.9611543309918869,3.65525650214831,1.0043939393939394,368.56060590135627
0.9689658912823464,0.9668949355611698,3.649515897579027,1.0044444444444445,365.30795005469315
0.9746328524596084,0.972536511168384,3.643874321971813,1.004494949494949,362.1477576584461
0.9802310561316236,0.9781093198695244,3.638301513270672,1.0045454545454544,359.06393113235936
0.9857992009395672,0.9836518760281424,3.6327589571120544,1.0045959595959597,356.03687282712065
0.9913850443129136,0.98921170197932,3.627199131160877,1.0046464646464646,353.0432089368264
0.9970452285202214,0.994845152414504,3.621565680725693,1.0046969696969696,350.0560581816239
1.0028440438642328,1.000616180274367,3.61579465286583,1.0047474747474747,347.04596348395705
1.0088513589766777,1.0065942725675256,3.6098165605726713,1.0047979797979798,343.9824398317143
1.0151402032592785,1.0128520378134451,3.603558795326752,1.0048484848484849,340.83599407935515
1.0217845644054542,1.019463003903354,3.596947829236843,1.0048989898989895,337.58055524839085
1.028860852030542,1.0265030678954972,3.5899077652447,1.0049494949494948,334.1954388038011
1.0366034206904209,1.034205907431648,3.582204925708549,1.005,330.59466543104764
1.0641909060129855,1.0616498350988834,3.5547609980413135,1.005252525252525,317.1442357507128
1.0914575082055222,1.0887678104750194,3.5276430226651776,1.0055050505050505,304.43244548328954
1.1182986971213609,1.1154561132788174,3.5009547198613795,1.0057575757575756,292.4474208959127
1.1445089360550913,1.1415106758605784,3.4749001572796185,1.0060101010101008,281.2203954003255
1.1698810111779565,1.16672588893495,3.449684944205247,1.0062626262626262,270.777629108793
1.1942630045291374,1.190951212046352,3.425459621093845,1.0065151515151514,261.1191353368422
1.2175801728380833,1.2141128605317046,3.4022979726084923,1.0067676767676768,252.21497350291583
1.239833954575829,1.236212753499874,3.380198079640323,1.007020202020202,244.01048032472144
1.2610884904826172,1.2573150640705748,3.359095769069622,1.007272727272727,236.43478385774944
1.281451866381147,1.277527544454225,3.338883288685972,1.0075252525252525,229.40949656659484
1.301056545678266,1.2969820671998935,3.319428765940303,1.0077777777777777,222.85612543214603
1.3200411412066,1.3158165174813623,3.3005943156588344,1.0080303030303028,216.70178750090363
1.3385340851236656,1.3341585894716168,3.28225224366858,1.0082828282828282,210.8834089826783
1.3566397184109409,1.3521120014488606,3.2642988316913364,1.0085353535353534,205.35059106542977
1.3744285539030263,1.3697468645834423,3.2466639685567547,1.0087878787878788,200.0669296979908
1.391934117184979,1.3870965819734362,3.2293142511667607,1.009040404040404,195.00938148441165
1.4091573772739991,1.4041622713183397,3.2122485618218573,1.0092929292929291,190.1656684091301
1.426077027819067,1.4209229782052386,3.1954878549349583,1.0095454545454543,185.53043941425886
1.442661881130423,1.4373479708062895,3.179062862333907,1.0097979797979797,181.10133265207014
1.4588817193255093,1.4534074936851429,3.163003339455054,1.0100505050505049,176.87589718719076
1.474714584107252,1.4690799845341689,3.1473308486060283,1.0103030303030305,172.84977283413667
1.4901502703663976,1.4843555258892351,3.132055307250962,1.0105555555555554,169.0160182418222
1.5051908187433298,1.499236323325464,3.117174509814733,1.0108080808080808,165.36523927356038
1.5198490435928171,1.5137352392449088,3.102675593895288,1.011060606060606,161.88616357145196
1.53414596283854,1.5278732418145076,3.0885375913256894,1.0113131313131312,158.56640073625886
1.548107749605233,1.5416763835297689,3.0747344496104283,1.0115656565656566,155.39322394312808
1.561762648063686,1.555172747535421,3.061238085604776,1.0118181818181815,152.35427360898558
1.5751381934674331,1.568389697888012,3.048021135252185,1.012070707070707,149.43812086437433
1.5882590017659304,1.5813516956887597,3.0350591374514373,1.0123232323232323,146.63465312440505
1.6011453063288972,1.59407885578295,3.022331977357247,1.0125757575757577,143.93526710282887
1.6138123067178824,1.6065863071996418,3.009824525940555,1.0128282828282829,141.33287907124674
1.6262702731429517,1.618884300599781,2.997526532540416,1.013080808080808,138.8217847439816
1.638525248370904,1.6309789055014043,2.9854319276387926,1.0133333333333332,136.39741669352082
1.650580129401451,1.6428730816150665,2.9735377515251304,1.0135858585858586,134.05605236412018
1.6624359015911736,1.6545678994561186,2.9618429336840784,1.0138383838383838,131.79452078553626
1.6740928292513573,1.6660637166840946,2.9503471164561024,1.014090909090909,129.60994422968497
1.6855514609775015,1.6773611704177558,2.939049662722441,1.0143434343434343,127.49953669254053
1.6968133668527,1.6884619040600803,2.9279489290801166,1.0145959595959595,125.46046789633057
1.7078815761687096,1.6993689980670954,2.9170418350731016,1.0148484848484849,123.4897914453822
1.7187607240482483,1.7100871133093332,2.906323719830864,1.01510101010101,121.58442911412877
1.7294569441794805,1.72062238406785,2.895788449072347,1.0153535353535352,119.74119932762626
1.7399775650938096,1.7309821175719868,2.88542871556821,1.0156060606060606,117.9568759063005
1.7503306800939225,1.7411743693874726,2.8752364637527243,1.0158585858585858,116.22826262653179
1.7605246653847235,1.7512074682388723,2.8652033649013244,1.016111111111111,114.55227000957323
1.7705677161071272,1.7610895589626647,2.855321274177532,1.0163636363636364,112.92598299097261
1.7804674562082443,1.7708282186319764,2.8455826145082206,1.0166161616161615,111.34671150774294
1.7902306581026153,1.7804301811466932,2.835980651993504,1.016868686868687,109.81202000086377
1.7998630862425171,1.789901184041181,2.826509649099016,1.017121212121212,108.31973561446591
1.809369459411892,1.7992459322496457,2.8171649008905515,1.0173737373737373,106.86793782730803
1.818753512730957,1.8084681599765489,2.807942673163648,1.0176262626262629,105.45493403650332
1.8280181329289815,1.8175707645425856,2.7988400685976114,1.0178787878787878,104.07922624014492
1.8371655386482573,1.826555984352817,2.78985484878738,1.018131313131313,102.73947369551564
1.8461974797423988,1.8354255953393783,2.7809852378008184,1.0183838383838384,101.43445561605775
1.8551154339672369,1.8441811046293088,2.7722297285108883,1.0186363636363636,100.16303693421807
1.863920784715136,1.852823925381312,2.763586907758885,1.018888888888889,98.92413912640603
1.8726149685943856,1.8613555218190356,2.7550553113211613,1.019141414141414,97.71671719700835
1.8811995862422393,1.869777518009407,2.74663331513079,1.0193939393939393,96.53974319672628
1.8896764736456184,1.8780917677581748,2.738319065382022,1.0196464646464647,95.39219610223944
1.8980477344732736,1.8863003861682603,2.7301104469719366,1.01989898989899,94.2730574809777
1.9063157365986747,1.8944057460300952,2.7220050871101016,1.020151515151515,93.18131207490786
1.914483078183865,1.9024104443569012,2.7140003887832957,1.0204040404040404,92.1159522373616
1.9225525303940447,1.9103172460362392,2.7060935871039575,1.0206565656565656,91.07598503699825
1.9305269649384336,1.9181290126619288,2.698281820478268,1.020909090909091,90.06044080448014
1.9384092750691424,1.9258486250259796,2.6905622081142173,1.0211616161616162,89.06838194637614
1.946202298334191,1.9334789074085383,2.6829319257316584,1.021414141414141,88.09891098892568
1.9539087482807371,1.9410225607140372,2.6753882724261597,1.0216666666666667,87.15117703240088
1.9615311605684231,1.9484821097907972,2.6679287233494,1.021919191919192,86.22438007186388
1.9690718568149563,1.9558598681699328,2.6605509649702643,1.022171717171717,85.31777293872548
1.9765329272541,1.9631579212594836,2.6532529118807133,1.0224242424242425,84.43066090210108
1.9839162312388492,1.970378127024082,2.646032706116115,1.0226767676767676,83.56239920556725
1.9912234130098252,1.9775221316034273,2.6388887015367697,1.022929292929293,82.7123889802024
1.9984559291069088,1.984591396306998,2.631819436833199,1.0231818181818182,81.88007205973645
2.0056150833542503,1.991587231989458,2.624823601150739,1.0234343434343434,81.06492523339035
2.0127020654180434,1.9985108368848667,2.61789999625533,1.0236868686868688,80.26645442253256
2.0197179893895125,2.0053633344265727,2.6110474987136243,1.023939393939394,79.48418917931605
2.026663929528592,2.0121458082525248,2.604265024887672,1.024191919191919,78.7176777998001
2.0335409510778,2.018859332356421,2.5975515007837764,1.0244444444444445,77.96648323768834
2.04035013481516,2.0255049950901896,2.5909058380500074,1.0246969696969697,77.23017990921106
2.0470925946944245,2.032083916388844,2.584326916751353,1.024949494949495,76.50835140083505
2.0537694884930904,2.038597258148741,2.577813574991456,1.0252020202020202,75.80058903068002
2.060382021854741,2.0450462281450363,2.5713646049951606,1.0254545454545454,75.10649116994091
2.066931446483867,2.051432078236811,2.564978754903386,1.0257070707070708,74.42566319944457
2.073419053544775,2.0577560978928844,2.558654735247313,1.025959595959596,73.75771795593224
2.0798461635351,2.0640196042838213,2.5523912288563757,1.0262121212121211,73.10227651118197
2.0862141140510833,2.0702239303264385,2.5461869028137585,1.0264646464646463,72.45896912387911
2.0925242469337135,2.076370412135013,2.540040421005184,1.0267171717171717,71.8274362086211
2.098777896289377,2.082460377335643,2.533950455804554,1.026969696969697,71.20732917746392
2.104976378841716,2.0884951356614447,2.527915697478752,1.0272222222222225,70.59831102414321
2.111120988052674,2.09447597322575,2.521934859914447,1.0274747474747474,70.0000565339607
2.117212993559072,2.1004041519728656,2.5160066811673314,1.0277272727272728,69.41225200407025
2.1232536479068287,2.106280916227158,2.510129916913039,1.027979797979798,68.83459433349827
2.12924420373999,2.112107509400447,2.50430332373975,1.0282323232323232,68.26678925814564
2.135185947509015,2.117885206739345,2.498525626400852,1.0284848484848486,67.70854828787333
2.1410802630534285,2.1236153770736745,2.4927954560665224,1.0287373737373735,67.15958334982645
2.146928757596692,2.129299605156451,2.487111227983746,1.0289898989898991,66.61959668763802
2.152733536028686,2.1349399579865587,2.4814708751536383,1.0292424242424243,66.08825953866446
2.158497865908039,2.14053963054425,2.475871202595947,1.0294949494949497,65.56516136510464
2.1642279763907677,2.146104692712223,2.470306140427974,1.0297474747474749,65.04967425258157
2.1699397122713915,2.151650556250633,2.464760276889564,1.03,64.54046435209297
2.17773307567734,2.159215380248517,2.45719545289168,1.03035175879397,63.85154940740058
2.1854405224765756,2.1666942572108354,2.4497165759293615,1.0307035175879398,63.17793684470397
2.193063669341912,2.174088813660214,2.442322019479983,1.0310552763819096,62.519143654697
2.2006040909489,2.1814006337034098,2.435010199436787,1.0314070351758795,61.87470636229824
2.208063335363862,2.188631274018311,2.427779559121886,1.0317587939698494,61.24417891833595
2.2154429355912963,2.1957822750904956,2.4206285580497013,1.032110552763819,60.627131033420895
2.222744417778024,2.2028551691898137,2.4135556639503832,1.032462311557789,60.02314687995836
2.22996930619518,2.2098514852111713,2.4065593479290257,1.0328140703517588,59.43182412360805
2.2371191249059432,2.2167727502960624,2.3996380828441346,1.0331658291457286,58.85277326590903
2.24419539636658,2.2236204884802753,2.3927903446599217,1.0335175879396985,58.28561725571498
2.2511996380326664,2.230396217411595,2.3860146157286017,1.0338693467336684,57.7299912672867
2.258133358811494,2.2371014449250595,2.3793093882151375,1.0342211055276382,57.18554249164984
2.2649980572455437,2.243737667303675,2.372673165836522,1.034572864321608,56.65192979542964
2.271795222311617,2.250306370080933,2.366104463059264,1.034924623115578,56.12882318705721
2.278526335997464,2.256809030572178,2.3596018025680188,1.0352763819095478,55.61590316366968
2.285192875196108,2.2632471197520747,2.3531637133881222,1.0356281407035175,55.11286012835882
2.2917963097866885,2.269622100448567,2.34678873269163,1.0359798994974874,54.61939410553179
2.29833809446051,2.275935419493182,2.340475413647015,1.0363316582914572,54.13521491844645
2.3048196536922365,2.2821884932516188,2.334222339888578,1.036683417085427,53.660042850543604
2.311242361575024,2.2883826881999223,2.3280281449402747,1.037035175879397,53.19360964570434
2.317607520189979,2.294519300096658,2.321891533043539,1.0373869346733668,52.73565957361159
2.323916341067772,2.3005995361539817,2.3158112969862152,1.0377386934673367,52.2859502409529
2.330169933800253,2.306624504122711,2.309786329017486,1.0380904522613066,51.84425288281622
2.336369304149212,2.3125952105499934,2.3038156225902036,1.0384422110552765,51.410352001225164
2.342515361691609,2.3185125682379386,2.2978982649022583,1.0387939698492463,50.98404438146114
2.34860893493002,2.324377410895295,2.292033422244902,1.0391457286432162,50.56513765589597
2.35465079052031,2.33019051174569,2.2862203213945076,1.039497487437186,50.15344865929559
2.3606416530623395,2.3359526026612567,2.2804582304789403,1.0398492462311557,49.74880181846282
2.366582222584716,2.341664391056044,2.2747464420841528,1.0402010050251256,49.35102776017789
2.372473188006184,2.3473265728867947,2.2690842602534023,1.0405527638190954,48.95996223645891
2.3783152360340267,2.352939841245753,2.263470991894444,1.040904522613065,48.57544538529302
2.384109055865098,2.358504890902749,2.257905942237448,1.0412562814070352,48.19732128676641
2.3898553405766325,2.3640224196553152,2.2523884134848817,1.041608040201005,47.82543774421708
2.3955547862650466,2.3694931275092266,2.2469177056309704,1.041959798994975,47.459646213529425
2.4012080899165387,2.374917714638645,2.241493118501552,1.0423115577889448,47.09980181273488
2.4068159467888464,2.380296878877127,2.23611395426307,1.042663316582915,46.74576336048952
2.4123790478405915,2.385631313256008,2.230779519884189,1.0430150753768843,46.39739340967009
2.417898077520352,2.39092170389031,2.225489129249887,1.0433668341708544,46.0545582577269
2.42337371205009,2.396168728341154,2.220242104799043,1.043718592964824,45.717127927065135
2.4288066182127217,2.401373054463738,2.215037778676459,1.044070351758794,45.38497611645348
2.4341974525779726,2.406535339676992,2.2098754934632048,1.0444221105527638,45.05798012883828
2.4395468610637607,2.4116562305559093,2.2047546025842877,1.0447738693467337,44.73602078275652
2.4448554787214345,2.416736362638984,2.199674470501213,1.0451256281407035,44.41898231461969
2.450123929643375,2.4217763603532365,2.1946344727869604,1.0454773869346734,44.10675227813973
2.455352826911584,2.4267768369786484,2.1896339961615485,1.0458291457286433,43.79922144563504
2.4605427725310047,2.4317383945980797,2.1846724385421172,1.0461809045226131,43.49628371426357
2.465694357316366,2.4366616240028343,2.1797492091373627,1.046532663316583,43.19783601863742
2.4708081607237524,2.441547104545455,2.174863728594742,1.0468844221105529,42.903778249938675
2.4758847506359434,2.4463954039485856,2.1700154291916114,1.0472361809045228,42.614013180655505
2.480924683123213,2.451207078090647,2.16520375504955,1.0475879396984924,42.32844639341809
2.4859285022083526,2.45598267079583,2.160428162344367,1.0479396984924625,42.046986212114845
2.4908967396666135,2.4607227136578764,2.1556881194823205,1.048291457286432,41.76954363347128
2.495829914889077,2.465427725924714,2.150983107215483,1.048643216080402,41.496032257501376
2.500728534832396,2.470098214465759,2.146312618674438,1.048994974874372,41.226368215641806
2.5055930940700595,2.474734673836279,2.141676159303918,1.0493467336683415,40.96047009586132
2.510424074951784,2.479337586444911,2.1370732466952855,1.0496984924623116,40.698258864545025
2.5152219478688895,2.4839074228221047,2.132503410318092,1.0500502512562817,40.43965778542739
2.519987171615929,2.4884446419800224,2.1279661911601746,1.0504020100502514,40.18459233624223
2.5247201938325183,2.49294969184845,2.123461141291747,1.0507537688442212,39.93299012405043
2.5294214515051205,2.4974230097672514,2.1189878233729456,1.051105527638191,39.68478080038084
2.53409137150617,2.5018650230136625,2.1145458101265344,1.0514572864321607,39.439895977381994
2.53873037114747,2.506276149342479,2.1101346837977175,1.0518090452261306,39.19826914613829
2.543338858726212,2.5106567975183616,2.1057540356218354,1.0521608040201005,38.95983559818244
2.5479172340445544,2.5150073678222107,2.1014034653179863,1.0525125628140704,38.724532351040466
2.5524658888874843,2.519328252516999,2.097082580623198,1.0528643216080402,38.49229807841778
2.556985207448042,2.5236198362628546,2.0927909968773424,1.05321608040201,38.26307304537953
2.561475566693824,2.527882496475618,2.088528336664579,1.05356783919598,38.03679904862373
2.5659373366732865,2.532116603627511,2.084294229512686,1.0539195979899498,37.813419361709805
2.570370880764532,2.536322521492703,2.0800883116474935,1.0542713567839197,37.59287868490371
2.574776555872768,2.5405006073436613,2.0759102257965356,1.0546231155778896,37.37512309914928
2.5791547125850034,2.5446512121064657,2.0717596210337312,1.0549748743718594,37.16010002358184
2.5835056952917004,2.548774680484581,2.0676361526556164,1.055326633165829,36.94775817596735
2.58782984228543,2.5528713510604444,2.063539482079753,1.055678391959799,36.738047535470514
2.592127485845539,2.556941556383677,2.05946927675652,1.0560301507537688,36.530919307223414
2.596398952316722,2.5609856230532895,2.0554252100869075,1.0563819095477387,36.32632588825278
2.6006445621873553,2.56500387179954,2.051406961340657,1.0567336683417086,36.12422083443124
2.604864630171903,2.5689966175695833,2.0474142155706136,1.0570854271356784,35.92455882821421
2.609059465300083,2.572964169619274,2.043446663520923,1.0574371859296483,35.727295647011005
2.6132293710140164,2.5769068316124724,2.0395040015277246,1.0577889447236182,35.53238813210749
2.617374645273779,2.580824901728173,2.035585931412024,1.058140703517588,35.339794158110664
2.6214955806708407,2.5847186727748923,2.0316921603653046,1.058492462311558,35.149472602923666
2.625592464548241,2.5885884323113117,2.027822400828885,1.0588442211055278,34.961383318289286
2.629665579126044,2.592434462771715,2.023976370368482,1.0591959798994974,34.775487100960405
2.633715201629943,2.5962570415942228,2.020153791545974,1.0595477386934673,34.59174566456843
2.637741604421036,2.600056441349947,2.01635439179025,1.0598994974874372,34.41012161226858
2.641745055124531,2.6038329298709613,2.0125779032692357,1.060251256281407,34.23057841023301
2.645725816755508,2.607586770375214,2.008824062764983,1.060603015075377,34.053080362053166
2.6496841478401123,2.611318221587023,2.0050926115531738,1.0609547738693468,33.877592584091346
2.653620302531147,2.6150275378520025,2.0013832952881945,1.0613065326633166,33.7040809817984
2.6575345307174025,2.618714969245989,1.997695863894208,1.0616582914572863,33.53251222699212
2.6614270781265184,2.6223807616775705,1.9940300714626265,1.0620100502512564,33.36285373607434
2.6652981864213245,2.6260251569843653,1.9903856761558316,1.0623618090452265,33.19507364915416
2.6691480932897864,2.629648393023107,1.98676244011709,1.062713567839196,33.029140810040474
2.6729770325286,2.633250703753564,1.9831601293866328,1.0630653266331658,32.865024747066876
2.6767852341207927,2.6368323193166745,1.9795785138235225,1.0634170854271356,32.70269565470843
2.6805729243074907,2.640393466107069,1.976017367033128,1.0637688442211055,32.54212437594522
2.6843403256548957,2.6439343668409556,1.9724764662992411,1.0641206030150754,32.38328238531035
2.6880876571176167,2.6474552406204257,1.9689555925197713,1.0644723618090453,32.22614177254515
2.6918151341002368,2.6509563029960503,1.9654545301441464,1.0648241206030151,32.070675226764
2.695522968519459,2.654437766029922,1.961973067110275,1.065175879396985,31.91685602102063
2.699211368869051,2.6578998383611214,1.9585109947790755,1.0655276381909549,31.76465799717085
2.702880540289449,2.6613427252755955,1.9550681078646015,1.0658793969849247,31.61405555094941
2.706530684642834,2.664766628781054,1.9516442043591429,1.0662311557788946,31.465023617221014
2.7101620005931704,2.66817174768636,1.948239085453837,1.0665829145728645,31.317537655424516
2.7137746836888557,2.6715582776832765,1.9448525554569205,1.066934673366834,31.17157363529373
2.7173689264440384,2.674926411426915,1.941484421713282,1.067286432160804,31.027108022997997
2.7209449184135632,2.678276338610017,1.93813449453018,1.067638190954774,30.88411776788669
2.724502846255991,2.6816082460259416,1.9348025871142551,1.0679899497487435,30.742580290029657
2.7280428937796515,2.6849223176156336,1.9314885155245631,1.0683417085427136,30.60247346872158
2.7315652419681875,2.6882187344952726,1.9281920986449244,1.0686934673366837,30.46377563205412
2.7350700689843457,2.6914976749634896,1.9249131581767072,1.0690452261306531,30.326465547567654
2.7385575501538337,2.6947593144897546,1.9216515186504424,1.0693969849246232,30.19052241388566
2.742027857933824,2.6980038256884846,1.9184070074517123,1.069748743718593,30.055925853125164
2.745481161873693,2.701231378285767,1.91517945485443,1.070100502512563,29.922655903785028
2.7489176285772157,2.7044421390875133,1.9119686940526837,1.0704522613065328,29.79069301375235
2.75233742167657,2.707636271958627,1.90877456118157,1.070804020100503,29.660018033049067
2.7557407018279623,2.7108139378224667,1.9055968953177305,1.0711557788944723,29.530612205966364
2.7591276267373015,2.7139752946883835,1.9024355384518137,1.0715075376884422,29.402457162302376
2.76249835122173,2.7171204977127275,1.8992903354274695,1.071859296482412,29.275534907520814
2.7658530273097703,2.7202496992959144,1.8961611338442823,1.072211055276382,29.149827811766375
2.769191804379197,2.7233630492146332,1.8930477839255635,1.0725628140703518,29.025318597801597
2.772514829328495,2.726460694785313,1.889950138354884,1.0729145728643217,28.90199032804702
2.775822246774835,2.729542781052082,1.886868052088115,1.0732663316582916,28.779826391005756
2.7791141992688893,2.7326094509903616,1.8838013821498352,1.0736180904522614,28.658810487427445
2.782390827515508,2.7356608457156035,1.8807499874245936,1.0739698492462313,28.53892661660904
2.785652270588404,2.7386971046861976,1.8777137284539993,1.0743216080402012,28.420159063243105
2.788898666127004,2.741718365889522,1.874692467250675,1.074673366834171,28.30249238520786
2.7921301505045335,2.7447247660008927,1.8716860671393043,1.075025125628141,28.18591140265144
