complexity,accuracy,distortion,mse,round,trial
0.021825314,0.0077352524,1.9042916,16.441803,0.0,1.0
0.052495956,0.015194416,1.8968325,16.450031,1.0,1.0
0.062343597,0.018317223,1.8937097,16.412699,2.0,1.0
0.09362936,0.03355837,1.8784685,16.312504,3.0,1.0
0.117816925,0.04353237,1.8684945,16.281712,4.0,1.0
0.13153553,0.052367687,1.8596592,16.280571,5.0,1.0
0.1599431,0.06365824,1.8483686,16.114004,6.0,1.0
0.18436289,0.07444143,1.8375854,15.94543,7.0,1.0
0.26539993,0.10757828,1.8044486,15.992561,8.0,1.0
0.3619833,0.1466589,1.765368,15.671522,9.0,1.0
0.45455217,0.20095825,1.7110686,15.346043,10.0,1.0
0.58453083,0.26786184,1.644165,14.6978855,11.0,1.0
0.73632336,0.33732796,1.5746989,14.149401,12.0,1.0
0.82188845,0.38070822,1.5313187,13.871447,13.0,1.0
0.96732664,0.43390894,1.478118,13.580537,14.0,1.0
0.8874912,0.38048506,1.5315418,14.657042,15.0,1.0
0.94263506,0.40521955,1.5068073,14.417836,16.0,1.0
1.0194321,0.43787766,1.4741492,13.7599125,17.0,1.0
1.0633545,0.44930553,1.4627213,13.371899,18.0,1.0
1.2086191,0.51346016,1.3985667,12.958514,19.0,1.0
1.2035017,0.4970789,1.414948,13.27859,20.0,1.0
1.4496994,0.62495804,1.2870688,11.689105,21.0,1.0
1.5987749,0.71211576,1.1999111,10.903639,22.0,1.0
1.604312,0.72122383,1.190803,10.74246,23.0,1.0
1.6866245,0.8013091,1.1107178,9.474478,24.0,1.0
1.7021165,0.8114114,1.1006155,9.391151,25.0,1.0
1.756155,0.84353304,1.0684938,8.76673,26.0,1.0
1.7356877,0.8353901,1.0766368,9.1179,27.0,1.0
1.746139,0.8351116,1.0769153,8.379332,28.0,1.0
1.8872151,0.9314251,0.9806018,7.5395813,29.0,1.0
1.988442,1.015059,0.8969679,6.5056543,30.0,1.0
2.1922302,1.1711535,0.74087334,5.070328,31.0,1.0
2.2675085,1.2300615,0.68196535,4.6115117,32.0,1.0
2.3277543,1.2786384,0.6333885,3.9087553,33.0,1.0
