complexity,accuracy,distortion,mse,trial
2.060636,0.9645858,0.94744205,11.864475,0
2.6820683,1.4500513,0.46197605,3.4283154,1
2.3209147,1.2965779,0.6154499,3.5459971,2
2.280244,1.2423415,0.6696863,4.578051,3
1.9991412,1.0670218,0.845006,9.437946,4
2.4464397,1.2922764,0.61975145,5.3,5
2.7138414,1.3105326,0.60149527,9.032258,6
2.163675,1.2500825,0.66194534,3.8012197,7
