complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.047799830261436,3.7890873178267945,34.49508633842623,6.261735771493243,9.999745001436052e-05,7.47402035956143e-05,0.00018211802478536418,1.4517587939698493,0
