complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.128361542976318,3.843377048274093,23.67870539224644,5.807774800095185,0.0001661421395784,0.0001187317133658,0.00031330568237503224,1.5080402010050251,0
