complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.9815369599569816,3.74287863661333,33.825082183920564,6.676705906402719,0.3630835055978427,0.0386141688670575,0.0007120973529205,1.4095477386934674,0.0434020733222868,0.0245567011929584,0.00014652529468656345,1.4095477386934674,0
