complexity,accuracy,distortion,mse,trial
5.1373844,5.1371856,1.5052438,1.424539,0
5.234334,5.2341204,1.408309,1.2377896,1
5.4375634,5.4372845,1.2051449,0.82512856,2
5.4375076,5.437173,1.2052565,1.0033695,3
4.6694527,4.669273,1.9731565,2.4584084,4
3.9659085,3.9657931,2.6766362,7.84312,5
3.8764877,3.8763866,2.7660427,8.208512,6
3.8285322,3.828432,2.8139973,8.995817,7
