complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.0,0.0,1.912027622081073,16.399997414413434,0.0,1.0,8.881784197001252e-16
0.0,0.0,1.912027622081074,16.330831448565412,1.0,1.0,8.881784197001252e-16
0.0,0.0,1.912027622081073,16.27849196727162,2.0,1.0,8.881784197001252e-16
8.881784197001252e-16,0.0,1.912027622081074,16.2366251970929,3.0,1.0,1.7763568394002505e-15
5.3290705182007506e-15,0.0,1.9120276220810704,16.201943385830223,4.0,1.0,5.178925639311149e-15
2.220446049250313e-14,0.0,1.9120276220810553,16.172542108662647,5.0,1.0,1.6968624882578705e-14
1.2434497875801753e-13,0.0,1.9120276220809629,16.147217862483696,6.0,1.0,8.75745723401415e-14
7.176481631177012e-13,0.0,1.912027622080424,16.125157744582314,7.0,1.0,5.087099566135431e-13
4.262368236140901e-12,0.0,1.9120276220771748,16.10578343397229,8.0,1.0,3.0217789145349898e-12
2.5682567184048818e-11,0.0,1.9120276220573889,16.088665898989305,9.0,1.0,1.8182682835079983e-11
1.5646683948489226e-10,0.0,1.912027621935911,16.073475545319816,10.0,1.0,1.1069608470437877e-10
9.610188200781522e-10,7.302096705075201e-10,1.91202762118537,16.059951528332146,11.0,1.0,1.7032904401560209e-10
5.939353897588262e-09,5.389952484335936e-09,1.9120276165256271,16.047882051238492,12.0,1.0,4.3349465634909283e-10
3.688219862851838e-08,3.4428897954796867e-08,1.9120275874866817,16.037090986528,13.0,1.0,2.4546373203926272e-09
2.298760701791025e-07,2.1592261756353537e-07,1.912027405992962,16.027426462250265,14.0,1.0,9.512102370054397e-09
1.4368548431065165e-06,1.352825756306686e-06,1.912026269089823,16.018738128170536,15.0,1.0,4.529705224224265e-08
9.001292009536144e-06,8.487189526285022e-06,1.9120191347260531,16.01076768275003,16.0,1.0,2.6090495887585817e-07
5.6489265469750194e-05,5.3320119963728985e-05,1.911974301795616,16.00248160499978,17.0,1.0,2.069097473548798e-06
0.00035496523033,0.0003353267223342,1.9116922951932456,15.987878327873146,18.0,1.0,1.184291258515253e-05
0.0022298687461992,0.0021077586061828,1.9099198633093968,15.9297593385907,19.0,1.0,0.00010488092781541338
0.0138684859239281,0.0131119664795278,1.898915655436052,15.604616032560962,20.0,1.0,0.0007980218429969562
0.0805178687828283,0.0760359640137435,1.835991657901836,13.956344958879578,21.0,1.0,0.0007941960702068441
0.3393802646538466,0.3181443824486978,1.5938832394668818,9.371411488142376,22.0,1.0,0.0018301238209772004
0.7371450614938393,0.6765491422114636,1.235478479704116,5.213121022394599,23.0,1.0,0.003446863768175558
1.0281180815266104,0.9179980786722792,0.9940295432433004,3.603650976398736,24.0,1.0,0.003830559054187389
1.2272409825474648,1.0709540927852377,0.841073529130342,2.909324500762902,25.0,1.0,0.0053008403706947755
1.336881078997811,1.1492225181642135,0.7628051037513659,2.6255909035452607,26.0,1.0,0.002875826129366271
1.3954915378688089,1.188910176932553,0.7231174449830267,2.499970400420323,27.0,1.0,0.009042315399189734
1.432193529892369,1.2128947518717084,0.6991328700438713,2.430245120331172,28.0,1.0,0.00440337522694365
1.4578550469498357,1.2291208278746906,0.682906794040889,2.3857440604464513,29.0,1.0,0.007197553136138967
1.4765505724980077,1.2406014075670448,0.6714262143485348,2.3555851895115465,30.0,1.0,0.004804364403105063
1.4901977444584862,1.2488019478174346,0.663225674098145,2.3346878475765904,31.0,1.0,0.005523597552399758
1.4999922150304066,1.25461008703392,0.6574175348816595,2.3201171486294605,32.0,1.0,0.009822985054125722
1.5069070953127506,1.258685526637619,0.6533420952779609,2.3098775046749616,33.0,1.0,0.005825715748624201
1.5117842866885995,1.2615579016050305,0.6504697203105492,2.302529312569532,34.0,1.0,0.008204769794164023
1.5152936238707744,1.2636311732937893,0.6483964486217904,2.2970639458901134,35.0,1.0,0.010320926909109216
1.5179090230235823,1.26518460979975,0.6468430121158297,2.292822595111184,36.0,1.0,0.008131956659101063
1.5199355378503316,1.2663956797800449,0.6456319421355348,2.289400343056007,37.0,1.0,0.006888758555854839
1.5215608469469002,1.2673728131815831,0.6446548087339963,2.286551938676165,38.0,1.0,0.0063612122049398236
1.522900468882626,1.2681824983824432,0.6438451235331364,2.284124942584957,39.0,1.0,0.006329903787411829
1.5240256368563516,1.2688655273727285,0.6431620945428511,2.282026224270171,40.0,1.0,0.006595036495601043
1.5249764345083907,1.2694444614471765,0.6425831604684031,2.280211638275569,41.0,1.0,0.00700558001809446
1.5257687782171754,1.269927651680061,0.6420999702355186,2.27867877942111,42.0,1.0,0.007457856423579186
1.5264045439314513,1.270315405554589,0.6417122163609905,2.277444782748417,43.0,1.0,0.007881225722180682
1.5268867031372295,1.2706091804083457,0.6414184415072341,2.2765136708785945,44.0,1.0,0.00823285186044076
1.5272303854813165,1.270818113901684,0.6412095080138958,2.2758579588256427,45.0,1.0,0.008497653507790052
1.5274620239132668,1.270958295425296,0.6410693264902836,2.275425845526569,46.0,1.0,0.008682251181136181
1.527610922795489,1.271047586181644,0.6409800357339357,2.275159947284571,47.0,1.0,0.008803468354475688
1.527702115090169,1.2711012987915966,0.640926323123983,2.2750110020242076,48.0,1.0,0.008878799802422377
1.5277538972185738,1.2711306942658878,0.6408969276496919,2.274942347633892,49.0,1.0,0.008922111288470277
1.5277785520252474,1.2711433898150606,0.640884232100519,2.2749286882321433,50.0,1.0,0.00894310213951054
1.5277840664176772,1.2711443743377506,0.640883247577829,2.274953082568089,51.0,1.0,0.008948234535986123
1.5277756778511655,1.2711369349996398,0.6408906869159399,2.275004162324972,52.0,1.0,0.008941817179113765
