complexity,accuracy
3.230548,3.122736
3.230548,3.122736
3.230548,3.122736
3.230548,3.122736
3.230548,3.122736
3.230548,3.122736
3.230548,3.122736
3.230548,3.122736
3.230548,3.1227365
3.230548,3.122736
3.227015,3.1190472
3.227015,3.1190472
3.2270145,3.1190472
3.227015,3.1190472
3.227015,3.1190462
3.2270145,3.1190472
3.227015,3.1190462
3.2270145,3.1190462
3.2270145,3.1190467
3.2270145,3.1190472
3.2352505,3.125598
3.2352514,3.125598
3.2352505,3.125598
3.2352505,3.1255984
3.2352505,3.125598
3.23525,3.125598
3.235251,3.125598
3.2352514,3.125598
3.2352505,3.125598
3.2352514,3.125598
3.1591854,3.052619
3.1591854,3.0526195
3.1591854,3.052619
3.1591854,3.052619
3.1591854,3.0526195
3.1591854,3.0526195
3.1591854,3.0526195
3.1591854,3.052619
3.1591854,3.05262
3.1591854,3.052619
3.2281008,3.1173544
3.2281003,3.1173553
3.2281008,3.1173544
3.2281008,3.1173544
3.2281008,3.1173553
3.2281008,3.1173544
3.2281008,3.1173544
3.2281008,3.1173558
3.2281003,3.1173553
3.2281008,3.1173544
3.2379446,3.12998
3.2379441,3.12998
3.2379441,3.12998
3.2379441,3.12998
3.2379441,3.12998
3.2379441,3.12998
3.2379436,3.1299796
3.2379436,3.12998
3.2379436,3.12998
3.2379432,3.12998
3.2195992,3.1131573
3.2195992,3.1131573
3.2195983,3.1131582
3.2195992,3.1131573
3.2195992,3.1131577
3.2195992,3.1131573
3.2195992,3.1131573
3.2195992,3.1131573
3.2195992,3.1131573
3.2195992,3.1131573
3.2252207,3.11368
3.2252207,3.11368
3.2252207,3.11368
3.2252207,3.1136804
3.2252207,3.11368
3.2252207,3.11368
3.2252207,3.11368
3.2252207,3.11368
3.2252207,3.11368
3.2252207,3.11368
3.2324762,3.1232848
3.2324762,3.1232853
3.2324762,3.1232848
3.2324762,3.1232843
3.2324762,3.1232853
3.2324762,3.1232848
3.2324762,3.1232853
3.2324762,3.1232848
3.2324762,3.1232853
3.2324762,3.1232848
3.2257967,3.1158838
3.2257967,3.1158838
3.2257967,3.1158838
3.2257967,3.1158838
3.2257967,3.1158838
3.2257967,3.1158843
3.2257967,3.1158838
3.2257967,3.1158838
3.2257967,3.1158838
3.2257967,3.1158838
