complexity,accuracy
3.4011173,3.3426828
3.4005966,3.3421984
3.4019213,3.3434067
3.400446,3.34206
3.3993692,3.3410683
3.4009771,3.3425465
3.3993044,3.341013
3.4011755,3.3427305
3.4002962,3.34192
3.4010477,3.3426094
3.399209,3.3409004
3.400302,3.3419304
3.4007397,3.3423233
3.40001,3.3416624
3.4010754,3.3426466
3.4015217,3.34305
3.3998575,3.3415031
3.399704,3.3413877
3.400136,3.341775
3.3987112,3.3404665
3.4007444,3.3423347
3.3997593,3.341424
3.4004402,3.3420467
3.4010477,3.3426113
3.400731,3.3423138
3.4005594,3.342167
3.3998127,3.3414612
3.4011269,3.342678
3.3997746,3.3414383
3.4001904,3.341815
3.3990288,3.3407574
3.40026,3.3418922
3.4000502,3.3417025
3.4011164,3.3426895
3.398738,3.340496
3.3988314,3.340561
3.4008913,3.342472
3.4010277,3.3425865
3.3990517,3.3407698
3.4001293,3.3417692
3.3997383,3.3413982
3.401536,3.3430605
3.3987827,3.3405218
3.401413,3.342947
3.4012394,3.3427887
3.4008055,3.3423872
3.400692,3.3422794
3.4013138,3.3428555
3.3990612,3.3407822
3.401144,3.3427048
3.400404,3.3420105
3.4001265,3.3417578
3.4007978,3.3423862
3.4014034,3.3429356
3.4001446,3.3417835
3.4009705,3.3425398
3.4008179,3.3423958
3.3997145,3.341384
3.3999062,3.3415508
3.3996649,3.34134
3.399541,3.341216
3.4001446,3.3417673
3.400363,3.3419828
3.3997898,3.3414564
3.4001503,3.3417788
3.4011784,3.3427286
3.4007492,3.3423405
3.4011478,3.342699
3.400938,3.3425074
3.3997345,3.3414097
3.4000835,3.341733
3.400279,3.341898
3.4003134,3.341938
3.4002285,3.341858
3.4002075,3.3418398
3.3997822,3.3414593
3.400751,3.3423471
3.39919,3.3408976
3.4004707,3.3420792
3.400239,3.3418646
3.4002457,3.3418713
3.3995676,3.341238
3.4010372,3.3426113
3.4004421,3.3420582
3.4012299,3.3427753
3.4007797,3.3423576
3.4005537,3.342164
3.400569,3.3421726
3.401085,3.3426523
3.401247,3.3427868
3.3995905,3.3412724
3.4014034,3.3429432
3.4003162,3.341938
3.400755,3.3423538
3.398139,3.3399143
3.3997498,3.341401
3.3978558,3.3396626
3.3996668,3.3413343
3.399312,3.3410158
3.4012508,3.342801
