complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.358314032988149,4.142557816819564,0.9691135111489944,3.699812692905544,0.2247397453594271,0.2374368553391654,0.006565545852903203,1.3485898288606413,0
