complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.117664696751312,3.8357682665415265,36.181185631936245,5.862133130044769,0.169037169778802,0.0541497339599184,0.000643385680968,1.5010050251256282,0.8035311335540576,0.4797931793088622,0.0008127266815611308,1.5010050251256282,0
