complexity,accuracy
2.9613004,2.8108933
2.9613004,2.8108933
2.961301,2.810893
2.9613016,2.8108933
2.9613004,2.8108926
2.9613006,2.8108935
2.961301,2.8108933
2.9613016,2.8108933
2.9613013,2.8108926
2.9613008,2.8108935
2.9613001,2.8108926
2.9613008,2.8108923
2.9612525,2.810861
2.9612525,2.8108594
2.9612515,2.8108602
2.961252,2.8108604
2.9612522,2.8108609
2.961251,2.81086
2.9612527,2.81086
2.961252,2.8108587
2.9612534,2.8108582
2.9612515,2.81086
2.961252,2.8108597
2.961253,2.8108602
2.95777,2.8078902
2.9577703,2.807889
2.95777,2.8078895
2.95777,2.8078907
2.9577703,2.8078887
2.9577708,2.8078897
2.9577699,2.8078887
2.9577703,2.8078902
2.9577696,2.8078897
2.9577708,2.8078907
2.95777,2.8078895
2.9577703,2.8078911
2.9583461,2.8083751
2.9583457,2.8083756
2.9583437,2.8083746
2.9583445,2.8083751
2.9583452,2.8083742
2.9583445,2.808375
2.9583452,2.808375
2.9583447,2.8083756
2.9583442,2.8083754
2.9583454,2.8083751
2.9583447,2.808375
2.9583447,2.8083746
2.9607882,2.810461
2.960788,2.8104608
2.9607878,2.8104615
2.960787,2.810461
2.9607878,2.81046
2.960787,2.8104606
2.960788,2.810461
2.960787,2.8104613
2.9607882,2.8104613
2.9607875,2.8104613
2.960788,2.8104606
2.9607882,2.810461
2.9582503,2.8083005
2.958251,2.8083014
2.95825,2.808301
2.9582505,2.808302
2.9582496,2.8083007
2.9582505,2.808301
2.9582505,2.808301
2.9582503,2.808301
2.9582512,2.808302
2.95825,2.8083014
2.958251,2.808302
2.9582503,2.8083014
2.9593174,2.809211
2.9593167,2.80921
2.9593167,2.8092098
2.9593165,2.8092113
2.9593153,2.8092098
2.9593172,2.8092105
2.9593172,2.8092113
2.959317,2.8092108
2.9593165,2.8092113
2.9593163,2.809211
2.9593165,2.8092098
2.9593163,2.809211
2.960135,2.8099055
2.9601355,2.8099077
2.960136,2.8099074
2.9601357,2.809907
2.9601364,2.8099062
2.9601352,2.8099074
2.9601362,2.809907
2.9601367,2.8099065
2.9601352,2.8099074
2.9601357,2.809908
2.9601355,2.8099074
2.960135,2.809906
