complexity,accuracy,distortion,mse
6.3550367,5.0282393,0.0834322,0.14272556
6.351717,5.0236616,0.08800888,0.15868697
-5.722046e-06,-3.8146973e-06,5.1116743,1666.5017
6.301613,5.0056047,0.10606575,0.19683272
6.3673496,5.0321274,0.07954311,0.13570744
6.314477,5.0174313,0.09424019,0.16356452
6.421189,5.0396624,0.07200813,0.14095551
6.3000298,5.007539,0.1041317,0.18810864
