complexity,accuracy,distortion,mse,round,trial
7.1525574e-05,7.1525574e-05,6.6437845,1666.4984,0.0,1.0
7.534027e-05,7.6293945e-05,6.6437798,1666.496,1.0,1.0
0.0001001358,9.8228455e-05,6.643758,1666.4749,2.0,1.0
0.00023460388,0.00023460388,6.6436214,1666.3341,3.0,1.0
0.0009737015,0.00097465515,6.6428814,1665.4131,4.0,1.0
0.005244255,0.0052423477,6.6386137,1659.4369,5.0,1.0
0.030067444,0.030067444,6.6137886,1621.7943,6.0,1.0
0.16286659,0.16286659,6.4809895,1420.1049,7.0,1.0
0.62324333,0.6232424,6.0206137,842.08234,8.0,1.0
1.2838545,1.2838545,5.3600016,318.1,9.0,1.0
1.7625418,1.7625427,4.8813133,131.39818,10.0,1.0
2.074337,2.074338,4.569518,75.6944,11.0,1.0
2.3043327,2.3043327,4.3395233,53.65683,12.0,1.0
2.4884834,2.4884834,4.1553726,41.50591,13.0,1.0
2.6418695,2.6418705,4.0019855,33.610336,14.0,1.0
2.772828,2.7728262,3.8710299,28.085596,15.0,1.0
2.886691,2.8866892,3.7571669,24.025482,16.0,1.0
2.9871063,2.9871063,3.6567497,20.934053,17.0,1.0
3.0766716,3.0766716,3.5671844,18.515911,18.0,1.0
3.1572876,3.1572866,3.4865694,16.583841,19.0,1.0
3.2303944,3.2303944,3.4134617,15.013295,20.0,1.0
3.2971077,3.2971067,3.3467493,13.718092,21.0,1.0
3.3583202,3.3583202,3.2855358,12.636595,22.0,1.0
3.4147625,3.4147635,3.2290926,11.723488,23.0,1.0
3.4670353,3.4670353,3.1768208,10.944735,24.0,1.0
3.515647,3.515647,3.128209,10.274313,25.0,1.0
3.5610285,3.5610285,3.0828276,9.692076,26.0,1.0
3.60355,3.603549,3.040307,9.182241,27.0,1.0
3.643526,3.643526,3.00033,8.732349,28.0,1.0
3.6812286,3.6812286,2.9626274,8.332478,29.0,1.0
3.7168922,3.7168913,2.9269648,7.9746785,30.0,1.0
3.7507172,3.7507172,2.893139,7.6525364,31.0,1.0
3.7828827,3.7828827,2.8609734,7.360842,32.0,1.0
3.8135376,3.8135386,2.8303175,7.095335,33.0,1.0
3.8428183,3.8428183,2.8010378,6.8525066,34.0,1.0
3.8708382,3.8708382,2.773018,6.6294456,35.0,1.0
3.8977022,3.8977032,2.7461529,6.423718,36.0,1.0
3.923499,3.923499,2.720357,6.233275,37.0,1.0
3.94831,3.94831,2.6955462,6.0563774,38.0,1.0
3.972206,3.972206,2.67165,5.891544,39.0,1.0
3.9952564,3.9952564,2.6485996,5.7375016,40.0,1.0
4.0175123,4.0175133,2.6263428,5.593155,41.0,1.0
4.039029,4.039029,2.604827,5.457552,42.0,1.0
4.0598564,4.0598564,2.5839996,5.329869,43.0,1.0
4.0800314,4.0800323,2.5638237,5.209383,44.0,1.0
4.099596,4.099596,2.54426,5.0954623,45.0,1.0
4.1185827,4.1185827,2.5252733,4.987547,46.0,1.0
4.137024,4.137024,2.5068321,4.8851404,47.0,1.0
4.154949,4.154949,2.4889069,4.7877965,48.0,1.0
4.172385,4.1723843,2.4714718,4.6951146,49.0,1.0
4.189353,4.189353,2.454503,4.606729,50.0,1.0
4.205879,4.20588,2.437976,4.522305,51.0,1.0
4.221984,4.221984,2.4218721,4.441537,52.0,1.0
4.23769,4.23769,2.406166,4.364141,53.0,1.0
4.2530117,4.2530117,2.3908443,4.2898574,54.0,1.0
4.267973,4.267973,2.375883,4.2184443,55.0,1.0
4.28259,4.28259,2.3612661,4.149682,56.0,1.0
4.296878,4.296879,2.3469772,4.0833673,57.0,1.0
4.310857,4.310858,2.3329983,4.019315,58.0,1.0
4.324541,4.324541,2.319315,3.9573565,59.0,1.0
4.337946,4.337946,2.30591,3.8973413,60.0,1.0
4.3510838,4.3510838,2.2927723,3.8391333,61.0,1.0
4.3639708,4.3639708,2.2798853,3.78261,62.0,1.0
4.3766184,4.3766184,2.2672377,3.7276633,63.0,1.0
4.389039,4.389039,2.254817,3.6741974,64.0,1.0
4.401244,4.401244,2.242612,3.622129,65.0,1.0
4.4132433,4.4132433,2.2306128,3.571383,66.0,1.0
4.425045,4.425045,2.218811,3.5218947,67.0,1.0
4.4366627,4.4366627,2.2071934,3.473608,68.0,1.0
4.4481,4.4481,2.195756,3.4264736,69.0,1.0
4.4593687,4.459367,2.1844893,3.3804486,70.0,1.0
4.4704714,4.4704704,2.1733856,3.335496,71.0,1.0
4.4814177,4.4814167,2.1624393,3.291583,72.0,1.0
4.4922104,4.4922104,2.1516457,3.248683,73.0,1.0
