complexity,accuracy,distortion,mse,round,trial
1.0068402,0.472497,1.4395308,11.141092,0.0,1.0
0.57934856,0.46645164,1.4455762,9.603331,1.0,1.0
0.83234406,0.7324729,1.1795549,5.5826726,2.0,1.0
1.0368428,0.91572666,0.9963012,3.539248,3.0,1.0
1.1382375,1.0007968,0.91123104,2.877752,4.0,1.0
1.182621,1.0365896,0.8754382,2.6455915,5.0,1.0
1.2028742,1.0528512,0.85917664,2.5443914,6.0,1.0
1.2124147,1.0606127,0.85141516,2.4958427,7.0,1.0
1.2169781,1.0644417,0.84758615,2.4709501,8.0,1.0
1.2190299,1.0662823,0.84574556,2.4579618,9.0,1.0
1.2197185,1.0670352,0.84499264,2.4515166,10.0,1.0
1.2196302,1.0671601,0.8448677,2.448888,11.0,1.0
1.2190928,1.0669165,0.84511137,2.4485602,12.0,1.0
1.2182989,1.0664554,0.8455725,2.4496355,13.0,1.0
1.2173662,1.0658708,0.8461571,2.4515593,14.0,1.0
1.2163682,1.0652232,0.8468046,2.4539776,15.0,1.0
1.2153525,1.0645475,0.8474803,2.4566622,16.0,1.0
1.2143483,1.0638704,0.8481574,2.4594643,17.0,1.0
1.2133732,1.0632071,0.8488207,2.4622862,18.0,1.0
1.2124386,1.0625668,0.8494611,2.4650655,19.0,1.0
1.2115517,1.061954,0.8500738,2.46776,20.0,1.0
1.2107139,1.0613728,0.8506551,2.4703455,21.0,1.0
1.2099247,1.0608249,0.85120296,2.472808,22.0,1.0
1.209188,1.0603099,0.85171795,2.4751384,23.0,1.0
1.2084994,1.0598278,0.85220003,2.4773347,24.0,1.0
1.2078576,1.0593772,0.85265064,2.4793983,25.0,1.0
1.2072592,1.0589571,0.85307074,2.481331,26.0,1.0
1.2067051,1.0585651,0.8534627,2.4831378,27.0,1.0
1.2061901,1.0582023,0.85382557,2.484823,28.0,1.0
1.2057114,1.0578647,0.85416317,2.4863932,29.0,1.0
1.2052689,1.0575514,0.85447645,2.487854,30.0,1.0
1.2048593,1.057261,0.85476685,2.4892113,31.0,1.0
1.2044787,1.056992,0.8550358,2.490472,32.0,1.0
1.2041283,1.0567427,0.85528517,2.4916413,33.0,1.0
1.2038031,1.0565114,0.85551643,2.492725,34.0,1.0
1.2035041,1.0562983,0.8557296,2.493729,35.0,1.0
1.2032261,1.0561013,0.8559265,2.4946587,36.0,1.0
1.20297,1.0559187,0.85610914,2.4955187,37.0,1.0
1.2027321,1.0557504,0.85627747,2.496314,38.0,1.0
1.2025142,1.0555949,0.8564329,2.4970493,39.0,1.0
1.202313,1.0554509,0.8565769,2.497728,40.0,1.0
1.2021275,1.0553188,0.856709,2.4983556,41.0,1.0
1.2019558,1.0551968,0.8568311,2.4989343,42.0,1.0
1.201797,1.0550828,0.85694504,2.499468,43.0,1.0
1.2016511,1.0549798,0.85704803,2.4999604,44.0,1.0
1.2015166,1.0548835,0.85714436,2.5004144,45.0,1.0
1.2013941,1.0547953,0.8572326,2.5008323,46.0,1.0
1.2012796,1.0547147,0.85731316,2.5012178,47.0,1.0
1.2011743,1.0546403,0.85738754,2.5015726,48.0,1.0
1.2010779,1.0545702,0.85745764,2.5018988,49.0,1.0
1.2009892,1.0545077,0.8575201,2.5021985,50.0,1.0
1.2009072,1.0544491,0.85757875,2.5024743,51.0,1.0
1.2008328,1.0543962,0.8576317,2.5027277,52.0,1.0
1.2007642,1.0543466,0.8576813,2.5029607,53.0,1.0
1.2006998,1.0543017,0.8577261,2.5031743,54.0,1.0
1.2006421,1.0542603,0.8577676,2.5033703,55.0,1.0
1.2005887,1.0542231,0.8578048,2.50355,56.0,1.0
1.2005401,1.0541878,0.85784006,2.503715,57.0,1.0
1.2004938,1.0541553,0.8578725,2.5038655,58.0,1.0
1.2004538,1.0541263,0.8579016,2.5040035,59.0,1.0
1.2004156,1.0541,0.8579278,2.5041296,60.0,1.0
1.2003808,1.0540752,0.8579526,2.504245,61.0,1.0
1.2003498,1.0540528,0.857975,2.5043502,62.0,1.0
1.2003217,1.0540318,0.857996,2.5044465,63.0,1.0
1.200294,1.0540137,0.8580141,2.504534,64.0,1.0
1.2002707,1.053997,0.8580308,2.5046136,65.0,1.0
1.2002487,1.0539808,0.858047,2.504686,66.0,1.0
1.2002292,1.0539665,0.8580613,2.5047522,67.0,1.0
1.2002101,1.0539546,0.85807323,2.5048115,68.0,1.0
1.2001944,1.0539432,0.8580847,2.504866,69.0,1.0
1.2001791,1.0539312,0.8580966,2.5049152,70.0,1.0
1.2001653,1.0539231,0.8581047,2.5049593,71.0,1.0
1.2001534,1.0539136,0.85811424,2.504999,72.0,1.0
1.2001419,1.053906,0.8581219,2.505035,73.0,1.0
1.2001319,1.0538993,0.85812855,2.505067,74.0,1.0
1.2001228,1.0538931,0.85813475,2.505096,75.0,1.0
1.2001147,1.0538864,0.8581414,2.5051217,76.0,1.0
1.2001076,1.0538816,0.8581462,2.505145,77.0,1.0
1.2001014,1.0538778,0.85815,2.505165,78.0,1.0
1.2000952,1.0538731,0.8581548,2.5051832,79.0,1.0
1.2000904,1.0538697,0.8581581,2.5051994,80.0,1.0
1.2000852,1.0538659,0.8581619,2.505213,81.0,1.0
1.2000823,1.0538635,0.8581643,2.5052252,82.0,1.0
1.2000775,1.0538616,0.8581662,2.5052361,83.0,1.0
1.2000751,1.0538597,0.8581681,2.505245,84.0,1.0
1.2000728,1.0538578,0.85817003,2.5052526,85.0,1.0
1.2000694,1.0538554,0.8581724,2.505259,86.0,1.0
1.2000675,1.053855,0.8581729,2.5052643,87.0,1.0
1.2000651,1.0538535,0.8581743,2.5052683,88.0,1.0
1.2000651,1.053853,0.8581748,2.505272,89.0,1.0
1.2000637,1.0538516,0.85817623,2.505274,90.0,1.0
1.2000618,1.0538511,0.8581767,2.505276,91.0,1.0
1.2000618,1.0538511,0.8581767,2.5052767,92.0,1.0
1.2000613,1.0538511,0.8581767,2.5052776,93.0,1.0
1.2000608,1.0538507,0.8581772,2.5052772,94.0,1.0
1.2000604,1.0538502,0.85817766,2.5052767,95.0,1.0
