complexity,accuracy,distortion,mse,trial
1.2001119,1.0538921,0.8581357,2.5050538,0
1.2000074,1.0538111,0.85821676,2.5054734,1
0.81351185,0.7380719,1.1739554,4.584261,2
1.2000828,1.0538688,0.8581586,2.505169,3
1.1995306,1.0534444,0.85858345,2.5074112,4
1.2000098,1.0538135,0.8582144,2.505461,5
1.2001042,1.0538864,0.85814095,2.505082,6
1.2001066,1.0538874,0.85814047,2.5050738,7
