complexity,accuracy,distortion
2.502679507039831e-12,2.38399276156935e-12,1.677758216855526
1.4035744876435015e-11,1.3347620018880786e-11,1.6777582168445626
4.706435120286734e-11,4.465891734995585e-11,1.6777582168132512
1.5317550987714118e-10,1.45703590529353e-10,1.6777582167122065
4.0235914254346115e-10,3.8249062351761705e-10,1.6777582164754195
7.883374801526981e-10,7.479639810545936e-10,1.6777582161099462
1.7427856859763592e-09,1.657718690668036e-09,1.6777582152001915
3.418718543949652e-09,3.249894042214393e-09,1.677758213608016
5.324455787662022e-09,5.0517099637274474e-09,1.6777582118062002
9.787907819250207e-09,9.310106346004301e-09,1.677758207547804
1.650371662303559e-08,1.568884781180649e-08,1.6777582011690624
2.2625830019255305e-08,2.1466677776649217e-08,1.6777581953912324
3.007225709773618e-08,2.8988067120402047e-08,1.677758187869843
3.5368221606534026e-08,3.403441187950645e-08,1.6777581828234982
4.2904061027080776e-08,4.12566955033571e-08,1.6777581756012148
6.504730180844127e-08,6.255578976061405e-08,1.6777581543021205
8.702694150665648e-08,8.381256331199785e-08,1.6777581330453468
9.203601680816659e-08,8.850221338720753e-08,1.6777581283556968
1.3628361524023822e-07,1.3106390899894232e-07,1.677758085794001
1.7829219094906439e-07,1.717056607574718e-07,1.6777580451522494
1.8475826854638378e-07,1.7766444375636486e-07,1.6777580391934663
2.68238964951893e-07,2.579660896452155e-07,1.6777579588918206
3.4435949862487344e-07,3.316357385331826e-07,1.6777578852221717
4.0891403926869453e-07,3.9325444527905726e-07,1.677757823603465
5.192037918119314e-07,5.000174082804406e-07,1.6777577168405018
6.363208704420102e-07,6.133669091446964e-07,1.6777576034910011
7.717089466344734e-07,7.43869960390766e-07,1.6777574729879499
8.299447059431234e-07,7.986602197441726e-07,1.6777574181976904
1.1199384280261912e-06,1.0795337993793552e-06,1.6777571373241107
1.194814634260643e-06,1.149779601182246e-06,1.677757067078309
1.5986608204846585e-06,1.5409800639778393e-06,1.6777566758778462
1.6931260181588497e-06,1.6293129540405021e-06,1.677756587544956
2.1883775089183335e-06,2.107175835783805e-06,1.6777561096820743
2.651289489059223e-06,2.5556164202984355e-06,1.67775566124149
2.7805993455914964e-06,2.675810452844928e-06,1.6777555410474574
3.2591211544598353e-06,3.136302818099465e-06,1.677755080555092
4.155359911230486e-06,4.001149807980624e-06,1.6777542157081022
4.840500069278451e-06,4.660856880318411e-06,1.67775355600103
6.513167200768865e-06,6.271428151958397e-06,1.6777519454297583
8.788865571348396e-06,8.461175975740284e-06,1.6777497556819345
9.968672292909914e-06,9.59863385912701e-06,1.677748618224051
1.1247429442082258e-05,1.0826613586219768e-05,1.6777473902443238
1.3589971566268862e-05,1.3139404427222018e-05,1.677745077453483
1.5850641714479094e-05,1.5340471518244997e-05,1.677742876386392
1.746473112282175e-05,1.688568056238989e-05,1.6777413311773477
2.0305506221594157e-05,1.9651930494358897e-05,1.6777385649274157
2.2931005334342822e-05,2.219291009886877e-05,1.6777360239478112
2.9118608218492194e-05,2.818131601041731e-05,1.6777300355418998
3.677225932053637e-05,3.558856160280173e-05,1.6777226282963074
4.619356967062114e-05,4.4706541102233016e-05,1.677713510316808
4.6539717986143e-05,4.49553684478023e-05,1.6777132614894623
6.48563027261788e-05,6.273075054143937e-05,1.6776954861073687
8.046892225315763e-05,7.78313424272711e-05,1.677680385515483
8.947974009583755e-05,8.65466029835351e-05,1.6776716702549266
0.00011027730559757225,0.0001066618999418429,1.6776515549579682
0.00013533292247766546,0.0001308953897966641,1.6776273214681134
0.00016540559151994086,0.00015998109009822707,1.6775982357678119
0.0001741055627804533,0.00016886308120439856,1.6775893537767057
0.00019308239213835214,0.00018726828893874214,1.6775709485689714
0.000221938571979408,0.00021508395472364536,1.6775431329031865
0.0002368475085474763,0.00022971499389564266,1.6775285018640145
0.0002718164078531293,0.0002634207709373727,1.6774947960869728
0.00028955076060721915,0.00028083037800285756,1.6774773864799073
0.0003317982469519601,0.0003215492159776016,1.6774366676419326
0.00035409277964285063,0.0003430467872372552,1.677415170070673
0.00038900520840978606,0.00037728788254250524,1.6773809289753676
0.00042856228872296915,0.00041565277693902475,1.6773425640809712
0.0004896898589849339,0.0004745611282657746,1.6772836557296444
0.0005387035890648144,0.0005220598043878976,1.6772361570535224
0.0006411009533756459,0.0006215581462851546,1.677136658711625
0.0007041839035901985,0.0006827169349644115,1.6770754999229458
0.0007729156231177306,0.0007493519899466671,1.6770088648679635
0.0008477524004693555,0.0008219056317353985,1.6769363112261748
0.0008774718770840653,0.0008516379303111138,1.676906578927599
0.0009691950542733185,0.0009406601369668318,1.6768175567209433
0.0009783798828942357,0.0009496536931122182,1.676808563164798
0.0011799443347825138,0.0011452029916753314,1.6766130138662347
0.0013005934069649674,0.001262298708837557,1.6764959181490726
0.0013970002484433469,0.0013557366525288447,1.6764024802053814
0.001536821568261503,0.001491424471512774,1.6762667923863974
0.0016895399302047677,0.0016396274111322982,1.6761185894467778
0.0020699616628681804,0.0020094675662884116,1.6757487492916217
0.0023004565746781317,0.0022327044482164213,1.6755255124096937
0.0024524053067560745,0.0023799273441647787,1.6753782895137455
0.002722067953865547,0.0026444255258274304,1.6751137913320828
0.003153468524703576,0.0030632523308311878,1.674694964527079
0.0032589126516563162,0.003165473150250086,1.67459274370766
0.003596834041763726,0.003493693933980343,1.67426452292393
0.003856058003177972,0.0037456560383646973,1.6740125608195455
0.004250936152565486,0.004129214769136316,1.6736290020887739
0.004449219353404834,0.004321041372672459,1.6734371754852377
0.006790660415741111,0.00659583601642069,1.6711623808414895
0.007416972624144111,0.007207236778290049,1.67055098007962
0.007851986697079403,0.007629540706672916,1.6701286761512373
0.009879090125491945,0.00959998951971383,1.6681582273381963
0.010082389927656797,0.00979689352467968,1.6679613233332304
0.011152663110970889,0.010836769416743695,1.6669214474411664
0.013039088673330047,0.012669156672496481,1.6650890601854136
0.01361850642136048,0.013232510099015143,1.664525706758895
0.013967443194146237,0.013570806274212402,1.6641874105836978
0.015606591616620967,0.01516119143624649,1.6625970254216638
0.01720346729303771,0.01671225698755281,1.6610459598703573
0.018950475687492845,0.018409096778304764,1.6593491200796053
0.02061513869978277,0.02002871076337205,1.657729506094538
0.02294578437968552,0.022289468980196854,1.6554687478777133
0.025221639640277217,0.024499725225047012,1.6532584916328632
0.02905012646546624,0.028229449758647825,1.6495287670992624
0.0321895508909169,0.03127932638957358,1.6464788904683365
0.038262392171685825,0.037168330297949366,1.6405898865599609
0.04191720733727228,0.040717339665990816,1.6370408771919194
0.04458939007441199,0.04330945374168982,1.6344487631162203
0.05018196159516066,0.04874196528118508,1.629016251576725
0.05483583517154208,0.053260088708497154,1.624498128149413
0.061835412629636106,0.06002130353135662,1.6177369133265536
0.06678318985692948,0.06482062765941858,1.6129375891984916
0.07206899551010974,0.06994727996975854,1.6078109368881517
0.09047544461255523,0.0877149650903121,1.590043251767598
0.10287719770283901,0.09972367449525801,1.578034542362652
0.10957838088147584,0.10621094176490581,1.5715472750930044
0.11633361626333791,0.11279121747333054,1.5649669993845796
0.13640769779689724,0.1320108199853443,1.545747396872566
0.16258180704658273,0.1575850973661356,1.5201731194917745
0.18564454085384316,0.17986686724801035,1.4978913496098998
0.20142109259896404,0.19504421905916228,1.4827139977987478
0.2241222440709891,0.21696004697993213,1.460798169877978
0.2358112611487146,0.22800338353607427,1.449754833321836
0.253679768539502,0.24514678104187573,1.4326114358160345
0.2765594267460042,0.26716176400869185,1.4105964528492183
0.32350968837654864,0.3122871814992007,1.3654710353587094
0.3319040624032867,0.3208518732147145,1.3569063436431956
0.3398730035345023,0.32861790117040995,1.3491403156875001
0.36942574245686666,0.35703230199147434,1.3207259148664359
0.38502088666531953,0.3720133018395471,1.305744915018363
0.3930825460084663,0.37962565918310087,1.2981325576748093
0.40890377314712617,0.39480014860181517,1.282958068256095
0.41563246161522827,0.40144937715629847,1.2763088397016116
0.4416421749820501,0.42673866627181106,1.251019550586099
0.4686787635129513,0.45276927727437166,1.2249889395835385
0.5188870305081921,0.5010625233621996,1.1766956934957107
0.5306964144297175,0.512469630347632,1.165288586510278
0.5776559340759111,0.5575709059218585,1.1201873109360516
0.6300074533989859,0.6075995616997808,1.0701586551581292
0.6631929751127864,0.6393183255336685,1.0384398913242416
0.7115377160452089,0.6852786652404325,0.9924795516174777
0.7418932107601854,0.713853123105797,0.9639050937521132
0.7615061657003596,0.7325140564605125,0.9452441603973977
0.7932494142761629,0.7623845340314588,0.9153736828264514
0.8011098553452561,0.7697523119844627,0.9080059048734475
0.8174691507957836,0.7850468246182138,0.8927113922396963
