complexity,accuracy,distortion,mse,trial
2.9868069,2.95463,2.1570406,28.527473,0
2.98666,2.9544916,2.1571789,28.530308,1
2.986763,2.954589,2.1570816,28.528435,2
2.9863033,2.9541512,2.1575193,28.541224,3
2.9759636,2.944243,2.1674275,28.828375,4
2.9235663,2.8938026,2.2178688,30.312824,5
2.9359674,2.9057074,2.2059631,29.988716,6
2.959672,2.928605,2.1830654,29.272223,7
