complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.420800614452652,2.407084843044501,2.704586484974051,43.57355898148822,0.0449782586307362,0.0222245167383928,6.24175468577966e-05,1.0227270901520287,0
