complexity,accuracy,distortion,mse,gNID,eps,beta,run
6.346876899162417,6.049281944902962,0.7753857844629177,2.922357217074625,0.00019988540705495605,0.000889564398676157,0.9986791014671326,0
6.348940484377527,6.050623191060884,0.7740445383049952,2.91696814434407,0.0002344483367595629,-0.0005304866353981197,1.0020079612731934,1
6.348767368026822,6.050512454790368,0.7741552745755111,2.9173900835595523,0.0002481925945159169,-0.0005927417078055441,1.0020079612731934,2
6.348137454407809,6.050096262544091,0.7745714668217882,2.919118747609071,0.000301222312468985,-0.0008060348336584866,1.0020079612731934,3
6.348343244738276,6.050238582016462,0.7744291473494176,2.9184864478638968,0.00028199658883554246,-0.0007426911615766585,1.0020079612731934,4
6.347385818000511,6.049607385541643,0.7750603438242365,2.9210853729359303,0.00024379065172097647,0.001073285355232656,0.9986791014671326,5
6.343779569480283,6.047237101376286,0.7774306279895935,2.9307860262641503,0.0001332589913307647,-0.00016431379481218755,0.9986791014671326,6
5.313111632018261,5.191485347008388,1.6331823823574911,11.545007842445608,0.0326621505577549,0.01867075264453888,0.7756437659263611,7
