complexity,accuracy,distortion,mse
5.3776283,4.0443535,0.08090496,0.14750358
5.4024787,4.0552826,0.06997585,0.12028357
-1.9073486e-06,0.0,4.1252584,416.5
5.2637267,4.0092916,0.1159668,0.22119462
5.281487,4.000037,0.12522125,0.2656111
5.3452034,4.013753,0.11150551,0.23999888
5.347973,4.014094,0.11116457,0.23999996
5.2685895,3.9908285,0.13442993,0.27999997
