complexity,accuracy
4.6072808322108e-09,2.0980404739879427e-11
3.950236022328561e-09,1.7987799854830336e-11
3.3443578392483783e-09,1.5229319045190318e-11
2.470973783031053e-09,1.1251892974064794e-11
2.322957114547356e-09,1.0577821448928437e-11
1.676581375046634e-09,7.635006210560037e-12
1.1534104513422763e-09,5.252263039461864e-12
1.0003894950671998e-09,4.555977276086242e-12
8.13502886972191e-10,3.704891068034922e-12
5.908309505455957e-10,2.6913099678383367e-12
3.5325579501250486e-10,1.608938093236635e-12
2.8743798026985086e-10,1.309088234344322e-12
1.944110968834891e-10,8.860441884680827e-13
1.4055254051083352e-10,6.409369100062494e-13
8.708828022516567e-11,3.972121633273488e-13
6.099344828914034e-11,2.784463872807714e-13
3.723567567597365e-11,1.7014324732689648e-13
2.101966677656046e-11,9.613736472898568e-14
1.5232514436365848e-11,6.99733723182242e-14
7.723745270022639e-12,3.584313528963278e-14
4.9438131893682625e-12,2.3213416756763266e-14
1.931903132696779e-12,9.588305060306472e-15
9.156892792472573e-13,4.598530427665574e-15
3.552089284915829e-13,2.2678723252806182e-15
1.3228107918581949e-13,1.5262643103824316e-15
3.530383089344443e-14,8.824264425758737e-16
5.153610316021896e-15,8.442786299341015e-16
8.00935046879184e-16,5.912933308241248e-16
3.7845164735164335e-17,3.528998458414649e-16
