complexity,accuracy
3.2853627,2.5058289
3.288156,2.439396
3.2728858,2.5102372
3.2938695,2.3820534
3.2737832,2.5033078
3.2880864,2.4555082
3.2938695,2.4784799
3.2867284,2.5730972
3.275827,2.5198998
3.2864957,2.5476494
3.2852492,2.3906317
3.3104692,2.4596071
3.254229,2.4961615
3.2851043,2.4499798
3.2743535,2.3883648
3.2714276,2.4930534
3.302691,2.5534139
3.2894864,2.4581308
3.2374463,2.5498905
3.2599473,2.46832
3.2660832,2.531722
3.2590604,2.4659681
3.3000417,2.5231128
3.2782216,2.4686375
3.2243218,2.4370174
3.272551,2.4649448
3.2859864,2.4398699
3.2947793,2.4518952
3.2614083,2.469417
3.2800593,2.531971
3.3104692,2.5314984
3.2854514,2.4909825
3.2548404,2.5355372
3.276795,2.6292462
3.2710662,2.5445604
3.2780623,2.5567312
3.3014417,2.5305395
3.283444,2.5201359
3.2338128,2.4586878
3.2850356,2.5226722
3.2544808,2.4265442
3.2545924,2.4812374
3.2778401,2.3698401
3.269343,2.4053545
3.2616,2.3973799
3.2915015,2.5742035
3.2182078,2.551765
3.2715545,2.5220394
3.2878804,2.429595
3.290604,2.464233
3.2603745,2.6172948
0.0,0.0
3.3053174,2.4979486
3.2207675,2.379743
3.2449613,2.505763
3.2943177,2.5200682
3.2693439,2.6159997
3.2905974,2.5036716
3.25987,2.474883
3.2860017,2.482234
3.2471004,2.5653176
3.289042,2.455915
3.2543206,2.4410014
3.294766,2.5634146
3.2836766,2.4394865
3.272017,2.5142908
3.2843385,2.6361113
3.286902,2.4951677
3.2842174,2.4462214
3.2318597,2.5031676
3.265349,2.5241842
3.2886634,2.5992985
3.275992,2.4352984
3.284183,2.4243321
3.3014874,2.4777422
3.2765489,2.3519669
3.2820687,2.5548668
3.2788558,2.5888095
3.2887034,2.500352
3.2684503,2.5592818
3.2823987,2.483899
3.276834,2.4371696
3.2777448,2.5753117
3.3032165,2.4649715
3.275598,2.4313893
3.2908454,2.5155787
3.2767205,2.4821835
3.2673173,2.5619087
3.2748675,2.5258012
3.2708173,2.4171653
3.3012452,2.3581429
3.2622437,2.3724055
3.2714343,2.4883122
3.2851214,2.4596825
3.2948766,2.4610338
3.2778306,2.5177555
3.2445626,2.4564924
3.2972836,2.4573383
3.2652555,2.5156832
3.294559,2.4503636
3.2374854,2.4471073
3.2960048,2.4753542
3.2511067,2.4890099
3.2390676,2.4663
3.294969,2.427452
3.2763124,2.4831886
3.2757783,2.5480185
3.3049016,2.5277228
3.2903094,2.5282426
3.2931142,2.4689546
3.2751546,2.465145
3.2832274,2.4900103
3.2665677,2.4842596
3.2890534,2.4381957
3.2821097,2.4176044
3.281159,2.4905448
3.3001275,2.4915447
3.2900167,2.3913665
3.2920213,2.4852805
3.261248,2.5053463
3.276916,2.4828176
3.276318,2.393898
3.2846274,2.4414835
3.258964,2.4949484
3.2578053,2.4027305
3.2082715,2.3911896
3.3041654,2.3570585
3.2342725,2.5002098
3.2230687,2.337659
3.285335,2.5265775
3.2946763,2.487895
3.2938695,2.4968786
3.2901082,2.544582
3.2702098,2.4976988
3.2568069,2.5393982
3.2824903,2.4162064
3.2535758,2.4886951
3.282576,2.4689245
3.2693267,2.441327
3.3072972,2.4958463
3.2604299,2.3156433
3.2859864,2.5767312
3.2318006,2.4400492
3.3000417,2.5337982
3.2702584,2.522707
3.2766452,2.4667277
3.2833133,2.5307407
3.2909322,2.51227
3.2740893,2.4772787
3.2813725,2.5501776
3.279367,2.3679585
0.0,0.0
3.2910924,2.564425
3.2919173,2.4065905
3.2701268,2.4295502
3.2816367,2.505001
3.27566,2.553163
3.313229,2.5685291
3.2877946,2.423252
3.269487,2.5218177
3.2938685,2.485077
3.2534957,2.4254432
3.2747083,2.395585
3.2895045,2.4556332
3.280665,2.4431658
3.2886348,2.4966173
3.2868552,2.4639544
3.284534,2.6080294
3.2783618,2.5502534
3.2833133,2.4641633
3.2640367,2.5633483
3.2898164,2.4682646
3.279059,2.6233582
3.268536,2.4560075
3.2878518,2.37324
3.2961211,2.4502907
3.2863479,2.540247
3.2865624,2.4780335
3.282825,2.3508348
3.2992768,2.5325222
3.2859912,2.4879227
3.2875524,2.5769148
3.2897,2.5619555
3.2550397,2.522931
3.2636437,2.442894
3.2647138,2.3614635
3.2568803,2.5167217
3.256575,2.3427515
3.2267442,2.5168014
3.268417,2.5074158
3.2472157,2.3796153
3.301435,2.521398
3.294969,2.410336
3.27776,2.530489
3.2865624,2.5383654
3.2658849,2.4586077
3.2932458,2.5815058
3.2438922,2.4647474
3.2484345,2.6106362
3.2763,2.437202
3.2790437,2.5293918
3.2844243,2.4068809
3.2825189,2.5704918
3.3053174,2.4853144
3.3090243,2.548211
3.3040042,2.4567652
3.27912,2.4506416
3.259091,2.466198
3.2608113,2.455637
3.2626252,2.454156
3.2960935,2.5733376
3.2596116,2.5229983
3.2773252,2.5155945
3.27426,2.6402273
3.247332,2.5537505
3.3000417,2.446128
3.2943177,2.520091
3.2985969,2.547964
3.2954354,2.4259553
3.2855086,2.4583063
3.2696052,2.550095
3.2602086,2.492527
3.2479224,2.5504446
3.2846398,2.5616837
3.2559524,2.6195579
3.2473207,2.561943
3.2495303,2.564075
3.263167,2.4231176
3.2917151,2.4215817
3.2694335,2.3837686
3.2608085,2.4346085
3.3025594,2.5255666
3.2678943,2.581668
3.2721028,2.5744925
3.3009524,2.5719576
3.2502894,2.3845634
3.290194,2.4797382
3.2861466,2.4754171
3.2659001,2.434473
3.2549129,2.5049539
3.2370543,2.4887595
3.2616057,2.450715
3.2675729,2.4561644
3.3056102,2.5262074
3.273768,2.48769
3.312076,2.4860115
3.2948766,2.5366893
3.2543464,2.5499382
3.2889905,2.5562983
3.2943177,2.55374
3.2880864,2.5449004
3.290604,2.6487818
3.259171,2.4903865
3.3090253,2.5439978
3.2478852,2.3704967
3.2765489,2.5994883
3.29608,2.5040112
3.2482085,2.5514488
3.2667413,2.509673
3.2794204,2.443778
3.2825189,2.4555082
3.255443,2.4335732
3.2881732,2.479435
3.2726016,2.3904934
3.265036,2.5482302
3.296414,2.399589
3.2832208,2.4464998
