complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.7118759,0.12969208,3.351081,1653.291,0.0,1.0,0.4020950584702613
0.27950096,0.20737839,3.2733946,1571.4031,1.0,1.0,0.04574939582120757
1.0757189,0.9268675,2.5539055,1107.5078,2.0,1.0,0.08295839472807516
2.3773232,2.139655,1.3411179,362.1573,3.0,1.0,0.0909463790447631
2.865014,2.6020231,0.87874985,91.17869,4.0,1.0,0.027379025804420785
2.9640675,2.694646,0.7861271,42.43241,5.0,1.0,0.0092797479423951
2.9874926,2.7152805,0.76549244,31.22438,6.0,1.0,0.0029116132825639375
2.9964533,2.7226229,0.7581501,28.699753,7.0,1.0,0.008313078307921466
3.000679,2.725834,0.7549391,28.241127,8.0,1.0,0.0030327756007359763
3.0029392,2.7274399,0.7533331,28.136555,9.0,1.0,0.0006333369728028909
3.0044212,2.728488,0.752285,28.079575,10.0,1.0,0.0017246949558940544
3.0054321,2.729206,0.7515669,28.042624,11.0,1.0,0.00291849391342039
3.0061216,2.729704,0.75106907,28.018066,12.0,1.0,0.0037536087690841296
3.006589,2.7300434,0.75072956,28.004086,13.0,1.0,0.004323977862952997
3.006896,2.7302723,0.7505007,27.995277,14.0,1.0,0.0047024012567058035
3.0070906,2.730422,0.75035095,27.989088,15.0,1.0,0.004944847024495473
3.0072021,2.7305174,0.7502556,27.98479,16.0,1.0,0.005088563189606218
3.0072584,2.7305717,0.7502012,27.981873,17.0,1.0,0.005164190358699878
3.0072737,2.7305975,0.7501755,27.97995,18.0,1.0,0.005190176878237466
3.0072613,2.7306042,0.7501688,27.978737,19.0,1.0,0.005182687184749606
3.0072327,2.7305994,0.75017357,27.978016,20.0,1.0,0.005155455291794107
3.0071945,2.730586,0.7501869,27.977638,21.0,1.0,0.005115638739792939
3.0071516,2.7305698,0.75020313,27.977486,22.0,1.0,0.005070362600908968
3.007104,2.730547,0.750226,27.977486,23.0,1.0,0.005017731341883655
3.007059,2.730527,0.75024605,27.977581,24.0,1.0,0.004968753969545703
3.0070143,2.730505,0.750268,27.977736,25.0,1.0,0.004919041434487893
3.0069723,2.730484,0.75028896,27.977922,26.0,1.0,0.004872169088181951
3.0069332,2.730464,0.750309,27.978128,27.0,1.0,0.004828309242006493
3.006897,2.7304468,0.75032616,27.978338,28.0,1.0,0.004788363483647762
3.0068626,2.7304287,0.7503443,27.97854,29.0,1.0,0.0047495251074336385
3.0068312,2.7304134,0.75035954,27.97874,30.0,1.0,0.004714687613414537
3.0068045,2.7303982,0.7503748,27.978928,31.0,1.0,0.004683965320167595
3.0067787,2.7303867,0.75038624,27.979103,32.0,1.0,0.004655880627146452
3.006754,2.7303734,0.7503996,27.979267,33.0,1.0,0.004627842755084155
3.006733,2.7303638,0.7504091,27.979418,34.0,1.0,0.004604864485557
3.0067148,2.7303543,0.75041866,27.979555,35.0,1.0,0.004584356533832668
3.0066967,2.7303457,0.75042725,27.979685,36.0,1.0,0.004564388626841091
3.0066805,2.7303362,0.7504368,27.979801,37.0,1.0,0.004545608631718375
3.0066671,2.7303295,0.75044346,27.979908,38.0,1.0,0.004530658206298481
3.0066528,2.730322,0.7504511,27.98001,39.0,1.0,0.004514527383802658
3.0066414,2.7303162,0.7504568,27.980099,40.0,1.0,0.004501758223779039
3.00663,2.7303104,0.75046253,27.980183,41.0,1.0,0.004488989185955159
3.0066204,2.7303047,0.75046825,27.98026,42.0,1.0,0.004477824782614
3.0066118,2.730301,0.75047207,27.980331,43.0,1.0,0.004468532944626251
3.0066032,2.730298,0.75047493,27.9804,44.0,1.0,0.004459594905044372
3.0065947,2.7302933,0.7504797,27.980465,45.0,1.0,0.004449884914577436
3.006587,2.7302895,0.7504835,27.980522,46.0,1.0,0.004441320015423558
3.0065813,2.7302866,0.7504864,27.980576,47.0,1.0,0.0044349358510051735
3.0065737,2.7302837,0.75048923,27.980629,48.0,1.0,0.004426912314191798
3.006568,2.7302809,0.7504921,27.980679,49.0,1.0,0.004420578861111937
3.0065622,2.730276,0.75049686,27.980724,50.0,1.0,0.0044130974755630945
3.0065575,2.7302732,0.7504997,27.980766,51.0,1.0,0.004407626795348587
3.0065527,2.7302713,0.75050163,27.980808,52.0,1.0,0.004402524750211254
3.006548,2.7302704,0.7505026,27.98085,53.0,1.0,0.004398014893176856
3.006544,2.7302685,0.7505045,27.980886,54.0,1.0,0.004393603313971392
3.0065403,2.7302666,0.7505064,27.980927,55.0,1.0,0.004389450529055259
3.0065365,2.7302637,0.75050926,27.98096,56.0,1.0,0.004384705552060666
3.0065327,2.7302628,0.7505102,27.980995,57.0,1.0,0.004380972499604246
3.0065289,2.73026,0.7505131,27.98103,58.0,1.0,0.00437627804648819
3.006526,2.73026,0.7505131,27.981062,59.0,1.0,0.004373776940308072
3.0065231,2.730258,0.750515,27.981094,60.0,1.0,0.004370263515418706
3.0065193,2.7302551,0.75051785,27.981125,61.0,1.0,0.004365518368469891
3.0065165,2.7302551,0.75051785,27.981155,62.0,1.0,0.004363103704668807
3.0065136,2.7302513,0.75052166,27.981186,63.0,1.0,0.0043586790899115616
3.0065117,2.7302523,0.7505207,27.981213,64.0,1.0,0.004357546750993919
3.0065098,2.7302513,0.75052166,27.981243,65.0,1.0,0.004355401985189674
3.006506,2.7302504,0.7505226,27.981272,66.0,1.0,0.004351669674574484
3.006504,2.7302485,0.7505245,27.9813,67.0,1.0,0.004348982779169827
3.0065022,2.7302475,0.7505255,27.981327,68.0,1.0,0.004346924249151272
3.0065002,2.7302456,0.7505274,27.981352,69.0,1.0,0.004344237436508721
3.0064983,2.7302456,0.7505274,27.98138,70.0,1.0,0.00434259919134207
3.0064955,2.7302437,0.7505293,27.981403,71.0,1.0,0.004339222548194799
3.0064936,2.7302427,0.75053024,27.98143,72.0,1.0,0.004337077800577095
3.0064907,2.7302418,0.7505312,27.981457,73.0,1.0,0.004334121575580223
3.0064907,2.7302418,0.7505312,27.981482,74.0,1.0,0.004334121575580223
3.0064888,2.7302418,0.7505312,27.981506,75.0,1.0,0.004332483671497323
3.006486,2.7302399,0.7505331,27.98153,76.0,1.0,0.004329106950620218
3.006483,2.730239,0.75053406,27.981556,77.0,1.0,0.004326064761964291
3.006483,2.730238,0.750535,27.98158,78.0,1.0,0.004325557832040247
3.0064802,2.730236,0.7505369,27.981602,79.0,1.0,0.004322130448957367
3.0064793,2.730236,0.7505369,27.981625,80.0,1.0,0.004321354606853054
3.0064764,2.730235,0.7505379,27.981651,81.0,1.0,0.00431834791733851
3.0064764,2.730235,0.7505379,27.981674,82.0,1.0,0.00431834791733851
3.0064754,2.7302322,0.75054073,27.981697,83.0,1.0,0.00431606680217336
3.0064726,2.7302313,0.7505417,27.981718,84.0,1.0,0.0043131968136549065
3.0064707,2.7302313,0.7505417,27.981743,85.0,1.0,0.004311558936765653
