complexity,accuracy,distortion,mse,trial
1.889586,1.8895855,3.75427,23.729277,0
1.889586,1.8895855,3.75427,23.729279,1
1.8895855,1.8895855,3.75427,23.729279,2
1.8895855,1.8895855,3.75427,23.729279,3
1.8895855,1.8895855,3.75427,23.729279,4
1.8895855,1.8895855,3.75427,23.729279,5
1.8895855,1.8895855,3.75427,23.729286,6
1.8895855,1.8895855,3.75427,23.729286,7
