complexity,accuracy
0.9766693,0.8809004
0.9766712,0.8809023
0.9766669,0.88089895
0.9766698,0.88090134
0.9766698,0.8809004
0.97667074,0.8809018
0.9766712,0.88090086
0.97667074,0.88090134
0.976666,0.880898
0.9766736,0.88090324
0.97667027,0.8808999
0.9766693,0.88090134
0.9766674,0.880898
0.9766712,0.88090134
0.97666645,0.8808985
0.9766693,0.88090086
0.9766717,0.8809023
0.97666836,0.8808999
0.97666836,0.8808985
0.9766798,0.88090897
0.9766717,0.8809023
0.97667027,0.88090134
0.9766712,0.8809018
0.97667027,0.88090086
0.9766712,0.8809023
0.9766674,0.8808994
0.97667265,0.88090324
0.9766793,0.880908
0.97667694,0.8809061
0.9766784,0.88090754
0.9766736,0.8809042
0.9766717,0.88090277
0.9766674,0.8808985
0.9766784,0.8809061
0.97666883,0.88090086
0.9766717,0.88090277
0.9766712,0.8809018
0.97666645,0.880898
0.97666454,0.8808975
0.97667265,0.88090277
0.9766879,0.8809147
0.97667456,0.8809047
0.9766817,0.88090944
0.97666836,0.8809004
0.9766898,0.8809161
0.9766693,0.88090086
0.9766693,0.8809004
0.9766717,0.8809023
0.976665,0.8808975
0.9766741,0.8809037
0.9766674,0.88089895
0.97667027,0.88090134
0.9766741,0.8809047
0.97666836,0.8809004
0.9766722,0.88090277
0.97666836,0.8808994
0.9766693,0.88090134
0.9766674,0.88089895
0.97666836,0.8808994
0.97668314,0.8809104
0.97666883,0.8809004
0.9766731,0.88090324
0.9766717,0.8809023
0.97666883,0.88090134
0.9766712,0.8809018
0.97667074,0.88090086
0.97666883,0.88090134
0.97666883,0.88089895
0.97666836,0.8808999
0.9766741,0.8809047
0.97667074,0.88090277
0.97666836,0.8808994
0.9766674,0.88089895
0.9766679,0.88090086
0.9766712,0.88090134
0.9766674,0.88089895
0.9766693,0.8809004
0.9766679,0.88089895
0.9766693,0.8808999
0.9766717,0.8809023
0.9766679,0.8808994
0.9766736,0.8809037
0.976666,0.88089895
0.9766679,0.88089895
0.9766731,0.8809037
0.9766736,0.8809037
0.9766846,0.8809128
0.97666836,0.88089895
0.976666,0.880898
0.9766698,0.8809018
0.97667027,0.88090134
0.9766712,0.8809023
0.97666645,0.8808985
0.9766717,0.8809018
0.97666836,0.8808999
0.97666836,0.88089895
0.97666645,0.8808975
0.9766693,0.8808999
0.97666883,0.8809004
0.97667265,0.8809023
