complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.047089882720213,3.788592192178994,34.87448554472876,6.2649274761372595,0.2741841121590424,0.0447941642725811,0.0002175856596232,1.4517587939698493,0.0325855023347974,0.0180450608248483,0.00018821777015306973,1.4517587939698493,0
