complexity,accuracy
5.077458958797273e-09,2.312130746184622e-11
4.512702780021117e-09,2.0549445942758038e-11
3.333025842779152e-09,1.5177572497653845e-11
2.3889451976259704e-09,1.0878466243711657e-11
2.2276148817577164e-09,1.0144295274640863e-11
1.8036271379529925e-09,8.212956699272423e-12
1.3229641254201273e-09,6.024621644957729e-12
9.152002550201226e-10,4.167789754888384e-12
5.941989585922695e-10,2.7063074736550917e-12
5.310014181835775e-10,2.4183108130404685e-12
3.637096799079398e-10,1.6568901025249459e-12
2.4270928602556825e-10,1.1058194192692011e-12
1.7845013813496072e-10,8.130343713225692e-13
1.4062274485273528e-10,6.404630750039784e-13
9.742618119088382e-11,4.439001226630585e-13
6.60328203984742e-11,3.0113494585608285e-13
4.050642126403343e-11,1.8532762439476486e-13
2.3937820380975107e-11,1.0986440430191651e-13
1.456086593045571e-11,6.712361691313135e-14
7.1747769363881656e-12,3.3413719997415754e-14
3.7062711299108214e-12,1.7607977714382933e-14
2.0944446001390733e-12,1.0147377955406733e-14
9.947546372396809e-13,5.249532536689151e-15
3.558846203757851e-13,2.3629492886899564e-15
1.273862625194631e-13,1.0549801964441191e-15
5.058120475153873e-16,7.785356967080759e-16
-5.160501712778088e-16,7.359980155588561e-16
