complexity,accuracy,distortion,mse
3.121214,1.8537035,0.05832386,0.10009629
3.121893,1.8544621,0.05756569,0.10000327
0.9709506,0.8027587,1.1092691,4.5
3.1218147,1.8537679,0.058259487,0.10001218
3.3219192,1.9120264,4.7683716e-07,8.4941445e-07
3.121917,1.8537765,0.05825138,0.100001186
2.9219155,1.808084,0.103943825,0.2000014
2.8420057,1.777133,0.13489485,0.22846918
