complexity,accuracy
1.6174617,1.3309798
1.6174617,1.3309803
1.6174622,1.3309803
1.6174622,1.3309808
1.6174612,1.3309803
1.6174622,1.3309803
1.6174617,1.3309798
1.6174617,1.3309798
1.6174617,1.3309803
1.6174617,1.3309808
1.6174622,1.3309798
1.6174617,1.3309798
1.61591,1.3300076
1.61591,1.3300085
1.6159096,1.3300085
1.6159091,1.3300076
1.61591,1.330008
1.6159091,1.3300085
1.6159096,1.3300076
1.6159096,1.330008
1.6159105,1.330008
1.6159105,1.3300076
1.6159096,1.330008
1.61591,1.3300085
0.9232373,0.80362225
0.9232373,0.8036227
0.9232373,0.8036227
0.9232378,0.80362225
0.9232373,0.8036227
0.9232373,0.8036227
0.9232378,0.80362225
0.9232373,0.80362225
0.9232378,0.80362225
0.9232373,0.8036232
0.9232373,0.8036227
0.9232373,0.8036227
1.6168599,1.3306623
1.6168594,1.3306627
1.6168594,1.3306627
1.616859,1.3306618
1.616859,1.3306623
1.616859,1.3306618
1.6168585,1.3306627
1.616859,1.3306623
1.6168594,1.3306618
1.6168585,1.3306627
1.6168594,1.3306618
1.6168594,1.3306623
1.6163063,1.3303475
1.6163058,1.3303475
1.6163063,1.3303475
1.6163063,1.330348
1.6163058,1.3303471
1.6163063,1.3303475
1.6163054,1.330348
1.6163063,1.3303471
1.6163058,1.3303471
1.6163068,1.3303471
1.6163058,1.3303475
1.6163063,1.3303471
1.6173353,1.3309636
1.6173353,1.3309636
1.6173353,1.3309636
1.6173358,1.3309627
1.6173358,1.3309641
1.6173358,1.3309636
1.6173358,1.3309641
1.6173358,1.3309636
1.6173358,1.3309641
1.6173353,1.3309641
1.6173353,1.3309641
1.6173348,1.3309641
1.6172538,1.3309445
1.6172533,1.3309445
1.6172533,1.3309445
1.6172538,1.3309445
1.6172528,1.3309441
1.6172538,1.3309445
1.6172538,1.330945
1.6172538,1.330945
1.6172533,1.330945
1.6172538,1.330945
1.6172538,1.3309445
1.6172533,1.3309445
1.6168818,1.3306589
1.6168809,1.3306575
1.6168814,1.330658
1.6168804,1.3306575
1.6168814,1.3306584
1.6168809,1.3306584
1.6168814,1.3306584
1.6168814,1.3306584
1.6168814,1.3306589
1.6168814,1.330658
1.6168814,1.330658
1.6168818,1.3306584
