complexity,accuracy
3.131164,3.0685682
3.1311655,3.0685682
3.131164,3.0685682
3.131164,3.0685682
3.1311646,3.0685682
3.1311646,3.0685682
3.1311646,3.0685682
3.1311646,3.0685682
3.1311646,3.0685682
3.1311646,3.0685682
3.1320028,3.0693479
3.1320019,3.0693479
3.1320024,3.0693479
3.1320019,3.0693474
3.1320024,3.0693479
3.1320019,3.0693479
3.1320028,3.0693474
3.1320019,3.0693479
3.1320019,3.0693479
3.1320019,3.0693479
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.1302814,3.0678434
3.103559,3.041275
3.103559,3.041275
3.103559,3.041275
3.103559,3.041275
3.103559,3.041275
3.1035595,3.041275
3.103559,3.041275
3.1035595,3.041275
3.1035595,3.041275
3.103559,3.041275
3.1335382,3.0708513
3.1335382,3.0708518
3.1335382,3.0708513
3.1335382,3.0708523
3.1335387,3.0708504
3.1335382,3.0708518
3.1335387,3.0708513
3.1335387,3.0708513
3.1335382,3.0708518
3.1335382,3.0708518
3.1336708,3.0710192
3.1336708,3.0710201
3.1336722,3.0710192
3.1336708,3.0710196
3.1336713,3.0710192
3.1336722,3.0710196
3.1336713,3.0710196
3.1336713,3.0710201
3.1336713,3.0710196
3.1336713,3.0710192
3.101687,3.0395355
3.101687,3.0395346
3.1016865,3.039534
3.101687,3.039534
3.101687,3.039534
3.1016874,3.039534
3.101687,3.0395355
3.101687,3.039534
3.101687,3.039534
3.101687,3.039534
3.1181545,3.0557117
3.1181545,3.0557117
3.1181545,3.0557117
3.118154,3.0557108
3.118154,3.0557117
3.1181545,3.0557117
3.1181545,3.0557108
3.1181545,3.0557108
3.1181536,3.0557108
3.118154,3.0557117
3.100541,3.038517
3.100541,3.038517
3.100542,3.038517
3.100541,3.038517
3.100542,3.038517
3.100541,3.038517
3.100541,3.038517
3.100541,3.038517
3.100541,3.038517
3.100542,3.038517
3.1293926,3.0669184
3.1293926,3.0669184
3.1293926,3.0669184
3.1293926,3.0669184
3.1293921,3.0669188
3.1293926,3.0669184
3.1293926,3.0669184
3.1293921,3.0669184
3.1293926,3.0669184
3.1293926,3.0669184
