complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.9721017017772073,2.9104466612256914,29.940513300551014,21.411318515266935,0.8369398765223963,0.0055288654314436,0.0001604078208546,1.0975376884422112,0.0288923014627642,0.0336050769571405,4.084520604422743e-05,1.0975376884422112,0
