complexity,accuracy
5.6293454,4.1280365
5.6293454,4.1280375
5.6293454,4.1280375
5.6293454,4.1280375
5.629345,4.1280375
5.629345,4.1280375
5.629345,4.1280384
5.629345,4.1280375
5.6293454,4.1280375
5.629345,4.1280375
5.629345,4.1280365
5.6293454,4.1280375
5.7673683,4.2618523
5.7673683,4.2618513
5.767369,4.2618523
5.7673693,4.2618523
5.7673683,4.2618523
5.7673683,4.2618523
5.7673683,4.261853
5.7673683,4.2618513
5.7673683,4.261853
5.7673683,4.2618523
5.7673683,4.2618513
5.7673683,4.2618523
5.7273684,4.2108192
5.7273684,4.2108192
5.7273693,4.21082
5.7273693,4.21082
5.7273684,4.21082
5.7273684,4.21082
5.7273684,4.2108192
5.7273684,4.2108183
5.7273693,4.21082
5.7273684,4.21082
5.7273674,4.2108183
5.7273684,4.2108192
5.530557,4.017207
5.530557,4.017207
5.5305576,4.017207
5.530557,4.017206
5.530558,4.017207
5.5305576,4.017208
5.5305567,4.017207
5.5305567,4.017207
5.530558,4.017207
5.5305576,4.017208
5.5305576,4.017208
5.5305576,4.017208
5.5921097,4.0786037
5.5921097,4.0786037
5.592109,4.0786037
5.592109,4.0786037
5.5921097,4.0786037
5.592109,4.0786037
5.5921097,4.0786037
5.592109,4.0786037
5.592109,4.0786047
5.5921106,4.0786037
5.592109,4.0786037
5.5921097,4.0786037
5.8455124,4.3876553
5.8455124,4.387656
5.8455124,4.3876543
5.8455124,4.3876543
5.8455124,4.3876534
5.8455124,4.3876543
5.8455124,4.3876534
5.8455124,4.3876543
5.8455124,4.3876543
5.8455124,4.3876534
5.8455124,4.3876553
5.8455124,4.3876543
5.7769027,4.271929
5.7769017,4.271927
5.7769027,4.271927
5.7769027,4.271927
5.7769017,4.271927
5.7769027,4.271928
5.7769017,4.271927
5.7769017,4.271927
5.7769017,4.271927
5.7769027,4.271928
5.7769017,4.271928
5.7769017,4.271927
5.8318567,4.319208
5.831856,4.319208
5.8318567,4.319209
5.831856,4.319208
5.831856,4.319208
5.8318567,4.319208
5.8318567,4.319208
5.831856,4.319208
5.8318567,4.319208
5.8318567,4.319208
5.831856,4.319208
5.8318567,4.319208
