complexity,accuracy,distortion,mse,trial
6.396307,1.7732048,0.14466095,91.2633285522461,0
6.4238567,1.7227116,0.19515419,274.469970703125,1
6.443857,1.7563725,0.1614933,247.219970703125,2
6.248759,1.6636848,0.2541809,314.37664794921875,3
2.611586,1.3900414,0.5278244,560.2365922017256,4
0.45530045,0.4152037,1.5026621,1452.9299409196403,5
0.1517668,0.1517668,1.766099,1599.4649413887225,6
0.0,0.0,1.9178658,1666.4999248874378,7
