complexity,accuracy,distortion,mse,round,trial
6.484985e-05,6.580353e-05,8.36482,18149.703,0.0,1.0
5.2452087e-05,5.340576e-05,8.364832,18149.703,1.0,1.0
0.00022315979,0.00022315979,8.364662,18149.658,2.0,1.0
0.0012130737,0.0012130737,8.363672,18149.377,3.0,1.0
0.0071525574,0.0071516037,8.357734,18147.547,4.0,1.0
0.043507576,0.04350853,8.321377,18136.826,5.0,1.0
0.25680256,0.2568016,8.108084,18087.11,6.0,1.0
1.1067305,1.1067219,7.2581635,17858.219,7.0,1.0
2.2472153,2.2471914,6.117694,17188.613,8.0,1.0
2.7568922,2.7568607,5.6080246,16891.707,9.0,1.0
2.9196587,2.9196224,5.445263,16734.604,10.0,1.0
2.9671383,2.967102,5.3977833,16546.227,11.0,1.0
2.9881573,2.988123,5.3767624,16343.54,12.0,1.0
3.0137033,3.0136728,5.3512125,16150.842,13.0,1.0
3.0301886,3.030158,5.3347273,16072.357,14.0,1.0
3.0382843,3.0382557,5.3266296,16120.602,15.0,1.0
3.045496,3.0454674,5.319418,16179.821,16.0,1.0
3.0496864,3.0496588,5.3152266,16203.989,17.0,1.0
3.0567608,3.056734,5.3081512,16189.687,18.0,1.0
3.069254,3.0692291,5.295656,16136.848,19.0,1.0
3.0776482,3.0776253,5.28726,16087.8,20.0,1.0
3.07788,3.077857,5.2870283,16043.58,21.0,1.0
3.077897,3.0778742,5.287011,15988.642,22.0,1.0
3.0771265,3.0771046,5.287781,15916.712,23.0,1.0
3.0815773,3.0815554,5.28333,15829.059,24.0,1.0
3.0884552,3.0884333,5.276452,15775.541,25.0,1.0
3.092183,3.0921621,5.272723,15743.332,26.0,1.0
3.094636,3.094616,5.2702694,15703.679,27.0,1.0
3.094077,3.094057,5.2708282,15650.314,28.0,1.0
3.0956316,3.0956106,5.2692747,15596.162,29.0,1.0
3.0963306,3.0963106,5.2685747,15568.77,30.0,1.0
3.0958757,3.0958567,5.2690287,15547.417,31.0,1.0
3.095314,3.095294,5.2695913,15526.34,32.0,1.0
3.094428,3.094407,5.2704782,15505.365,33.0,1.0
3.0932322,3.0932121,5.271673,15483.494,34.0,1.0
3.092021,3.092002,5.2728834,15459.271,35.0,1.0
3.0914993,3.0914803,5.273405,15432.038,36.0,1.0
3.0935154,3.0934963,5.271389,15410.605,37.0,1.0
3.096488,3.096468,5.2684174,15409.64,38.0,1.0
3.0987005,3.0986805,5.266205,15396.329,39.0,1.0
3.097806,3.097787,5.2670984,15368.695,40.0,1.0
3.0965605,3.0965414,5.268344,15339.826,41.0,1.0
3.09511,3.09509,5.2697954,15310.713,42.0,1.0
3.0933695,3.0933514,5.271534,15281.585,43.0,1.0
3.0912256,3.0912066,5.273679,15252.426,44.0,1.0
3.0885057,3.0884867,5.2763987,15222.789,45.0,1.0
3.0852337,3.0852156,5.27967,15191.189,46.0,1.0
3.0833855,3.0833673,5.281518,15157.39,47.0,1.0
3.0856686,3.0856514,5.279234,15132.642,48.0,1.0
3.0870228,3.0870056,5.2778797,15094.811,49.0,1.0
3.0847301,3.084713,5.2801723,15036.014,50.0,1.0
3.0820608,3.0820446,5.2828407,14968.4795,51.0,1.0
3.0807915,3.0807743,5.284111,14891.763,52.0,1.0
3.0815182,3.081501,5.2833843,14812.534,53.0,1.0
3.080305,3.080288,5.2845974,14725.931,54.0,1.0
3.078414,3.0783968,5.2864885,14617.375,55.0,1.0
3.0761518,3.0761347,5.2887506,14472.867,56.0,1.0
3.0756931,3.075675,5.2892103,14307.578,57.0,1.0
3.0776453,3.077629,5.2872562,14230.337,58.0,1.0
3.0783157,3.0782986,5.2865868,14205.521,59.0,1.0
3.0789566,3.0789413,5.285944,14183.586,60.0,1.0
3.0795078,3.0794907,5.2853947,14165.139,61.0,1.0
3.0799122,3.079896,5.2849894,14153.709,62.0,1.0
3.0803423,3.080326,5.2845592,14153.582,63.0,1.0
3.08142,3.0814037,5.2834816,14165.083,64.0,1.0
3.0844393,3.084423,5.2804623,14166.241,65.0,1.0
3.0864372,3.08642,5.2784653,14121.248,66.0,1.0
3.08667,3.0866537,5.2782316,14058.48,67.0,1.0
3.0869017,3.0868864,5.277999,13989.019,68.0,1.0
3.0870266,3.0870094,5.277876,13911.188,69.0,1.0
3.088231,3.0882149,5.2766705,13822.711,70.0,1.0
3.0916195,3.0916042,5.273281,13719.258,71.0,1.0
3.0911427,3.0911283,5.273757,13589.277,72.0,1.0
3.0909948,3.0909805,5.273905,13422.469,73.0,1.0
3.0931826,3.0931683,5.271717,13293.312,74.0,1.0
3.0928392,3.092825,5.2720604,13216.695,75.0,1.0
3.0922966,3.0922823,5.272603,13136.707,76.0,1.0
3.093336,3.0933218,5.2715635,13050.464,77.0,1.0
3.097435,3.0974216,5.2674637,12965.105,78.0,1.0
3.0987148,3.0987015,5.266184,12882.869,79.0,1.0
3.098957,3.0989428,5.2659426,12793.648,80.0,1.0
3.099145,3.0991316,5.2657537,12692.175,81.0,1.0
3.099327,3.0993128,5.2655725,12575.172,82.0,1.0
3.0994282,3.0994148,5.2654705,12440.705,83.0,1.0
3.0992947,3.0992813,5.265604,12280.541,84.0,1.0
3.0990314,3.099018,5.265867,12070.75,85.0,1.0
3.099371,3.0993576,5.2655277,11786.723,86.0,1.0
3.1019258,3.1019135,5.262972,11510.412,87.0,1.0
3.104082,3.1040697,5.2608156,11423.545,88.0,1.0
3.1046362,3.1046238,5.2602615,11394.85,89.0,1.0
3.1052198,3.1052074,5.259678,11365.258,90.0,1.0
3.1058044,3.105792,5.2590933,11333.904,91.0,1.0
3.1063967,3.1063852,5.2585,11300.486,92.0,1.0
3.1070204,3.107007,5.2578783,11264.704,93.0,1.0
3.1076956,3.1076822,5.257203,11226.31,94.0,1.0
3.1084309,3.1084194,5.256466,11185.1875,95.0,1.0
3.10919,3.1091766,5.2557087,11141.393,96.0,1.0
3.10991,3.1098976,5.2549877,11095.018,97.0,1.0
3.1105404,3.110529,5.2543564,11045.824,98.0,1.0
3.111105,3.1110916,5.2537937,10992.686,99.0,1.0
3.1116934,3.111682,5.2532034,10933.066,100.0,1.0
3.1123972,3.1123848,5.2525005,10862.793,101.0,1.0
3.1131802,3.1131678,5.2517176,10776.462,102.0,1.0
3.1143837,3.1143703,5.250515,10667.884,103.0,1.0
3.118599,3.1185865,5.246299,10528.039,104.0,1.0
3.124751,3.1247396,5.2401457,10379.793,105.0,1.0
3.1269426,3.1269312,5.237954,10318.918,106.0,1.0
3.127265,3.1272526,5.2376328,10292.218,107.0,1.0
3.1275492,3.1275368,5.2373486,10264.719,108.0,1.0
3.12784,3.1278276,5.2370577,10235.876,109.0,1.0
3.1281404,3.12813,5.2367554,10205.707,110.0,1.0
3.128458,3.1284466,5.2364388,10174.301,111.0,1.0
3.1287956,3.1287851,5.2361,10141.795,112.0,1.0
3.129157,3.1291456,5.2357397,10108.355,113.0,1.0
3.1295338,3.1295214,5.235364,10074.142,114.0,1.0
3.1299105,3.1299,5.2349854,10039.252,115.0,1.0
3.13027,3.1302595,5.234626,10003.676,116.0,1.0
3.1305962,3.1305847,5.2343006,9967.277,117.0,1.0
3.1308775,3.130866,5.2340193,9929.787,118.0,1.0
3.1311207,3.1311092,5.233776,9890.829,119.0,1.0
3.131342,3.1313305,5.233555,9849.994,120.0,1.0
3.1315641,3.1315508,5.2333345,9806.898,121.0,1.0
3.1318102,3.1317987,5.2330866,9761.29,122.0,1.0
3.1320934,3.13208,5.2328053,9713.145,123.0,1.0
3.132392,3.1323795,5.232506,9662.695,124.0,1.0
3.132657,3.1326456,5.2322397,9610.227,125.0,1.0
3.132844,3.1328325,5.232053,9555.76,126.0,1.0
3.1329432,3.1329327,5.2319527,9498.771,127.0,1.0
3.133008,3.1329956,5.2318897,9438.16,128.0,1.0
3.1331234,3.133112,5.2317734,9372.467,129.0,1.0
3.1333094,3.133297,5.2315884,9300.234,130.0,1.0
3.1334171,3.1334047,5.2314806,9218.977,131.0,1.0
3.1336565,3.133644,5.231241,9121.981,132.0,1.0
3.1360168,3.1360054,5.22888,9007.082,133.0,1.0
3.1391916,3.1391802,5.225705,8913.553,134.0,1.0
3.1390553,3.1390448,5.2258406,8839.338,135.0,1.0
3.138774,3.1387625,5.226123,8761.252,136.0,1.0
3.1385221,3.1385098,5.2263756,8679.119,137.0,1.0
3.1382332,3.1382217,5.2266636,8593.349,138.0,1.0
3.1378574,3.137846,5.2270393,8502.99,139.0,1.0
3.1373625,3.137351,5.2275343,8405.252,140.0,1.0
3.136736,3.1367245,5.228161,8295.502,141.0,1.0
3.135995,3.1359844,5.228901,8167.884,142.0,1.0
3.1351528,3.1351414,5.229744,8016.4023,143.0,1.0
3.1341553,3.1341438,5.2307415,7834.1875,144.0,1.0
3.132864,3.1328535,5.232032,7605.4824,145.0,1.0
