complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.114155478611938,3.833197539508717,34.79946796218321,5.88055975982088,0.1687601093902712,0.0544701828569439,0.0012105415134756,1.5010050251256282,0.9860550257379456,0.5918051211829761,0.0010455413952016603,1.5010050251256282,0
