complexity,accuracy,distortion,mse,trial
6.383857,1.715024,0.20284176,249.43008422851562,0
6.4038563,1.7079506,0.20991516,208.0399932861328,1
6.3638554,1.7136545,0.20421124,209.2899932861328,2
6.180253,1.6095343,0.3083315,389.7454833984375,3
3.4065714,1.3540893,0.5637765,906.978292998243,4
0.53150845,0.41205072,1.505815,1545.4198805135673,5
0.39863133,0.34857482,1.5692899,1555.5698764896954,6
0.33219278,0.29040998,1.6274557,1590.9049306218512,7
