complexity,accuracy
3.229445,3.1209412
3.229445,3.1209412
3.229445,3.1209412
3.229445,3.1209412
3.229445,3.1209412
3.229445,3.1209412
3.2294455,3.1209412
3.229445,3.1209412
3.229445,3.1209412
3.229445,3.1209412
3.1765199,3.0690813
3.1765199,3.0690813
3.1765199,3.0690813
3.1765208,3.0690813
3.1765199,3.0690813
3.1765199,3.0690823
3.1765199,3.0690808
3.1765199,3.0690813
3.1765194,3.0690813
3.1765199,3.0690808
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2140188,3.1114464
3.2075672,3.0949965
3.2075663,3.0949965
3.2075672,3.0949965
3.2075672,3.0949965
3.2075672,3.094997
3.2075667,3.0949965
3.2075663,3.0949965
3.2075677,3.0949965
3.2075672,3.0949965
3.2075663,3.0949965
3.2166023,3.112671
3.2166023,3.1126714
3.2166023,3.1126714
3.2166023,3.1126719
3.2166023,3.1126714
3.2166023,3.1126719
3.2166023,3.1126714
3.2166023,3.1126719
3.2166023,3.1126714
3.2166023,3.1126719
3.2522645,3.1380644
3.2522645,3.1380653
3.2522645,3.1380653
3.2522645,3.1380649
3.2522645,3.1380649
3.252265,3.1380649
3.252265,3.1380649
3.2522645,3.1380644
3.2522645,3.1380649
3.2522645,3.1380649
3.224597,3.1178293
3.2245975,3.1178288
3.224597,3.1178288
3.2245975,3.1178288
3.224597,3.1178293
3.2245975,3.1178288
3.2245975,3.1178284
3.224597,3.1178288
3.2245975,3.1178293
3.224598,3.1178288
3.22406,3.1207361
3.22406,3.1207361
3.22406,3.1207361
3.22406,3.1207376
3.22406,3.1207361
3.22406,3.120737
3.22406,3.1207361
3.22406,3.120737
3.22406,3.1207376
3.22406,3.120737
3.1860733,3.077448
3.1860733,3.077448
3.1860733,3.077448
3.1860733,3.077448
3.1860728,3.077448
3.1860733,3.0774474
3.1860733,3.077448
3.1860733,3.0774474
3.1860733,3.077448
3.1860733,3.077448
3.2120605,3.107728
3.2120605,3.107728
3.2120605,3.107728
3.2120605,3.107728
3.2120605,3.107728
3.2120605,3.107728
3.21206,3.107728
3.2120605,3.107728
3.2120605,3.107728
3.21206,3.1077285
