complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.9781252310699866,3.849517340962475,1.2621539869710396,5.734669681980704,0.0423068239676186,0.0216357508414808,2.955130648929741e-05,1.2052609368708427,0
