complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.474098176535822,3.349526288866045,30.921138697006448,11.51042255539743,0.6821384001347275,0.015373417785169,0.0020370148053014,1.1984924623115578,0.721518702388263,0.4506518036193236,0.0005019555789080366,1.1984924623115578,0
