complexity,accuracy,distortion,mse,round,trial
5.2452087e-05,5.197525e-05,5.64239,416.49942,0.0,1.0
0.00010585785,0.00010585785,5.642336,416.49887,1.0,1.0
0.00069236755,0.00069236755,5.6417494,416.49295,2.0,1.0
0.0047898293,0.0047883987,5.6376534,416.45123,3.0,1.0
0.033281326,0.03327465,5.609167,416.15967,4.0,1.0
0.21843529,0.21839237,5.4240494,414.20453,5.0,1.0
0.9356122,0.9353981,4.7070436,403.5921,6.0,1.0
1.7634182,1.7628183,3.8796234,379.60995,7.0,1.0
2.091671,2.090868,3.5515738,374.1627,8.0,1.0
2.2163773,2.2155218,3.42692,376.34268,9.0,1.0
2.2706947,2.2698197,3.372622,375.83417,10.0,1.0
2.2967358,2.2958498,3.346592,374.36584,11.0,1.0
2.2988043,2.2979188,3.344523,374.24277,12.0,1.0
2.2988052,2.2979198,3.344522,374.24265,13.0,1.0
2.2988,2.2979145,3.3445272,374.24258,14.0,1.0
2.2987957,2.2979093,3.3445325,374.24255,15.0,1.0
2.29879,2.297905,3.3445368,374.2425,16.0,1.0
2.2987843,2.2978997,3.344542,374.24246,17.0,1.0
2.2987795,2.297895,3.3445468,374.2424,18.0,1.0
2.2987747,2.2978888,3.344553,374.24228,19.0,1.0
2.298769,2.297884,3.3445578,374.24225,20.0,1.0
2.2987638,2.2978783,3.3445635,374.24222,21.0,1.0
2.298758,2.297872,3.3445697,374.24213,22.0,1.0
2.2987528,2.2978673,3.3445745,374.2421,23.0,1.0
2.298747,2.297862,3.3445797,374.24207,24.0,1.0
2.2987413,2.2978563,3.3445854,374.24197,25.0,1.0
2.298736,2.297851,3.3445907,374.2419,26.0,1.0
2.2987304,2.2978444,3.3445973,374.24182,27.0,1.0
2.2987247,2.29784,3.3446016,374.24176,28.0,1.0
2.2987194,2.297833,3.3446088,374.24176,29.0,1.0
2.2987132,2.2978287,3.344613,374.2417,30.0,1.0
2.298707,2.2978225,3.3446193,374.2416,31.0,1.0
2.2987013,2.2978158,3.344626,374.24155,32.0,1.0
2.2986956,2.29781,3.3446317,374.2415,33.0,1.0
2.2986898,2.2978044,3.3446374,374.2414,34.0,1.0
2.2986832,2.2977982,3.3446436,374.2414,35.0,1.0
2.2986774,2.297792,3.3446498,374.24133,36.0,1.0
2.2986717,2.2977867,3.344655,374.2412,37.0,1.0
2.298665,2.29778,3.3446617,374.24115,38.0,1.0
2.2986588,2.2977738,3.344668,374.2411,39.0,1.0
2.2986526,2.297768,3.3446736,374.24106,40.0,1.0
2.2986465,2.297761,3.3446808,374.241,41.0,1.0
2.2986403,2.2977543,3.3446875,374.24094,42.0,1.0
2.2986336,2.2977486,3.3446932,374.24078,43.0,1.0
2.2986264,2.297742,3.3446999,374.24072,44.0,1.0
2.2986202,2.2977357,3.344706,374.2407,45.0,1.0
2.2986135,2.2977285,3.3447132,374.24063,46.0,1.0
2.2986064,2.2977214,3.3447204,374.2405,47.0,1.0
2.2986002,2.2977147,3.344727,374.24045,48.0,1.0
2.298593,2.2977076,3.3447342,374.2404,49.0,1.0
2.298586,2.2977004,3.3447413,374.2403,50.0,1.0
2.2985792,2.2976933,3.3447485,374.24023,51.0,1.0
2.2985716,2.297686,3.3447556,374.2401,52.0,1.0
2.2985644,2.2976794,3.3447623,374.24008,53.0,1.0
2.2985578,2.2976718,3.34477,374.23993,54.0,1.0
2.2985506,2.297666,3.3447757,374.23984,55.0,1.0
2.2985425,2.297658,3.3447838,374.23978,56.0,1.0
2.2985349,2.2976499,3.344792,374.2397,57.0,1.0
2.2985272,2.2976427,3.344799,374.23962,58.0,1.0
2.29852,2.297635,3.3448067,374.23956,59.0,1.0
2.2985125,2.2976274,3.3448143,374.23947,60.0,1.0
2.2985039,2.2976208,3.344821,374.2393,61.0,1.0
2.2984967,2.2976131,3.3448286,374.2392,62.0,1.0
2.2984881,2.2976036,3.3448381,374.23914,63.0,1.0
2.2984796,2.297596,3.3448458,374.23904,64.0,1.0
2.2984724,2.2975879,3.3448539,374.23892,65.0,1.0
2.2984643,2.2975793,3.3448625,374.23883,66.0,1.0
2.2984557,2.2975717,3.34487,374.2387,67.0,1.0
2.2984476,2.297563,3.3448787,374.23865,68.0,1.0
2.298439,2.297555,3.3448868,374.23853,69.0,1.0
2.2984304,2.2975469,3.344895,374.23837,70.0,1.0
2.2984219,2.2975383,3.3449035,374.23828,71.0,1.0
2.2984128,2.2975287,3.344913,374.2382,72.0,1.0
2.2984042,2.2975197,3.344922,374.23813,73.0,1.0
2.2983956,2.297511,3.3449306,374.23798,74.0,1.0
2.298386,2.2975016,3.3449402,374.23785,75.0,1.0
2.298377,2.2974925,3.3449492,374.23773,76.0,1.0
2.2983675,2.2974834,3.3449583,374.23767,77.0,1.0
2.2983584,2.297474,3.3449678,374.23755,78.0,1.0
2.298349,2.2974644,3.3449774,374.23743,79.0,1.0
2.2983394,2.2974548,3.344987,374.2373,80.0,1.0
2.2983289,2.2974458,3.344996,374.23715,81.0,1.0
2.2983189,2.2974353,3.3450065,374.23703,82.0,1.0
2.2983093,2.2974257,3.345016,374.2369,83.0,1.0
2.2982984,2.2974157,3.345026,374.23676,84.0,1.0
2.2982879,2.2974048,3.345037,374.23663,85.0,1.0
2.2982779,2.2973943,3.3450475,374.2365,86.0,1.0
2.2982674,2.2973843,3.3450575,374.23633,87.0,1.0
2.2982564,2.2973728,3.345069,374.2362,88.0,1.0
2.298246,2.2973628,3.345079,374.23608,89.0,1.0
2.298235,2.2973523,3.3450894,374.23596,90.0,1.0
2.2982235,2.29734,3.3451018,374.23578,91.0,1.0
