complexity,accuracy,distortion,mse,trial
2.2865334,2.2856636,3.3567781,373.809,0
2.27746,2.27663,3.3658118,395.76337,1
2.2985187,2.2975636,3.3448782,393.27957,2
2.0015135,2.001143,3.6412992,351.0035,3
2.193694,2.1936226,3.4488192,20.317095,4
1.6595497,1.6594687,3.9829736,21.133692,5
1.7293558,1.7292752,3.9131665,61.83018,6
1.3276534,1.3276029,4.3148394,43.580082,7
