beta,eu
1.0,0.9836675315108716
1.000050505050505,0.9836675315303636
1.0001010101010102,0.9836675316550337
1.0001515151515152,0.9836675323742342
1.00020202020202,0.9836675361151701
1.0002525252525252,0.9836675536533223
1.0003030303030302,0.9836676277256666
1.000353535353535,0.983667909399282
1.0004040404040404,0.9836688730997762
1.0004545454545457,0.9836718369163875
1.0005050505050506,0.9836800212028638
1.0005555555555556,0.9837002855235828
1.0006060606060605,0.9837452064264893
1.0006565656565656,0.9838342439560533
1.0007070707070709,0.9839919925667042
1.0007575757575755,0.9842422329270831
1.0008080808080808,0.9845993440123265
1.000858585858586,0.9850616248948639
1.000909090909091,0.9856107268210387
1.000959595959596,0.9862173235348732
1.001010101010101,0.9868493027744448
1.001060606060606,0.987478421631542
1.001111111111111,0.9880836382037066
1.001161616161616,0.9886515350171996
1.0012121212121212,0.9891751090129498
1.0012626262626263,0.9896520412354706
1.0013131313131314,0.9900830809920433
1.0013636363636362,0.990470785442229
1.001414141414141,0.9908186362822703
1.0014646464646464,0.991130467155708
1.0015151515151517,0.9914101176313521
1.0015656565656563,0.9916612404472915
1.0016161616161616,0.991887206928599
1.0016666666666667,0.9920910723611158
1.0017171717171718,0.9922755761424421
1.0017676767676766,0.9924431607376711
1.0018181818181815,0.9925959996178499
1.0018686868686868,0.9927360283070612
1.001919191919192,0.9928649751156554
1.001969696969697,0.9929843896139816
1.002020202020202,0.9930956677658836
1.0020707070707071,0.993200073138031
1.002121212121212,0.9932987538909752
1.002171717171717,0.9933927554466024
1.002222222222222,0.9934830288837435
1.0022727272727272,0.9935704352825343
1.0023232323232325,0.9936557464408918
1.0023737373737374,0.9937396426251355
1.0024242424242424,0.9938227082726384
1.0024747474747475,0.9939054267993805
1.0025252525252524,0.9939881758272344
1.0025757575757577,0.9940712241792551
1.0026262626262623,0.9941547318531452
1.0026767676767676,0.9942387538595423
1.0027272727272727,0.994323248330297
1.0027777777777778,0.994408088732491
1.0028282828282828,0.9944930794659842
1.002878787878788,0.9945779736799432
1.0029292929292928,0.9946624918971676
1.002979797979798,0.9947463400182709
1.003030303030303,0.9948292254721547
1.003080808080808,0.9949108706230502
1.003131313131313,0.9949910229542869
1.0031818181818182,0.9950694619443219
1.0032323232323233,0.9951460028716821
1.003282828282828,0.995220498001879
1.0033333333333332,0.9952928357179948
1.0033838383838385,0.9953629381741024
1.0034343434343431,0.9954307580031165
1.0034848484848484,0.9954962745255231
1.0035353535353535,0.9955594898058537
1.0035858585858586,0.9956204248063794
1.0036363636363637,0.9956791158021437
1.0036868686868683,0.9957356111526905
1.0037373737373736,0.995789968474293
1.003787878787879,0.9958422522207044
1.0038383838383838,0.9958925316580101
1.0038888888888888,0.9959408792074729
1.003939393939394,0.995987369127445
1.003989898989899,0.9960320765101994
1.0040404040404038,0.9960750765818389
1.004090909090909,0.996116444314278
1.004141414141414,0.9961562543894207
1.004191919191919,0.9961945815990865
1.0042424242424242,0.9962315018197789
1.0042929292929292,0.9962670937630744
1.0043434343434343,0.9963014417515307
1.0043939393939394,0.9963346397668533
1.0044444444444445,0.9963667968953867
1.004494949494949,0.9963980439737326
1.0045454545454544,0.9964285406630087
1.0045959595959597,0.996458481428316
1.0046464646464646,0.996488098272505
1.0046969696969696,0.9965176580711945
1.0047474747474747,0.9965474533463354
1.0047979797979798,0.9965777869548849
1.0048484848484849,0.996608952137998
1.0048989898989895,0.9966412085676248
1.0049494949494948,0.9966747631881953
1.005,0.9967104708234135
1.005252525252525,0.9968436654378725
1.0055050505050505,0.9969696026601866
1.0057575757575756,0.9970883869842828
1.0060101010101008,0.997199697524844
1.0062626262626262,0.997303264378297
1.0065151515151514,0.9973990795421411
1.0067676767676768,0.9974874336751338
1.007020202020202,0.9975688641285394
1.007272727272727,0.9976440703225763
1.0075252525252525,0.9977138272838726
1.0077777777777777,0.9977789118834031
1.0080303030303028,0.9978400458854092
1.0082828282828282,0.9978978540568522
1.0085353535353534,0.9979528355356904
1.0087878787878788,0.9980053505908997
1.009040404040404,0.9980556268423095
1.0092929292929291,0.9981037850168877
1.0095454545454543,0.9981498770966493
1.0097979797979797,0.9981939254729326
1.0100505050505049,0.9982359535608888
1.0103030303030305,0.9982760039008884
1.0105555555555554,0.9983141448356923
1.0108080808080808,0.9983504692231926
1.011060606060606,0.998385088707534
1.0113131313131312,0.9984181261415945
1.0115656565656566,0.9984497077951742
1.0118181818181815,0.9984799563387257
1.012070707070707,0.9985089852230279
1.0123232323232323,0.9985368948309512
1.0125757575757577,0.9985637705478811
1.0128282828282829,0.9985896826536087
1.013080808080808,0.9986146877133901
1.0133333333333332,0.9986388309909984
1.0135858585858586,0.9986621493549832
1.0138383838383838,0.9986846741987008
1.014090909090909,0.9987064340127689
1.0143434343434343,0.9987274563916761
1.0145959595959595,0.9987477693877145
1.0148484848484849,0.9987674022256877
1.01510101010101,0.9987863854582384
1.0153535353535352,0.9988047506807114
1.0156060606060606,0.9988225299443538
1.0158585858585858,0.9988397550118662
1.016111111111111,0.9988564565907619
1.0163636363636364,0.9988726636577006
1.0166161616161615,0.998888402953194
1.016868686868687,0.9989036986866324
1.017121212121212,0.9989185724538134
1.0173737373737373,0.9989330433397192
1.0176262626262629,0.9989471281614648
1.0178787878787878,0.9989608418001001
1.018131313131313,0.9989741975726181
1.0183838383838384,0.9989872076036423
1.0186363636363636,0.9989998831665929
1.018888888888889,0.9990122349744026
1.019141414141414,0.999024273408839
1.0193939393939393,0.9990360086846741
1.0196464646464647,0.9990474509504171
1.01989898989899,0.9990586103313558
1.020151515151515,0.999069496923538
1.0204040404040404,0.9990801207493218
1.0206565656565656,0.9990904916863286
1.020909090909091,0.9991006193820078
1.0211616161616162,0.9991105131655467
1.021414141414141,0.9991201819674715
1.0216666666666667,0.9991296342551197
1.021919191919192,0.9991388779894071
1.022171717171717,0.9991479206053506
1.0224242424242425,0.9991567690159492
1.0226767676767676,0.9991654296366763
1.022929292929293,0.9991739084261867
1.0231818181818182,0.9991822109379846
1.0234343434343434,0.9991903423777106
1.0236868686868688,0.999198307661197
1.023939393939394,0.9992061114693126
1.024191919191919,0.9992137582966828
1.0244444444444445,0.99922125249242
1.0246969696969697,0.9992285982919675
1.024949494949495,0.9992357998399328
1.0252020202020202,0.9992428612044038
1.0254545454545454,0.999249786383682
1.0257070707070708,0.9992565793066795
1.025959595959596,0.9992632438284283
1.0262121212121211,0.9992697837222697
1.0264646464646463,0.9992762026703225
1.0267171717171717,0.9992825042537814
1.026969696969697,0.9992886919444888
1.0272222222222225,0.9992947690990817
1.0274747474747474,0.9993007389568718
1.0277272727272728,0.9993066046426212
1.027979797979798,0.9993123691756115
1.0282323232323232,0.9993180354872517
1.0284848484848486,0.9993236064516543
1.0287373737373735,0.9993290849391183
1.0289898989898991,0.9993344739170017
1.0292424242424243,0.9993397766626837
1.0294949494949497,0.9993449972706507
1.0297474747474749,0.999350142006942
1.03,0.9993552241894398
1.03035175879397,0.9993620999924886
1.0307035175879398,0.9993688232063512
1.0310552763819096,0.9993753986425771
1.0314070351758795,0.9993818309183541
1.0317587939698494,0.9993881244775145
1.032110552763819,0.9993942836071271
1.032462311557789,0.999400312450419
1.0328140703517588,0.9994062150164098
1.0331658291457286,0.9994119951864417
1.0335175879396985,0.9994176567180284
1.0338693467336684,0.9994232032470404
1.0342211055276382,0.9994286382897624
1.034572864321608,0.9994339652462731
1.034924623115578,0.9994391874057543
1.0352763819095478,0.999444307952988
1.0356281407035175,0.9994493299741558
1.0359798994974874,0.9994542564596602
1.0363316582914572,0.9994590903023313
1.036683417085427,0.9994638342908015
1.037035175879397,0.999468491099499
1.0373869346733668,0.9994730632779893
1.0377386934673367,0.9994775532428595
1.0380904522613066,0.999481963274794
1.0384422110552765,0.9994862955221726
1.0387939698492463,0.999490552010885
1.0391457286432162,0.9994947346586663
1.039497487437186,0.9994988452915119
1.0398492462311557,0.9995028856597561
1.0402010050251256,0.9995068574519652
1.0405527638190954,0.9995107623056658
1.040904522613065,0.9995146018147197
1.0412562814070352,0.9995183775337498
1.041608040201005,0.9995220909803184
1.041959798994975,0.9995257436356275
1.0423115577889448,0.999529336944415
1.042663316582915,0.9995328723145658
1.0430150753768843,0.9995363511167689
1.0433668341708544,0.9995397746844098
1.043718592964824,0.9995431443137611
1.044070351758794,0.9995464612644622
1.0444221105527638,0.9995497267602378
1.0447738693467337,0.9995529419897763
1.0451256281407035,0.9995561081077038
1.0454773869346734,0.9995592262355832
1.0458291457286433,0.9995622974628986
1.0461809045226131,0.999565322847986
1.046532663316583,0.9995683034189053
1.0468844221105529,0.9995712401742434
1.0472361809045228,0.9995741340838641
1.0475879396984924,0.9995769860896159
1.0479396984924625,0.9995797971060174
1.048291457286432,0.9995825680209385
1.048643216080402,0.9995852996962925
1.048994974874372,0.9995879929687521
1.0493467336683415,0.999590648650495
1.0496984924623116,0.9995932675299821
1.0500502512562817,0.9995958503727663
1.0504020100502514,0.999598397922323
1.0507537688442212,0.9996009109008929
1.051105527638191,0.9996033900103302
1.0514572864321607,0.9996058359329367
1.0518090452261306,0.9996082493322784
1.0521608040201005,0.9996106308539663
1.0525125628140704,0.9996129811263994
1.0528643216080402,0.9996153007614618
1.05321608040201,0.9996175903551674
1.05356783919598,0.9996198504882567
1.0539195979899498,0.9996220817267427
1.0542713567839197,0.9996242846224099
1.0546231155778896,0.999626459713274
1.0549748743718594,0.9996286075240054
1.055326633165829,0.9996307285663225
1.055678391959799,0.9996328233393643
1.0560301507537688,0.999634892330042
1.0563819095477387,0.9996369360133794
1.0567336683417086,0.9996389548528424
1.0570854271356784,0.9996409493006597
1.0574371859296483,0.9996429197981389
1.0577889447236182,0.9996448667759761
1.058140703517588,0.9996467906545605
1.058492462311558,0.9996486918442736
1.0588442211055278,0.9996505707457822
1.0591959798994974,0.9996524277503277
1.0595477386934673,0.9996542632400047
1.0598994974874372,0.999656077588035
1.060251256281407,0.9996578711590314
1.060603015075377,0.9996596443092522
1.0609547738693468,0.999661397386849
1.0613065326633166,0.9996631307321007
1.0616582914572863,0.9996648446776415
1.0620100502512564,0.9996665395486773
1.0623618090452265,0.9996682156631944
1.062713567839196,0.9996698733321588
1.0630653266331658,0.9996715128597071
1.0634170854271356,0.9996731345433306
1.0637688442211055,0.9996747386740501
1.0641206030150754,0.9996763255365861
1.0644723618090453,0.9996778954095208
1.0648241206030151,0.9996794485654562
1.065175879396985,0.9996809852711692
1.0655276381909549,0.9996825057877603
1.0658793969849247,0.9996840103708045
1.0662311557788946,0.9996854992704971
1.0665829145728645,0.9996869727318001
1.066934673366834,0.999688430994583
1.067286432160804,0.999689874293763
1.067638190954774,0.9996913028594345
1.0679899497487435,0.9996927169169973
1.0683417085427136,0.9996941166872672
1.0686934673366837,0.9996955023865823
1.0690452261306531,0.9996968742268955
1.0693969849246232,0.9996982324158585
1.069748743718593,0.9996995771568968
1.070100502512563,0.9997009086492809
1.0704522613065328,0.9997022270881952
1.070804020100503,0.999703532664812
1.0711557788944723,0.9997048255663679
1.0715075376884422,0.9997061059762531
1.071859296482412,0.9997073740741083
1.072211055276382,0.9997086300359347
1.0725628140703518,0.9997098740342144
1.0729145728643217,0.9997111062380399
1.0732663316582916,0.9997123268132496
1.0736180904522614,0.999713535922566
1.0739698492462313,0.9997147337257315
1.0743216080402012,0.9997159203796417
1.074673366834171,0.9997170960384656
1.075025125628141,0.9997182608537547
1.0753768844221103,0.9997194149745372
1.0757286432160804,0.9997205585473926
1.0760804020100505,0.9997216917165082
1.0764321608040202,0.9997228146237167
1.07678391959799,0.9997239274085165
1.07713567839196,0.9997250302080763
1.0774874371859298,0.9997261231572281
1.0778391959798996,0.999727206388451
1.0781909547738695,0.9997282800318547
1.0785427135678394,0.9997293442151605
