complexity,accuracy,distortion,mse
3.1219277,1.7145619,0.1974659,1.6000001
2.921928,1.5144124,0.39761543,4.1
4.7683716e-07,0.0,1.9120278,16.500004
3.3219283,1.9120283,-4.7683716e-07,1.0854872e-08
3.1219287,1.7689457,0.14308214,0.4
2.921928,1.5259647,0.3860631,3.4000013
2.9219282,1.5145764,0.39745092,5.2000003
3.1219282,1.7120285,0.19999933,8.1
