complexity,accuracy,distortion,mse
6.1831822,4.975113,0.13655853,0.24203338
6.2127028,4.981182,0.1304884,0.24314032
-5.722046e-06,-3.8146973e-06,5.1116743,1666.5015
6.2768097,5.002163,0.10950756,0.19714689
6.1810465,4.96012,0.1515503,0.2946602
6.2855573,5.0026913,0.108979225,0.20351423
6.2150316,4.971055,0.14061546,0.277471
6.1639977,4.9716425,0.140028,0.24274436
