complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.382558740726171,4.148063847525886,0.96360748065905,3.688499345523335,0.3695603002268698,0.2805421761916189,0.01894533522452255,1.3602966660042588,0
